time;SmartMeter-House-8: W-power.real.c.ELECTRICITY;SmartMeter-House-8: Wh-energy.c.ELECTRICITY;Load-House-8: W-power.real.c.ELECTRICITY;Load-House-8: W-power.plan.real.c.ELECTRICITY;WashingMachine-House-8: W-power.real.c.ELECTRICITY;Dishwasher-House-8: W-power.real.c.ELECTRICITY;Battery-House-8: W-power.real.c.ELECTRICITY;Battery-House-8: W-power.plan.real.c.ELECTRICITY;Battery-House-8: Wh-energy.soc;Battery-House-8: W-power.real.secondary;Heatpump-House-8: W-power.real.c.ELECTRICITY;Heatpump-House-8: W-power.plan.real.c.ELECTRICITY;Heatpump-House-8: W-power.real.c.HEAT;Heatpump-House-8: W-power.plan.real.c.HEAT;Heatpump-House-8: W-heat.supply.dhwtaps;Heatpump-House-8: W-heat.supply.zones;Heatpump-House-8: W-heat.production;Heatpump-House-8: Wh-energy.soc;DomesticHotWaterControllerBoiler-House-8: W-power.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-8: W-power.plan.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-8: W-power.real.c.HEAT;DomesticHotWaterControllerBoiler-House-8: W-power.plan.real.c.HEAT;DomesticHotWaterControllerBoiler-House-8: W-heat.supply.dhwtaps;DomesticHotWaterControllerBoiler-House-8: W-heat.supply.zones;DomesticHotWaterControllerBoiler-House-8: W-heat.production;DomesticHotWaterControllerBoiler-House-8: Wh-energy.soc;PV-House-8: W-power.real.c.ELECTRICITY;PV-House-8: W-power.plan.real.c.ELECTRICITY
265020;318.0;5.3;192.0;148.51666666666665;149.9551685333333;0.0;126.0;169.5431575209268;2134.0333333333506;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
265080;318.0;5.3;140.0;148.51666666666665;145.07046;0.0;178.0;169.5431575209268;2136.1333333333505;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
265140;318.0;5.3;140.0;148.51666666666665;149.9551685333333;0.0;178.0;169.5431575209268;2139.100000000017;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
265200;318.0;5.3;140.0;148.51666666666665;188.764668;0.0;178.0;169.5431575209268;2142.066666666684;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
265260;318.0;5.3;140.0;148.51666666666665;149.9551685333333;0.0;178.0;169.5431575209268;2145.0333333333506;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
265320;318.0;5.3;140.0;148.51666666666665;88.4058;0.0;178.0;169.5431575209268;2148.0000000000173;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
265380;318.0;5.3;140.0;148.51666666666665;149.9551685333333;0.0;178.0;169.5431575209268;2150.966666666684;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
265440;318.0;5.3;140.0;148.51666666666665;117.010432;0.0;178.0;169.5431575209268;2153.9333333333507;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
265500;306.0;5.1;140.0;149.96666666666664;149.9551685333333;0.0;166.0;156.69315752092552;2156.9000000000174;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
265560;306.0;5.1;140.0;149.96666666666664;173.787341;0.0;166.0;156.69315752092552;2159.6666666666843;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
265620;306.0;5.1;140.0;149.96666666666664;149.9551685333333;0.0;166.0;156.69315752092552;2162.433333333351;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
265680;306.0;5.1;140.0;149.96666666666664;135.315969;0.0;166.0;156.69315752092552;2165.200000000018;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
265740;306.0;5.1;140.0;149.96666666666664;149.9551685333333;0.0;166.0;156.69315752092552;2167.966666666685;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
265800;306.0;5.1;140.0;149.96666666666664;164.55528;0.0;166.0;156.69315752092552;2170.7333333333518;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
265860;306.0;5.1;140.0;149.96666666666664;149.9551685333333;0.0;166.0;156.69315752092552;2173.5000000000186;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
265920;306.0;5.1;140.0;149.96666666666664;150.382568;0.0;166.0;156.69315752092552;2176.2666666666855;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
265980;306.0;5.1;140.0;149.96666666666664;149.9551685333333;0.0;166.0;156.69315752092552;2179.0333333333524;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
266040;306.0;5.1;140.0;149.96666666666664;151.517898;0.0;166.0;156.69315752092552;2181.8000000000193;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
266100;306.0;5.1;140.0;149.96666666666664;149.9551685333333;0.0;166.0;156.69315752092552;2184.566666666686;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
266160;306.0;5.1;140.0;149.96666666666664;154.275128;0.0;166.0;156.69315752092552;2187.333333333353;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
266220;306.0;5.1;140.0;149.96666666666664;149.9551685333333;0.0;166.0;156.69315752092552;2190.10000000002;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
266280;306.0;5.1;140.0;149.96666666666664;142.072704;0.0;166.0;156.69315752092552;2192.866666666687;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
266340;306.0;5.1;140.0;149.96666666666664;167.11376073333332;0.0;166.0;156.69315752092552;2195.6333333333537;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
266400;314.0;5.233333333333333;140.0;173.25;171.58086;0.0;174.0;141.31815752092643;2198.4000000000206;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
266460;314.0;5.233333333333333;140.0;173.25;167.11376073333332;0.0;174.0;141.31815752092643;2201.3000000000206;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
266520;314.0;5.233333333333333;140.0;173.25;99.13293;0.0;174.0;141.31815752092643;2204.2000000000207;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
266580;314.0;5.233333333333333;140.0;173.25;167.11376073333332;0.0;174.0;141.31815752092643;2207.100000000021;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
266640;314.0;5.233333333333333;140.0;173.25;94.5507;0.0;174.0;141.31815752092643;2210.000000000021;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
266700;314.0;5.233333333333333;140.0;173.25;167.11376073333332;0.0;174.0;141.31815752092643;2212.900000000021;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
266760;314.0;5.233333333333333;140.0;173.25;106.020684;0.0;174.0;141.31815752092643;2215.800000000021;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
266820;314.0;5.233333333333333;140.0;173.25;167.11376073333332;0.0;174.0;141.31815752092643;2218.700000000021;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
266880;314.0;5.233333333333333;140.0;173.25;194.79336;0.0;174.0;141.31815752092643;2221.6000000000213;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
266940;314.0;5.233333333333333;140.0;173.25;167.11376073333332;0.0;174.0;141.31815752092643;2224.5000000000214;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
267000;314.0;5.233333333333333;140.0;173.25;239.327564;0.0;174.0;141.31815752092643;2227.4000000000215;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
267060;314.0;5.233333333333333;140.0;173.25;167.11376073333332;0.0;174.0;141.31815752092643;2230.3000000000216;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
267120;314.0;5.233333333333333;140.0;173.25;152.75808;0.0;174.0;141.31815752092643;2233.2000000000216;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
267180;314.0;5.233333333333333;140.0;173.25;167.11376073333332;0.0;174.0;141.31815752092643;2236.1000000000217;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
267240;314.0;5.233333333333333;140.0;173.25;218.58576;0.0;174.0;141.31815752092643;2239.000000000022;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
267300;270.0;4.5;140.0;188.65;167.11376073333332;0.0;130.0;81.52931030273248;2241.900000000022;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
267360;270.0;4.5;243.0;188.65;207.109793;0.0;27.0;81.52931030273248;2244.0666666666884;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
267420;270.0;4.5;243.0;188.65;167.11376073333332;0.0;27.0;81.52931030273248;2244.5166666666883;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
267480;270.0;4.5;243.0;188.65;169.5456;0.0;27.0;81.52931030273248;2244.966666666688;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
267540;270.0;4.5;243.0;188.65;167.11376073333332;0.0;27.0;81.52931030273248;2245.416666666688;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
267600;270.0;4.5;243.0;188.65;215.87571;0.0;27.0;81.52931030273248;2245.8666666666877;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
267660;270.0;4.5;243.0;188.65;167.11376073333332;0.0;27.0;81.52931030273248;2246.3166666666875;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
267720;270.0;4.5;243.0;188.65;186.858018;0.0;27.0;81.52931030273248;2246.7666666666873;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
267780;270.0;4.5;243.0;188.65;167.11376073333332;0.0;27.0;81.52931030273248;2247.216666666687;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
267840;270.0;4.5;243.0;188.65;199.81808;0.0;27.0;81.52931030273248;2247.666666666687;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
267900;270.0;4.5;243.0;188.65;167.11376073333332;0.0;27.0;81.52931030273248;2248.116666666687;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
267960;270.0;4.5;243.0;188.65;108.676568;0.0;27.0;81.52931030273248;2248.5666666666866;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
268020;270.0;4.5;243.0;188.65;167.11376073333332;0.0;27.0;81.52931030273248;2249.0166666666864;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
268080;270.0;4.5;243.0;188.65;99.930348;0.0;27.0;81.52931030273248;2249.4666666666863;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
268140;270.0;4.5;192.0;188.65;163.648041;0.0;78.0;81.52931030273248;2249.916666666686;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
268200;80.0;1.3333333333333333;140.0;145.2;151.759998;0.0;-60.0;-66.05545169641118;2251.2166666666863;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
268260;80.0;1.3333333333333333;140.0;145.2;163.648041;0.0;-60.0;-66.05545169641118;2250.2166666666863;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
268320;80.0;1.3333333333333333;140.0;145.2;286.652289;0.0;-60.0;-66.05545169641118;2249.2166666666863;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
268380;80.0;1.3333333333333333;140.0;145.2;163.648041;0.0;-60.0;-66.05545169641118;2248.2166666666863;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
268440;80.0;1.3333333333333333;140.0;145.2;292.921008;0.0;-60.0;-66.05545169641118;2247.2166666666863;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
268500;80.0;1.3333333333333333;140.0;145.2;163.648041;0.0;-60.0;-66.05545169641118;2246.2166666666863;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
268560;80.0;1.3333333333333333;140.0;145.2;300.5829;0.0;-60.0;-66.05545169641118;2245.2166666666863;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
268620;80.0;1.3333333333333333;140.0;145.2;163.648041;0.0;-60.0;-66.05545169641118;2244.2166666666863;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
268680;80.0;1.3333333333333333;140.0;145.2;296.20425;0.0;-60.0;-66.05545169641118;2243.2166666666863;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
268740;80.0;1.3333333333333333;140.0;145.2;163.648041;0.0;-60.0;-66.05545169641118;2242.2166666666863;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
268800;80.0;1.3333333333333333;140.0;145.2;195.74251;0.0;-60.0;-66.05545169641118;2241.2166666666863;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
268860;80.0;1.3333333333333333;140.0;145.2;163.648041;0.0;-60.0;-66.05545169641118;2240.2166666666863;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
268920;80.0;1.3333333333333333;140.0;145.2;100.34136;0.0;-60.0;-66.05545169641118;2239.2166666666863;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
268980;80.0;1.3333333333333333;140.0;145.2;163.648041;0.0;-60.0;-66.05545169641118;2238.2166666666863;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
269040;80.0;1.3333333333333333;140.0;145.2;312.36975;0.0;-60.0;-66.05545169641118;2237.2166666666863;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
269100;234.0;3.9;140.0;156.46666666666664;163.648041;0.0;94.0;77.67365692900876;2236.2166666666863;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
269160;234.0;3.9;140.0;156.46666666666664;287.90921;0.0;94.0;77.67365692900876;2237.783333333353;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
269220;234.0;3.9;140.0;156.46666666666664;163.648041;0.0;94.0;77.67365692900876;2239.3500000000195;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
269280;234.0;3.9;140.0;156.46666666666664;85.442292;0.0;94.0;77.67365692900876;2240.916666666686;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
269340;234.0;3.9;140.0;156.46666666666664;163.648041;0.0;94.0;78.34457511350956;2242.4833333333527;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
269400;234.0;3.9;140.0;156.46666666666664;44.8647;0.0;94.0;78.34457511350956;2244.0500000000193;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
269460;234.0;3.9;140.0;156.46666666666664;163.648041;0.0;94.0;78.34457511350956;2245.616666666686;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
269520;234.0;3.9;140.0;156.46666666666664;0.0;0.0;94.0;78.34457511350956;2247.1833333333525;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
269580;234.0;3.9;140.0;156.46666666666664;163.648041;0.0;94.0;78.34457511350956;2248.750000000019;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
269640;234.0;3.9;140.0;156.46666666666664;0.0;0.0;94.0;78.34457511350956;2250.3166666666857;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
269700;234.0;3.9;140.0;156.46666666666664;163.648041;0.0;94.0;78.34457511350956;2251.8833333333523;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
269760;234.0;3.9;140.0;156.46666666666664;0.0;0.0;94.0;78.34457511350956;2253.450000000019;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
269820;234.0;3.9;140.0;156.46666666666664;163.648041;0.0;94.0;78.34457511350956;2255.0166666666855;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
269880;234.0;3.9;140.0;156.46666666666664;0.0;0.0;94.0;78.34457511350956;2256.583333333352;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
269940;234.0;3.9;140.0;156.46666666666664;0.0;0.0;94.0;78.34457511350956;2258.1500000000187;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
270000;226.0;3.7666666666666666;140.0;183.86666666666667;0.0;0.0;86.0;42.88034252626858;2259.7166666666853;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
270060;226.0;3.7666666666666666;140.0;183.86666666666667;0.0;0.0;86.0;42.88034252626858;2261.1500000000187;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
270120;226.0;3.7666666666666666;140.0;183.86666666666667;0.0;0.0;86.0;42.88034252626858;2262.583333333352;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
270180;226.0;3.7666666666666666;140.0;183.86666666666667;0.0;0.0;86.0;42.88034252626858;2264.0166666666855;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
270240;226.0;3.7666666666666666;140.0;183.86666666666667;0.0;0.0;86.0;42.88034252626858;2265.450000000019;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
270300;226.0;3.7666666666666666;140.0;183.86666666666667;0.0;0.0;86.0;42.88034252626858;2266.8833333333523;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
270360;226.0;3.7666666666666666;140.0;183.86666666666667;0.0;0.0;86.0;42.88034252626858;2268.3166666666857;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
270420;226.0;3.7666666666666666;140.0;183.86666666666667;0.0;0.0;86.0;42.88034252626858;2269.750000000019;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
270480;226.0;3.7666666666666666;192.0;183.86666666666667;0.0;0.0;34.0;42.88034252626858;2271.1833333333525;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
270540;226.0;3.7666666666666666;192.0;183.86666666666667;0.0;0.0;34.0;42.88034252626858;2271.750000000019;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
270600;226.0;3.7666666666666666;192.0;183.86666666666667;0.0;0.0;34.0;42.88034252626858;2272.3166666666857;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
270660;226.0;3.7666666666666666;192.0;183.86666666666667;0.0;0.0;34.0;42.88034252626858;2272.8833333333523;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
270720;227.0;3.783333333333333;243.0;183.86666666666667;0.0;0.0;-16.0;42.88034252626858;2273.450000000019;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
270780;227.0;3.783333333333333;243.0;183.86666666666667;0.0;0.0;-16.0;42.88034252626858;2273.183333333352;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
270840;227.0;3.783333333333333;243.0;183.86666666666667;0.0;0.0;-16.0;42.88034252626858;2272.916666666685;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
270900;200.0;3.3333333333333335;243.0;168.5;0.0;0.0;-43.0;31.062188832092033;2272.6500000000183;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
270960;200.0;3.3333333333333335;243.0;168.5;0.0;0.0;-43.0;31.062188832092033;2271.9333333333516;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
271020;200.0;3.3333333333333335;243.0;168.5;0.0;0.0;-43.0;31.062188832092033;2271.216666666685;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
271080;200.0;3.3333333333333335;243.0;168.5;0.0;0.0;-43.0;31.062188832092033;2270.500000000018;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
271140;200.0;3.3333333333333335;243.0;168.5;0.0;0.0;-43.0;31.062188832092033;2269.7833333333515;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
271200;200.0;3.3333333333333335;243.0;168.5;0.0;0.0;-43.0;31.062188832092033;2269.066666666685;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
271260;200.0;3.3333333333333335;243.0;168.5;0.0;0.0;-43.0;31.062188832092033;2268.350000000018;0;0.0;0.0;0.0;0;0.0;0.0;0;24449.212271165554;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
