time;SmartMeter-House-1: W-power.real.c.ELECTRICITY;SmartMeter-House-1: Wh-energy.c.ELECTRICITY;Load-House-1: W-power.real.c.ELECTRICITY;Load-House-1: W-power.plan.real.c.ELECTRICITY;WashingMachine-House-1: W-power.real.c.ELECTRICITY;Dishwasher-House-1: W-power.real.c.ELECTRICITY;ElectricVehicle-House-1: W-power.real.c.ELECTRICITY;ElectricVehicle-House-1: Wh-energy.soc;Heatpump-House-1: W-power.real.c.ELECTRICITY;Heatpump-House-1: W-power.plan.real.c.ELECTRICITY;Heatpump-House-1: W-power.real.c.HEAT;Heatpump-House-1: W-power.plan.real.c.HEAT;Heatpump-House-1: W-heat.supply.dhwtaps;Heatpump-House-1: W-heat.supply.zones;Heatpump-House-1: W-heat.production;Heatpump-House-1: Wh-energy.soc;DomesticHotWaterControllerBoiler-House-1: W-power.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-1: W-power.plan.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-1: W-power.real.c.HEAT;DomesticHotWaterControllerBoiler-House-1: W-power.plan.real.c.HEAT;DomesticHotWaterControllerBoiler-House-1: W-heat.supply.dhwtaps;DomesticHotWaterControllerBoiler-House-1: W-heat.supply.zones;DomesticHotWaterControllerBoiler-House-1: W-heat.production;DomesticHotWaterControllerBoiler-House-1: Wh-energy.soc;PV-House-1: W-power.real.c.ELECTRICITY;PV-House-1: W-power.plan.real.c.ELECTRICITY
238260;1996.0;33.266666666666666;491.0;502.3083333333333;0.0;0.0;1164.6445126807016;34697.19744948642;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;39082.46792289761;0.0;101.34374999999704;0.0;405.3749999999882;0.0;0.0;0.0;0.0;-0.0;-0.0
238320;1996.0;33.266666666666666;491.0;502.3083333333333;0.0;0.0;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;39030.17446507593;0.0;101.34374999999659;0.0;405.37499999998636;0.0;0.0;0.0;0.0;-0.0;-0.0
238380;1996.0;33.266666666666666;491.0;502.3083333333333;0.0;0.0;34716.60819136443;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;38977.88100725425;0.0;101.34374999999613;0.0;405.37499999998454;0.0;0.0;0.0;0.0;-0.0;-0.0
238440;1996.0;33.266666666666666;491.0;502.3083333333333;0.0;0.0;1164.6445126807016;34736.01893324244;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;38925.58754943257;0.0;101.34374999999568;0.0;405.3749999999827;0.0;0.0;0.0;0.0;-0.0;-0.0
238500;2062.0;34.36666666666667;491.0;586.1354166666667;0.0;0.0;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;38873.294091610886;0.0;76.0078125;0.0;304.03125;0.0;0.0;0.0;0.0;-0.0;-0.0
238560;2115.0;35.25;491.0;586.1354166666667;0.0;0.0;34755.42967512045;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;38821.000633789205;0.0;76.0078125;0.0;304.03125;0.0;0.0;0.0;0.0;-0.0;-0.0
238620;2158.0;35.96666666666667;491.0;586.1354166666667;0.0;0.0;1164.6445126807016;34774.840416998464;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;38768.707175967524;0.0;76.0078125;0.0;304.03125;0.0;0.0;0.0;0.0;-0.0;-0.0
238680;2150.0;35.833333333333336;491.0;586.1354166666667;0.0;0.0;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;38716.41371814584;0.0;76.0078125;0.0;304.03125;0.0;0.0;0.0;0.0;-0.0;-0.0
238740;2173.0;36.21666666666667;491.0;586.1354166666667;0.0;0.0;34794.251158876476;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;38664.12026032416;0.0;76.0078125;0.0;304.03125;0.0;0.0;0.0;0.0;-0.0;-0.0
238800;2147.0;35.78333333333333;491.0;586.1354166666667;0.0;0.0;1164.6445126807016;34813.66190075449;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;38611.82680250248;0.0;76.0078125;0.0;304.03125;0.0;0.0;0.0;0.0;-0.0;-0.0
238860;2166.0;36.1;491.0;586.1354166666667;0.0;0.0;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;38559.5333446808;0.0;76.0078125;0.0;304.03125;0.0;0.0;0.0;0.0;-0.0;-0.0
238920;2130.0;35.5;491.0;586.1354166666667;0.0;0.0;34833.0726426325;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;38507.23988685912;0.0;76.0078125;0.0;304.03125;0.0;0.0;0.0;0.0;-0.0;-0.0
238980;2328.0;38.8;491.0;586.1354166666667;0.0;0.0;1164.6445126807016;34852.48338451051;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;38454.94642903744;0.0;76.0078125;0.0;304.03125;0.0;0.0;0.0;0.0;-0.0;-0.0
239040;4010.0;66.83333333333333;491.0;586.1354166666667;0.0;0.0;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;38402.65297121576;0.0;76.0078125;0.0;304.03125;0.0;0.0;0.0;0.0;-0.0;-0.0
239100;4028.0;67.13333333333334;491.0;586.1354166666667;0.0;0.0;34871.89412638852;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;38350.359513394076;0.0;76.0078125;0.0;304.03125;0.0;0.0;0.0;0.0;-0.0;-0.0
239160;4000.0;66.66666666666667;491.0;586.1354166666667;0.0;0.0;1164.6445126807016;34891.30486826653;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;38298.066055572395;0.0;76.0078125;0.0;304.03125;0.0;0.0;0.0;0.0;-0.0;-0.0
239220;4019.0;66.98333333333333;491.0;586.1354166666667;0.0;0.0;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;38245.772597750714;0.0;76.0078125;0.0;304.03125;0.0;0.0;0.0;0.0;-0.0;-0.0
239280;4037.0;67.28333333333333;491.0;586.1354166666667;0.0;0.0;34910.71561014454;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;38193.47913992903;0.0;76.0078125;0.0;304.03125;0.0;0.0;0.0;0.0;-0.0;-0.0
239340;4009.0;66.81666666666666;491.0;586.1354166666667;0.0;2.343792;1164.6445126807016;34930.126352022555;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;38141.18568210735;0.0;76.0078125;0.0;304.03125;0.0;0.0;0.0;0.0;-0.0;-0.0
239400;4036.0;67.26666666666667;491.0;576.5645833333333;0.0;35.05913386666667;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;38088.89222428567;0.0;282.28125;0.0;1129.125;0.0;0.0;0.0;0.0;-0.0;-0.0
239460;4058.0;67.63333333333334;555.0;576.5645833333333;0.0;0.705584;34949.537093900566;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;38036.59876646399;0.0;282.28125;0.0;1129.125;0.0;0.0;0.0;0.0;-0.0;-0.0
239520;4083.0;68.05;555.0;576.5645833333333;0.0;35.05913386666667;1164.6445126807016;34968.94783577858;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;37984.30530864231;0.0;282.28125;0.0;1129.125;0.0;0.0;0.0;0.0;-0.0;-0.0
239580;4055.0;67.58333333333333;555.0;576.5645833333333;0.0;0.078676;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;37932.01185082063;0.0;282.28125;0.0;1129.125;0.0;0.0;0.0;0.0;-0.0;-0.0
239640;4088.0;68.13333333333334;555.0;576.5645833333333;0.0;35.05913386666667;34988.35857765659;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;37879.71839299895;0.0;282.28125;0.0;1129.125;0.0;0.0;0.0;0.0;-0.0;-0.0
239700;4056.0;67.6;555.0;576.5645833333333;0.0;0.078744;1164.6445126807016;35007.7693195346;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;37827.42493517727;0.0;282.28125;0.0;1129.125;0.0;0.0;0.0;0.0;-0.0;-0.0
239760;2612.0;43.53333333333333;555.0;576.5645833333333;0.0;35.05913386666667;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;37775.131477355586;0.0;282.28125;0.0;1129.125;0.0;0.0;0.0;0.0;-0.0;-0.0
239820;2207.0;36.78333333333333;555.0;576.5645833333333;0.0;0.078948;35027.18006141261;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;37722.838019533905;0.0;282.28125;0.0;1129.125;0.0;0.0;0.0;0.0;-0.0;-0.0
239880;2197.0;36.61666666666667;555.0;576.5645833333333;0.0;35.05913386666667;1164.6445126807016;35046.59080329062;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;37670.544561712224;0.0;282.28125;0.0;1129.125;0.0;0.0;0.0;0.0;-0.0;-0.0
239940;2216.0;36.93333333333333;555.0;576.5645833333333;0.0;0.079152;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;37618.25110389054;0.0;282.28125;0.0;1129.125;0.0;0.0;0.0;0.0;-0.0;-0.0
240000;2190.0;36.5;555.0;576.5645833333333;0.0;35.05913386666667;35066.001545168634;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;37565.95764606886;0.0;282.28125;0.0;1129.125;0.0;0.0;0.0;0.0;-0.0;-0.0
240060;2228.0;37.13333333333333;555.0;576.5645833333333;0.0;0.079016;1164.6445126807016;35085.412287046645;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;37513.66418824718;0.0;282.28125;0.0;1129.125;0.0;0.0;0.0;0.0;-0.0;-0.0
240120;2167.0;36.11666666666667;555.0;576.5645833333333;0.0;35.05913386666667;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;37461.3707304255;0.0;282.28125;0.0;1129.125;0.0;0.0;0.0;0.0;-0.0;-0.0
240180;2090.0;34.833333333333336;491.0;576.5645833333333;0.0;0.078812;35104.82302892466;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;37409.07727260382;0.0;282.28125;0.0;1129.125;0.0;0.0;0.0;0.0;-0.0;-0.0
240240;2126.0;35.43333333333333;491.0;576.5645833333333;0.0;35.05913386666667;1164.6445126807016;35124.23377080267;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;37356.78381478214;0.0;282.28125;0.0;1129.125;0.0;0.0;0.0;0.0;-0.0;-0.0
240300;2118.0;35.3;491.0;516.125;0.0;0.941108;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;37304.49035696046;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
240360;2158.0;35.96666666666667;491.0;516.125;0.0;35.05913386666667;35143.64451268068;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;37252.19689913878;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
240420;2173.0;36.21666666666667;491.0;516.125;0.0;10.449;1164.6445126807016;35163.05525455869;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;37199.903441317096;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
240480;4922.0;82.03333333333333;491.0;516.125;0.0;35.05913386666667;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;37147.609983495415;2779.5;0.0;-11118.0;0;-11118.0;0.0;11118.0;0.0;-0.0;-0.0
240540;2169.0;36.15;491.0;516.125;0.0;4.523148;35182.4659964367;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;37095.316525673734;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
240600;2141.0;35.68333333333333;491.0;516.125;0.0;35.05913386666667;1164.6445126807016;35201.87673831471;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;37043.02306785205;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
240660;2185.0;36.416666666666664;491.0;516.125;0.0;34.157214;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;36990.72961003037;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
240720;2084.0;34.733333333333334;491.0;516.125;0.0;35.05913386666667;35221.287480192725;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;36938.43615220869;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
240780;4767.0;79.45;539.0;516.125;0.0;155.116416;1164.6445126807016;35240.698222070736;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;36886.14269438701;2605.75;0.0;-10423.0;0;-10423.0;0.0;10423.0;0.0;-0.0;-0.0
240840;2218.0;36.96666666666667;539.0;516.125;0.0;35.05913386666667;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;36833.84923656533;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
240900;2179.0;36.31666666666667;539.0;516.125;0.0;158.38641;35260.10896394875;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;36781.55577874365;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
240960;2208.0;36.8;539.0;516.125;0.0;35.05913386666667;1164.6445126807016;35279.51970582676;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;36729.26232092197;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
241020;2194.0;36.56666666666667;539.0;516.125;0.0;158.790988;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;36676.96886310029;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
241080;2195.0;36.583333333333336;539.0;516.125;0.0;35.05913386666667;35298.93044770477;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;36624.675405278605;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
241140;2198.0;36.63333333333333;539.0;516.125;0.0;158.318433;1164.6445126807016;35318.34118958278;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;36572.381947456925;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
241200;2186.0;36.43333333333333;539.0;471.14791666666673;0.0;2015.0653351333333;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;36520.08848963524;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
241260;2215.0;36.916666666666664;539.0;471.14791666666673;0.0;158.654276;35337.75193146079;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;36467.79503181356;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
241320;2143.0;35.71666666666667;539.0;471.14791666666673;0.0;2015.0653351333333;1164.6445126807016;35357.162673338804;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;36415.50157399188;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
241380;2138.0;35.63333333333333;539.0;471.14791666666673;0.0;131.583375;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;36363.2081161702;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
241440;2150.0;35.833333333333336;539.0;471.14791666666673;0.0;2015.0653351333333;35376.573415216815;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;36310.91465834852;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
241500;2239.0;37.31666666666667;539.0;471.14791666666673;0.0;13.91745;1164.6445126807016;35395.98415709483;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;36258.62120052684;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
241560;2283.0;38.05;539.0;471.14791666666673;0.0;2015.0653351333333;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;36206.32774270516;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
241620;2197.0;36.61666666666667;539.0;471.14791666666673;0.0;4.489968;35415.39489897284;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;36154.03428488348;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
241680;2262.0;37.7;539.0;471.14791666666673;0.0;2015.0653351333333;1164.6445126807016;35434.80564085085;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;36101.740827061796;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
241740;2251.0;37.516666666666666;539.0;471.14791666666673;0.0;1693.082112;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;36049.447369240115;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
241800;2213.0;36.88333333333333;539.0;471.14791666666673;0.0;2015.0653351333333;35454.21638272886;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;35997.153911418434;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
241860;2193.0;36.55;472.0;471.14791666666673;0.0;3137.819256;1164.6445126807016;35473.62712460687;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;35944.86045359675;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
241920;2164.0;36.06666666666667;472.0;471.14791666666673;0.0;2015.0653351333333;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;35892.56699577507;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
241980;2177.0;36.28333333333333;472.0;471.14791666666673;0.0;3107.713851;35493.03786648488;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;35840.27353795339;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
242040;2085.0;34.75;472.0;471.14791666666673;0.0;2015.0653351333333;1164.6445126807016;35512.448608362894;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;35787.98008013171;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
242100;2077.0;34.61666666666667;472.0;470.38749999999993;0.0;3120.197256;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;35735.68662231003;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
242160;2129.0;35.483333333333334;472.0;470.38749999999993;0.0;2015.0653351333333;35531.859350240906;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;35683.39316448835;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
242220;2263.0;37.71666666666667;472.0;470.38749999999993;0.0;3123.464652;1164.6445126807016;35551.27009211892;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;35631.09970666667;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
242280;2270.0;37.833333333333336;472.0;470.38749999999993;0.0;2015.0653351333333;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;35578.80624884499;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
242340;2277.0;37.95;472.0;470.38749999999993;0.0;3114.653256;35570.68083399693;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;35526.512791023306;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
242400;2273.0;37.88333333333333;472.0;470.38749999999993;0.0;2015.0653351333333;1164.6445126807016;35590.09157587494;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;35474.219333201625;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
242460;2172.0;36.2;472.0;470.38749999999993;0.0;3121.27497;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;35421.925875379944;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
242520;2077.0;34.61666666666667;472.0;470.38749999999993;0.0;2015.0653351333333;35609.50231775295;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;35369.63241755826;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
242580;2353.0;39.21666666666667;536.0;470.38749999999993;0.0;3116.305863;1164.6445126807016;35628.91305963096;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;35317.33895973658;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
242640;2329.0;38.81666666666667;536.0;470.38749999999993;0.0;2015.0653351333333;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;35265.0455019149;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
242700;2126.0;35.43333333333333;536.0;470.38749999999993;0.0;3106.801566;35648.323801508974;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;35212.75204409322;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
242760;2086.0;34.766666666666666;536.0;470.38749999999993;0.0;2015.0653351333333;1164.6445126807016;35667.734543386985;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;35160.45858627154;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
242820;2041.0;34.016666666666666;536.0;470.38749999999993;0.0;3117.703743;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;35108.16512844986;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
242880;2041.0;34.016666666666666;536.0;470.38749999999993;0.0;2015.0653351333333;35687.145285264996;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;35055.87167062818;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
242940;2041.0;34.016666666666666;536.0;470.38749999999993;0.0;3118.851648;1164.6445126807016;35706.55602714301;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;35003.5782128065;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
243000;2041.0;34.016666666666666;536.0;458.7583333333334;0.0;783.1881397999999;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;34951.284754984816;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
243060;2041.0;34.016666666666666;536.0;458.7583333333334;0.0;3110.016195;35725.96676902102;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;34898.991297163135;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
243120;2041.0;34.016666666666666;536.0;458.7583333333334;0.0;783.1881397999999;1164.6445126807016;35745.37751089903;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;34846.697839341454;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
243180;2041.0;34.016666666666666;536.0;458.7583333333334;0.0;3104.806122;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;34794.40438151977;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
243240;2041.0;34.016666666666666;536.0;458.7583333333334;0.0;783.1881397999999;35764.78825277704;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;34742.11092369809;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
243300;1977.0;32.95;472.0;458.7583333333334;0.0;1148.154728;1164.6445126807016;35784.19899465505;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;34689.81746587641;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
243360;1977.0;32.95;472.0;458.7583333333334;0.0;783.1881397999999;1164.6445126807016;1164.6445126807016;340.5981326748354;340.5981326748354;-4500.0;1362.3925306993417;0.0;-4500.0;1362.3925306993417;34637.52400805473;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-0.0
