time;W-power.real.c.NATGAS;W-power.real.c.HEAT;W-heat.supply.dhwtaps;W-heat.supply.zones;W-heat.production;Wh-energy.soc
279840;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
279900;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
279960;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
280020;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
280080;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
280140;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
280200;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
280260;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
280320;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
280380;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
280440;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
280500;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
280560;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
280620;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
280680;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
280740;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
280800;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
280860;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
280920;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
280980;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
281040;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
281100;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
281160;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
281220;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
281280;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
281340;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
281400;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
281460;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
281520;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
281580;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
281640;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
281700;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
281760;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
281820;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
281880;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
281940;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
282000;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
282060;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
282120;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
282180;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
282240;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
282300;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
282360;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
282420;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
282480;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
282540;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
282600;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
282660;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
282720;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
282780;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
282840;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
282900;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
282960;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
283020;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
283080;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
283140;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
283200;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
283260;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
283320;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
283380;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
283440;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
283500;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
283560;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
283620;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
283680;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
283740;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
283800;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
283860;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
283920;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
283980;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
284040;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
284100;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
284160;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
284220;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
284280;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
284340;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
284400;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
284460;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
284520;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
284580;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
284640;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
284700;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
284760;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
284820;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
284880;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
284940;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
285000;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
285060;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
285120;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
285180;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
285240;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
285300;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
285360;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
285420;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
285480;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
285540;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
285600;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
285660;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
285720;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
285780;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
285840;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
285900;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
285960;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
286020;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
286080;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
286140;17192.5;-13754.0;-6254.0;-7500.0;13754.0;25000.0
286200;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
286260;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
286320;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
286380;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
286440;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
286500;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
286560;0.0;0.0;0.0;0.0;-0.0;25000.0
286620;0.0;0.0;0.0;0.0;-0.0;25000.0
286680;0.0;0.0;0.0;0.0;-0.0;25000.0
286740;0.0;0.0;0.0;0.0;-0.0;25000.0
286800;0.0;0.0;0.0;0.0;-0.0;25000.0
286860;0.0;0.0;0.0;0.0;-0.0;25000.0
286920;0.0;0.0;0.0;0.0;-0.0;25000.0
286980;0.0;0.0;0.0;0.0;-0.0;25000.0
287040;0.0;0.0;0.0;0.0;-0.0;25000.0
287100;0.0;0.0;0.0;0.0;-0.0;25000.0
287160;0.0;0.0;0.0;0.0;-0.0;25000.0
287220;0.0;0.0;0.0;0.0;-0.0;25000.0
287280;0.0;0.0;0.0;0.0;-0.0;25000.0
287340;0.0;0.0;0.0;0.0;-0.0;25000.0
287400;0.0;0.0;0.0;0.0;-0.0;25000.0
287460;0.0;0.0;0.0;0.0;-0.0;25000.0
287520;0.0;0.0;0.0;0.0;-0.0;25000.0
287580;0.0;0.0;0.0;0.0;-0.0;25000.0
287640;0.0;0.0;0.0;0.0;-0.0;25000.0
287700;0.0;0.0;0.0;0.0;-0.0;25000.0
287760;0.0;0.0;0.0;0.0;-0.0;25000.0
287820;0.0;0.0;0.0;0.0;-0.0;25000.0
287880;0.0;0.0;0.0;0.0;-0.0;25000.0
287940;0.0;0.0;0.0;0.0;-0.0;25000.0
288000;0.0;0.0;0.0;0.0;-0.0;25000.0
288060;0.0;0.0;0.0;0.0;-0.0;25000.0
288120;0.0;0.0;0.0;0.0;-0.0;25000.0
288180;0.0;0.0;0.0;0.0;-0.0;25000.0
288240;0.0;0.0;0.0;0.0;-0.0;25000.0
288300;0.0;0.0;0.0;0.0;-0.0;25000.0
288360;0.0;0.0;0.0;0.0;-0.0;25000.0
288420;0.0;0.0;0.0;0.0;-0.0;25000.0
288480;0.0;0.0;0.0;0.0;-0.0;25000.0
288540;0.0;0.0;0.0;0.0;-0.0;25000.0
288600;0.0;0.0;0.0;0.0;-0.0;25000.0
288660;0.0;0.0;0.0;0.0;-0.0;25000.0
288720;0.0;0.0;0.0;0.0;-0.0;25000.0
288780;0.0;0.0;0.0;0.0;-0.0;25000.0
288840;0.0;0.0;0.0;0.0;-0.0;25000.0
288900;0.0;0.0;0.0;0.0;-0.0;25000.0
288960;0.0;0.0;0.0;0.0;-0.0;25000.0
289020;0.0;0.0;0.0;0.0;-0.0;25000.0
289080;0.0;0.0;0.0;0.0;-0.0;25000.0
289140;0.0;0.0;0.0;0.0;-0.0;25000.0
289200;0.0;0.0;0.0;0.0;-0.0;25000.0
289260;0.0;0.0;0.0;0.0;-0.0;25000.0
289320;0.0;0.0;0.0;0.0;-0.0;25000.0
289380;0.0;0.0;0.0;0.0;-0.0;25000.0
289440;0.0;0.0;0.0;0.0;-0.0;25000.0
289500;0.0;0.0;0.0;0.0;-0.0;25000.0
289560;0.0;0.0;0.0;0.0;-0.0;25000.0
289620;0.0;0.0;0.0;0.0;-0.0;25000.0
289680;0.0;0.0;0.0;0.0;-0.0;25000.0
289740;0.0;0.0;0.0;0.0;-0.0;25000.0
289800;0.0;0.0;0.0;0.0;-0.0;25000.0
289860;0.0;0.0;0.0;0.0;-0.0;25000.0
289920;0.0;0.0;0.0;0.0;-0.0;25000.0
289980;0.0;0.0;0.0;0.0;-0.0;25000.0
290040;0.0;0.0;0.0;0.0;-0.0;25000.0
290100;0.0;0.0;0.0;0.0;-0.0;25000.0
290160;0.0;0.0;0.0;0.0;-0.0;25000.0
290220;0.0;0.0;0.0;0.0;-0.0;25000.0
290280;0.0;0.0;0.0;0.0;-0.0;25000.0
290340;0.0;0.0;0.0;0.0;-0.0;25000.0
290400;0.0;0.0;0.0;0.0;-0.0;25000.0
290460;0.0;0.0;0.0;0.0;-0.0;25000.0
290520;0.0;0.0;0.0;0.0;-0.0;25000.0
290580;0.0;0.0;0.0;0.0;-0.0;25000.0
290640;0.0;0.0;0.0;0.0;-0.0;25000.0
290700;0.0;0.0;0.0;0.0;-0.0;25000.0
290760;0.0;0.0;0.0;0.0;-0.0;25000.0
290820;0.0;0.0;0.0;0.0;-0.0;25000.0
290880;0.0;0.0;0.0;0.0;-0.0;25000.0
290940;0.0;0.0;0.0;0.0;-0.0;25000.0
291000;0.0;0.0;0.0;0.0;-0.0;25000.0
291060;0.0;0.0;0.0;0.0;-0.0;25000.0
291120;0.0;0.0;0.0;0.0;-0.0;25000.0
291180;0.0;0.0;0.0;0.0;-0.0;25000.0
291240;0.0;0.0;0.0;0.0;-0.0;25000.0
291300;0.0;0.0;0.0;0.0;-0.0;25000.0
291360;0.0;0.0;0.0;0.0;-0.0;25000.0
291420;0.0;0.0;0.0;0.0;-0.0;25000.0
291480;0.0;0.0;0.0;0.0;-0.0;25000.0
291540;0.0;0.0;0.0;0.0;-0.0;25000.0
291600;0.0;0.0;0.0;0.0;-0.0;25000.0
291660;0.0;0.0;0.0;0.0;-0.0;25000.0
291720;0.0;0.0;0.0;0.0;-0.0;25000.0
291780;0.0;0.0;0.0;0.0;-0.0;25000.0
291840;0.0;0.0;0.0;0.0;-0.0;25000.0
291900;0.0;0.0;0.0;0.0;-0.0;25000.0
291960;0.0;0.0;0.0;0.0;-0.0;25000.0
292020;0.0;0.0;0.0;0.0;-0.0;25000.0
292080;0.0;0.0;0.0;0.0;-0.0;25000.0
292140;0.0;0.0;0.0;0.0;-0.0;25000.0
292200;0.0;0.0;0.0;0.0;-0.0;25000.0
292260;0.0;0.0;0.0;0.0;-0.0;25000.0
292320;0.0;0.0;0.0;0.0;-0.0;25000.0
292380;0.0;0.0;0.0;0.0;-0.0;25000.0
292440;0.0;0.0;0.0;0.0;-0.0;25000.0
292500;0.0;0.0;0.0;0.0;-0.0;25000.0
292560;0.0;0.0;0.0;0.0;-0.0;25000.0
292620;0.0;0.0;0.0;0.0;-0.0;25000.0
292680;0.0;0.0;0.0;0.0;-0.0;25000.0
292740;0.0;0.0;0.0;0.0;-0.0;25000.0
292800;0.0;0.0;0.0;0.0;-0.0;25000.0
292860;0.0;0.0;0.0;0.0;-0.0;25000.0
292920;0.0;0.0;0.0;0.0;-0.0;25000.0
292980;0.0;0.0;0.0;0.0;-0.0;25000.0
293040;0.0;0.0;0.0;0.0;-0.0;25000.0
293100;0.0;0.0;0.0;0.0;-0.0;25000.0
293160;0.0;0.0;0.0;0.0;-0.0;25000.0
293220;0.0;0.0;0.0;0.0;-0.0;25000.0
293280;0.0;0.0;0.0;0.0;-0.0;25000.0
293340;0.0;0.0;0.0;0.0;-0.0;25000.0
293400;0.0;0.0;0.0;0.0;-0.0;25000.0
293460;0.0;0.0;0.0;0.0;-0.0;25000.0
293520;0.0;0.0;0.0;0.0;-0.0;25000.0
293580;0.0;0.0;0.0;0.0;-0.0;25000.0
293640;0.0;0.0;0.0;0.0;-0.0;25000.0
293700;0.0;0.0;0.0;0.0;-0.0;25000.0
293760;0.0;0.0;0.0;0.0;-0.0;25000.0
293820;0.0;0.0;0.0;0.0;-0.0;25000.0
293880;0.0;0.0;0.0;0.0;-0.0;25000.0
293940;0.0;0.0;0.0;0.0;-0.0;25000.0
294000;0.0;0.0;0.0;0.0;-0.0;25000.0
294060;0.0;0.0;0.0;0.0;-0.0;25000.0
294120;0.0;0.0;0.0;0.0;-0.0;25000.0
294180;0.0;0.0;0.0;0.0;-0.0;25000.0
294240;0.0;0.0;0.0;0.0;-0.0;25000.0
294300;0.0;0.0;0.0;0.0;-0.0;25000.0
294360;0.0;0.0;0.0;0.0;-0.0;25000.0
294420;0.0;0.0;0.0;0.0;-0.0;25000.0
294480;0.0;0.0;0.0;0.0;-0.0;25000.0
294540;0.0;0.0;0.0;0.0;-0.0;25000.0
294600;0.0;0.0;0.0;0.0;-0.0;25000.0
294660;0.0;0.0;0.0;0.0;-0.0;25000.0
294720;0.0;0.0;0.0;0.0;-0.0;25000.0
294780;0.0;0.0;0.0;0.0;-0.0;25000.0
294840;0.0;0.0;0.0;0.0;-0.0;25000.0
294900;0.0;0.0;0.0;0.0;-0.0;25000.0
294960;0.0;0.0;0.0;0.0;-0.0;25000.0
295020;0.0;0.0;0.0;0.0;-0.0;25000.0
295080;0.0;0.0;0.0;0.0;-0.0;25000.0
295140;0.0;0.0;0.0;0.0;-0.0;25000.0
295200;0.0;0.0;0.0;0.0;-0.0;25000.0
295260;0.0;0.0;0.0;0.0;-0.0;25000.0
295320;0.0;0.0;0.0;0.0;-0.0;25000.0
295380;0.0;0.0;0.0;0.0;-0.0;25000.0
295440;0.0;0.0;0.0;0.0;-0.0;25000.0
295500;0.0;0.0;0.0;0.0;-0.0;25000.0
295560;0.0;0.0;0.0;0.0;-0.0;25000.0
295620;0.0;0.0;0.0;0.0;-0.0;25000.0
295680;0.0;0.0;0.0;0.0;-0.0;25000.0
295740;0.0;0.0;0.0;0.0;-0.0;25000.0
295800;0.0;0.0;0.0;0.0;-0.0;25000.0
295860;0.0;0.0;0.0;0.0;-0.0;25000.0
295920;0.0;0.0;0.0;0.0;-0.0;25000.0
295980;0.0;0.0;0.0;0.0;-0.0;25000.0
296040;0.0;0.0;0.0;0.0;-0.0;25000.0
296100;0.0;0.0;0.0;0.0;-0.0;25000.0
296160;0.0;0.0;0.0;0.0;-0.0;25000.0
296220;0.0;0.0;0.0;0.0;-0.0;25000.0
296280;0.0;0.0;0.0;0.0;-0.0;25000.0
296340;0.0;0.0;0.0;0.0;-0.0;25000.0
296400;0.0;0.0;0.0;0.0;-0.0;25000.0
296460;0.0;0.0;0.0;0.0;-0.0;25000.0
296520;0.0;0.0;0.0;0.0;-0.0;25000.0
296580;0.0;0.0;0.0;0.0;-0.0;25000.0
296640;0.0;0.0;0.0;0.0;-0.0;25000.0
296700;0.0;0.0;0.0;0.0;-0.0;25000.0
296760;0.0;0.0;0.0;0.0;-0.0;25000.0
296820;0.0;0.0;0.0;0.0;-0.0;25000.0
296880;0.0;0.0;0.0;0.0;-0.0;25000.0
296940;0.0;0.0;0.0;0.0;-0.0;25000.0
297000;0.0;0.0;0.0;0.0;-0.0;25000.0
297060;0.0;0.0;0.0;0.0;-0.0;25000.0
297120;0.0;0.0;0.0;0.0;-0.0;25000.0
297180;0.0;0.0;0.0;0.0;-0.0;25000.0
297240;0.0;0.0;0.0;0.0;-0.0;25000.0
297300;0.0;0.0;0.0;0.0;-0.0;25000.0
297360;0.0;0.0;0.0;0.0;-0.0;25000.0
297420;0.0;0.0;0.0;0.0;-0.0;25000.0
297480;0.0;0.0;0.0;0.0;-0.0;25000.0
297540;0.0;0.0;0.0;0.0;-0.0;25000.0
297600;0.0;0.0;0.0;0.0;-0.0;25000.0
297660;0.0;0.0;0.0;0.0;-0.0;25000.0
297720;0.0;0.0;0.0;0.0;-0.0;25000.0
297780;0.0;0.0;0.0;0.0;-0.0;25000.0
297840;0.0;0.0;0.0;0.0;-0.0;25000.0
297900;0.0;0.0;0.0;0.0;-0.0;25000.0
297960;0.0;0.0;0.0;0.0;-0.0;25000.0
298020;0.0;0.0;0.0;0.0;-0.0;25000.0
298080;0.0;0.0;0.0;0.0;-0.0;25000.0
298140;0.0;0.0;0.0;0.0;-0.0;25000.0
298200;0.0;0.0;0.0;0.0;-0.0;25000.0
298260;0.0;0.0;0.0;0.0;-0.0;25000.0
298320;0.0;0.0;0.0;0.0;-0.0;25000.0
298380;0.0;0.0;0.0;0.0;-0.0;25000.0
298440;0.0;0.0;0.0;0.0;-0.0;25000.0
298500;0.0;0.0;0.0;0.0;-0.0;25000.0
298560;0.0;0.0;0.0;0.0;-0.0;25000.0
298620;0.0;0.0;0.0;0.0;-0.0;25000.0
298680;0.0;0.0;0.0;0.0;-0.0;25000.0
298740;0.0;0.0;0.0;0.0;-0.0;25000.0
298800;0.0;0.0;0.0;0.0;-0.0;25000.0
298860;0.0;0.0;0.0;0.0;-0.0;25000.0
298920;0.0;0.0;0.0;0.0;-0.0;25000.0
298980;0.0;0.0;0.0;0.0;-0.0;25000.0
299040;0.0;0.0;0.0;0.0;-0.0;25000.0
299100;0.0;0.0;0.0;0.0;-0.0;25000.0
299160;0.0;0.0;0.0;0.0;-0.0;25000.0
299220;0.0;0.0;0.0;0.0;-0.0;25000.0
299280;0.0;0.0;0.0;0.0;-0.0;25000.0
299340;0.0;0.0;0.0;0.0;-0.0;25000.0
299400;0.0;0.0;0.0;0.0;-0.0;25000.0
299460;0.0;0.0;0.0;0.0;-0.0;25000.0
299520;0.0;0.0;0.0;0.0;-0.0;25000.0
299580;0.0;0.0;0.0;0.0;-0.0;25000.0
299640;0.0;0.0;0.0;0.0;-0.0;25000.0
299700;0.0;0.0;0.0;0.0;-0.0;25000.0
299760;0.0;0.0;0.0;0.0;-0.0;25000.0
299820;0.0;0.0;0.0;0.0;-0.0;25000.0
299880;0.0;0.0;0.0;0.0;-0.0;25000.0
299940;0.0;0.0;0.0;0.0;-0.0;25000.0
300000;0.0;0.0;0.0;0.0;-0.0;25000.0
300060;0.0;0.0;0.0;0.0;-0.0;25000.0
300120;0.0;0.0;0.0;0.0;-0.0;25000.0
300180;0.0;0.0;0.0;0.0;-0.0;25000.0
300240;0.0;0.0;0.0;0.0;-0.0;25000.0
300300;0.0;0.0;0.0;0.0;-0.0;25000.0
300360;0.0;0.0;0.0;0.0;-0.0;25000.0
300420;0.0;0.0;0.0;0.0;-0.0;25000.0
300480;0.0;0.0;0.0;0.0;-0.0;25000.0
300540;0.0;0.0;0.0;0.0;-0.0;25000.0
300600;0.0;0.0;0.0;0.0;-0.0;25000.0
300660;0.0;0.0;0.0;0.0;-0.0;25000.0
300720;0.0;0.0;0.0;0.0;-0.0;25000.0
300780;0.0;0.0;0.0;0.0;-0.0;25000.0
300840;0.0;0.0;0.0;0.0;-0.0;25000.0
300900;0.0;0.0;0.0;0.0;-0.0;25000.0
300960;0.0;0.0;0.0;0.0;-0.0;25000.0
301020;0.0;0.0;0.0;0.0;-0.0;25000.0
301080;0.0;0.0;0.0;0.0;-0.0;25000.0
301140;0.0;0.0;0.0;0.0;-0.0;25000.0
301200;0.0;0.0;0.0;0.0;-0.0;25000.0
301260;0.0;0.0;0.0;0.0;-0.0;25000.0
301320;0.0;0.0;0.0;0.0;-0.0;25000.0
301380;0.0;0.0;0.0;0.0;-0.0;25000.0
301440;0.0;0.0;0.0;0.0;-0.0;25000.0
301500;0.0;0.0;0.0;0.0;-0.0;25000.0
301560;0.0;0.0;0.0;0.0;-0.0;25000.0
301620;0.0;0.0;0.0;0.0;-0.0;25000.0
301680;0.0;0.0;0.0;0.0;-0.0;25000.0
301740;0.0;0.0;0.0;0.0;-0.0;25000.0
301800;0.0;0.0;0.0;0.0;-0.0;25000.0
301860;0.0;0.0;0.0;0.0;-0.0;25000.0
301920;0.0;0.0;0.0;0.0;-0.0;25000.0
301980;0.0;0.0;0.0;0.0;-0.0;25000.0
302040;0.0;0.0;0.0;0.0;-0.0;25000.0
302100;0.0;0.0;0.0;0.0;-0.0;25000.0
302160;0.0;0.0;0.0;0.0;-0.0;25000.0
302220;0.0;0.0;0.0;0.0;-0.0;25000.0
302280;0.0;0.0;0.0;0.0;-0.0;25000.0
302340;0.0;0.0;0.0;0.0;-0.0;25000.0
302400;0.0;0.0;0.0;0.0;-0.0;25000.0
302460;0.0;0.0;0.0;0.0;-0.0;25000.0
302520;0.0;0.0;0.0;0.0;-0.0;25000.0
302580;0.0;0.0;0.0;0.0;-0.0;25000.0
302640;0.0;0.0;0.0;0.0;-0.0;25000.0
302700;0.0;0.0;0.0;0.0;-0.0;25000.0
302760;0.0;0.0;0.0;0.0;-0.0;25000.0
302820;0.0;0.0;0.0;0.0;-0.0;25000.0
302880;0.0;0.0;0.0;0.0;-0.0;25000.0
302940;0.0;0.0;0.0;0.0;-0.0;25000.0
303000;0.0;0.0;0.0;0.0;-0.0;25000.0
303060;0.0;0.0;0.0;0.0;-0.0;25000.0
303120;0.0;0.0;0.0;0.0;-0.0;25000.0
303180;0.0;0.0;0.0;0.0;-0.0;25000.0
303240;0.0;0.0;0.0;0.0;-0.0;25000.0
303300;0.0;0.0;0.0;0.0;-0.0;25000.0
303360;0.0;0.0;0.0;0.0;-0.0;25000.0
303420;0.0;0.0;0.0;0.0;-0.0;25000.0
303480;0.0;0.0;0.0;0.0;-0.0;25000.0
303540;0.0;0.0;0.0;0.0;-0.0;25000.0
303600;0.0;0.0;0.0;0.0;-0.0;25000.0
303660;0.0;0.0;0.0;0.0;-0.0;25000.0
303720;0.0;0.0;0.0;0.0;-0.0;25000.0
303780;0.0;0.0;0.0;0.0;-0.0;25000.0
303840;0.0;0.0;0.0;0.0;-0.0;25000.0
303900;0.0;0.0;0.0;0.0;-0.0;25000.0
303960;0.0;0.0;0.0;0.0;-0.0;25000.0
304020;0.0;0.0;0.0;0.0;-0.0;25000.0
304080;0.0;0.0;0.0;0.0;-0.0;25000.0
304140;0.0;0.0;0.0;0.0;-0.0;25000.0
304200;0.0;0.0;0.0;0.0;-0.0;25000.0
304260;0.0;0.0;0.0;0.0;-0.0;25000.0
304320;0.0;0.0;0.0;0.0;-0.0;25000.0
304380;0.0;0.0;0.0;0.0;-0.0;25000.0
304440;0.0;0.0;0.0;0.0;-0.0;25000.0
304500;0.0;0.0;0.0;0.0;-0.0;25000.0
304560;0.0;0.0;0.0;0.0;-0.0;25000.0
304620;0.0;0.0;0.0;0.0;-0.0;25000.0
304680;0.0;0.0;0.0;0.0;-0.0;25000.0
304740;0.0;0.0;0.0;0.0;-0.0;25000.0
304800;0.0;0.0;0.0;0.0;-0.0;25000.0
304860;0.0;0.0;0.0;0.0;-0.0;25000.0
304920;0.0;0.0;0.0;0.0;-0.0;25000.0
304980;0.0;0.0;0.0;0.0;-0.0;25000.0
305040;0.0;0.0;0.0;0.0;-0.0;25000.0
305100;0.0;0.0;0.0;0.0;-0.0;25000.0
305160;0.0;0.0;0.0;0.0;-0.0;25000.0
305220;0.0;0.0;0.0;0.0;-0.0;25000.0
305280;0.0;0.0;0.0;0.0;-0.0;25000.0
305340;0.0;0.0;0.0;0.0;-0.0;25000.0
305400;0.0;0.0;0.0;0.0;-0.0;25000.0
305460;0.0;0.0;0.0;0.0;-0.0;25000.0
305520;0.0;0.0;0.0;0.0;-0.0;25000.0
305580;0.0;0.0;0.0;0.0;-0.0;25000.0
305640;0.0;0.0;0.0;0.0;-0.0;25000.0
305700;0.0;0.0;0.0;0.0;-0.0;25000.0
305760;0.0;0.0;0.0;0.0;-0.0;25000.0
305820;0.0;0.0;0.0;0.0;-0.0;25000.0
305880;0.0;0.0;0.0;0.0;-0.0;25000.0
305940;0.0;0.0;0.0;0.0;-0.0;25000.0
306000;0.0;0.0;0.0;0.0;-0.0;25000.0
306060;0.0;0.0;0.0;0.0;-0.0;25000.0
306120;0.0;0.0;0.0;0.0;-0.0;25000.0
306180;0.0;0.0;0.0;0.0;-0.0;25000.0
306240;0.0;0.0;0.0;0.0;-0.0;25000.0
306300;0.0;0.0;0.0;0.0;-0.0;25000.0
306360;0.0;0.0;0.0;0.0;-0.0;25000.0
306420;0.0;0.0;0.0;0.0;-0.0;25000.0
306480;0.0;0.0;0.0;0.0;-0.0;25000.0
306540;0.0;0.0;0.0;0.0;-0.0;25000.0
306600;0.0;0.0;0.0;0.0;-0.0;25000.0
306660;0.0;0.0;0.0;0.0;-0.0;25000.0
306720;0.0;0.0;0.0;0.0;-0.0;25000.0
306780;0.0;0.0;0.0;0.0;-0.0;25000.0
306840;0.0;0.0;0.0;0.0;-0.0;25000.0
306900;0.0;0.0;0.0;0.0;-0.0;25000.0
306960;0.0;0.0;0.0;0.0;-0.0;25000.0
307020;0.0;0.0;0.0;0.0;-0.0;25000.0
307080;0.0;0.0;0.0;0.0;-0.0;25000.0
307140;0.0;0.0;0.0;0.0;-0.0;25000.0
307200;0.0;0.0;0.0;0.0;-0.0;25000.0
307260;0.0;0.0;0.0;0.0;-0.0;25000.0
307320;0.0;0.0;0.0;0.0;-0.0;25000.0
307380;0.0;0.0;0.0;0.0;-0.0;25000.0
