time;SmartMeter-House-8: W-power.real.c.ELECTRICITY;Battery-House-8: W-power.real.c.ELECTRICITY;Battery-House-8: Wh-energy.soc;DishWasher-House-8: W-power.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-8: W-power.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-8: Wh-energy.soc;Load-House-8: W-power.real.c.ELECTRICITY;HeatPump-House-8: W-power.real.c.ELECTRICITY;HeatPump-House-8: Wh-energy.soc;PV-House-8: W-power.real.c.ELECTRICITY;WashingMachine-House-8: W-power.real.c.ELECTRICITY
100260;-554.0;-695.0;1289.8500000000129;0.0;0.0;0.0;140.0;2.1827872842550277e-13;4855.2313344367085;-0.0;0.0
100320;-554.0;-695.0;1278.2666666666796;0.0;0.0;0.0;140.0;2.1827872842550277e-13;4855.2313344367085;-0.0;0.0
100380;-554.0;-695.0;1266.6833333333464;0.0;0.0;0.0;140.0;2.1827872842550277e-13;4855.2313344367085;-0.0;0.0
100440;-554.0;-695.0;1255.100000000013;0.0;0.0;0.0;140.0;2.1827872842550277e-13;4855.2313344367085;-0.0;0.0
100500;-554.0;-695.0;1243.5166666666798;0.0;0.0;0.0;140.0;2.1827872842550277e-13;4855.2313344367085;-0.0;0.0
100560;-554.0;-695.0;1231.9333333333466;0.0;0.0;0.0;140.0;2.1827872842550277e-13;4855.2313344367085;-0.0;0.0
100620;-554.0;-695.0;1220.3500000000133;0.0;0.0;0.0;140.0;2.1827872842550277e-13;4855.2313344367085;-0.0;0.0
100680;-554.0;-695.0;1208.76666666668;0.0;0.0;0.0;140.0;2.1827872842550277e-13;4855.2313344367085;-0.0;0.0
100740;-554.0;-695.0;1197.1833333333468;0.0;0.0;0.0;140.0;2.1827872842550277e-13;4855.2313344367085;-0.0;0.0
100800;443.0;23.0;1185.6000000000136;0.0;0.0;0.0;140.0;280.01014896413676;4855.2313344367085;-0.0;0.0
100860;443.0;23.0;1185.983333333347;0.0;0.0;0.0;140.0;280.01014896413676;4873.898677700984;-0.0;0.0
100920;443.0;23.0;1186.3666666666804;0.0;0.0;0.0;140.0;280.01014896413676;4892.56602096526;-0.0;0.0
100980;443.0;23.0;1186.7500000000139;0.0;0.0;0.0;140.0;280.01014896413676;4911.233364229535;-0.0;0.0
101040;443.0;23.0;1187.1333333333473;0.0;0.0;0.0;140.0;280.01014896413676;4929.900707493811;-0.0;0.0
101100;443.0;23.0;1187.5166666666807;0.0;0.0;0.0;140.0;280.01014896413676;4948.568050758086;-0.0;0.0
101160;443.0;23.0;1187.9000000000142;0.0;0.0;0.0;140.0;280.01014896413676;4967.235394022362;-0.0;0.0
101220;443.0;23.0;1188.2833333333476;0.0;0.0;0.0;140.0;280.01014896413676;4985.902737286638;-0.0;0.0
101280;443.0;23.0;1188.666666666681;0.0;0.0;0.0;140.0;280.01014896413676;5004.570080550913;-0.0;0.0
101340;443.0;23.0;1189.0500000000145;0.0;0.0;0.0;140.0;280.01014896413676;5023.237423815189;-0.0;0.0
101400;443.0;23.0;1189.433333333348;0.0;0.0;0.0;140.0;280.01014896413676;5041.904767079464;-0.0;0.0
101460;443.0;23.0;1189.8166666666814;0.0;0.0;0.0;140.0;280.01014896413676;5060.57211034374;-0.0;0.0
101520;443.0;23.0;1190.2000000000148;0.0;0.0;0.0;140.0;280.01014896413676;5079.2394536080155;-0.0;0.0
101580;443.0;23.0;1190.5833333333483;0.0;0.0;0.0;140.0;280.01014896413676;5097.906796872291;-0.0;0.0
101640;443.0;23.0;1190.9666666666817;0.0;0.0;0.0;140.0;280.01014896413676;5116.574140136567;-0.0;0.0
101700;506.0;67.0;1191.3500000000151;0.0;0.0;0.0;140.0;299.24574507506827;5135.241483400842;-0.0;0.0
101760;506.0;67.0;1192.4666666666817;0.0;0.0;0.0;140.0;299.24574507506827;5155.19119973918;-0.0;0.0
101820;506.0;67.0;1193.5833333333483;0.0;0.0;0.0;140.0;299.24574507506827;5175.140916077517;-0.0;0.0
101880;506.0;67.0;1194.7000000000148;0.0;0.0;0.0;140.0;299.24574507506827;5195.090632415855;-0.0;0.0
101940;506.0;67.0;1195.8166666666814;0.0;0.0;0.0;140.0;299.24574507506827;5215.040348754193;-0.0;0.0
102000;506.0;15.0;1196.933333333348;0.0;0.0;0.0;192.0;299.24574507506827;5234.99006509253;-0.0;0.0
102060;506.0;15.0;1197.183333333348;0.0;0.0;0.0;192.0;299.24574507506827;5254.939781430868;-0.0;0.0
102120;506.0;15.0;1197.433333333348;0.0;0.0;0.0;192.0;299.24574507506827;5274.889497769205;-0.0;0.0
102180;506.0;15.0;1197.683333333348;0.0;0.0;0.0;192.0;299.24574507506827;5294.839214107543;-0.0;0.0
102240;506.0;15.0;1197.933333333348;0.0;0.0;0.0;192.0;299.24574507506827;5314.78893044588;-0.0;0.0
102300;506.0;15.0;1198.183333333348;0.0;0.0;0.0;192.0;299.24574507506827;5334.738646784218;-0.0;0.0
102360;506.0;15.0;1198.433333333348;0.0;0.0;0.0;192.0;299.24574507506827;5354.6883631225555;-0.0;0.0
102420;506.0;15.0;1198.683333333348;0.0;0.0;0.0;192.0;299.24574507506827;5374.638079460893;-0.0;0.0
102480;506.0;15.0;1198.933333333348;0.0;0.0;0.0;192.0;299.24574507506827;5394.587795799231;-0.0;0.0
102540;506.0;15.0;1199.183333333348;0.0;0.0;0.0;192.0;299.24574507506827;5414.537512137568;-0.0;0.0
102600;-682.0;-875.0;1199.433333333348;0.0;0.0;0.0;192.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
102660;-682.0;-875.0;1184.8500000000147;0.0;0.0;0.0;192.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
102720;-682.0;-926.0;1170.2666666666814;0.0;0.0;0.0;243.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
102780;-682.0;-926.0;1154.833333333348;0.0;0.0;0.0;243.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
102840;-682.0;-874.0;1139.4000000000146;0.0;0.0;0.0;191.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
102900;-682.0;-874.0;1124.833333333348;0.0;0.0;0.0;191.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
102960;-682.0;-874.0;1110.2666666666814;0.0;0.0;0.0;191.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
103020;-682.0;-874.0;1095.7000000000148;0.0;0.0;0.0;191.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
103080;-682.0;-874.0;1081.1333333333482;0.0;0.0;0.0;191.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
103140;-682.0;-874.0;1066.5666666666816;0.0;0.0;0.0;191.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
103200;-682.0;-874.0;1052.000000000015;0.0;0.0;0.0;191.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
103260;-682.0;-874.0;1037.4333333333484;0.0;0.0;0.0;191.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
103320;-682.0;-874.0;1022.8666666666817;0.0;0.0;0.0;191.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
103380;-682.0;-874.0;1008.300000000015;0.0;0.0;0.0;191.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
103440;-682.0;-874.0;993.7333333333482;0.0;0.0;0.0;191.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
103500;-160.0;-301.0;979.1666666666815;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
103560;-160.0;-301.0;974.1500000000149;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
103620;-160.0;-301.0;969.1333333333482;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
103680;-160.0;-301.0;964.1166666666816;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
103740;-160.0;-301.0;959.1000000000149;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
103800;-160.0;-301.0;954.0833333333483;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
103860;-160.0;-301.0;949.0666666666816;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
103920;-160.0;-301.0;944.050000000015;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
103980;-160.0;-301.0;939.0333333333483;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
104040;-160.0;-301.0;934.0166666666817;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
104100;-160.0;-301.0;929.000000000015;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
104160;-160.0;-301.0;923.9833333333484;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
104220;-160.0;-301.0;918.9666666666817;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
104280;-160.0;-301.0;913.950000000015;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
104340;-160.0;-301.0;908.9333333333484;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
104400;-51.0;-192.0;903.9166666666817;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
104460;-51.0;-192.0;900.7166666666817;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
104520;-51.0;-192.0;897.5166666666817;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
104580;-51.0;-192.0;894.3166666666816;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
104640;-51.0;-192.0;891.1166666666816;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
104700;-51.0;-192.0;887.9166666666815;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
104760;-51.0;-192.0;884.7166666666815;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
104820;-51.0;-192.0;881.5166666666814;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
104880;-51.0;-192.0;878.3166666666814;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
104940;-51.0;-192.0;875.1166666666813;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
105000;-51.0;-192.0;871.9166666666813;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
105060;-51.0;-192.0;868.7166666666812;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
105120;-51.0;-244.0;865.5166666666812;0.0;0.0;0.0;192.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
105180;-51.0;-244.0;861.4500000000145;0.0;0.0;0.0;192.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
105240;-51.0;-244.0;857.3833333333478;0.0;0.0;0.0;192.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
105300;-800.0;-993.0;853.316666666681;0.0;0.0;0.0;192.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
105360;-800.0;-993.0;836.7666666666811;0.0;0.0;0.0;192.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
105420;-800.0;-993.0;820.2166666666811;0.0;0.0;0.0;192.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
105480;-800.0;-993.0;803.6666666666812;0.0;0.0;0.0;192.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
105540;-780.0;-973.0;787.1166666666812;0.0;0.0;0.0;192.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
105600;-780.0;-973.0;770.9000000000145;0.0;0.0;0.0;192.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
105660;-780.0;-973.0;754.6833333333478;0.0;0.0;0.0;192.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
105720;-780.0;-973.0;738.4666666666811;0.0;0.0;0.0;192.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
105780;-780.0;-973.0;722.2500000000144;0.0;0.0;0.0;192.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
105840;-780.0;-973.0;706.0333333333477;0.0;0.0;0.0;192.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
105900;-780.0;-973.0;689.816666666681;0.0;0.0;0.0;192.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
105960;-780.0;-921.0;673.6000000000143;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
106020;-780.0;-921.0;658.2500000000143;0.0;0.0;0.0;140.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
106080;-780.0;-972.0;642.9000000000143;0.0;0.0;0.0;191.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
106140;-780.0;-972.0;626.7000000000143;0.0;0.0;0.0;191.0;2.1827872842550277e-13;5434.487228475906;-0.0;0.0
106200;147.0;-118.0;610.5000000000142;0.0;0.0;0.0;191.0;74.13782169560567;5434.487228475906;-0.0;0.0
106260;147.0;-118.0;608.5333333333475;0.0;0.0;0.0;191.0;74.13782169560567;5439.429749922279;-0.0;0.0
106320;147.0;-118.0;606.5666666666808;0.0;0.0;0.0;191.0;74.13782169560567;5444.372271368653;-0.0;0.0
106380;147.0;-118.0;604.6000000000141;0.0;0.0;0.0;191.0;74.13782169560567;5449.3147928150265;-0.0;0.0
106440;147.0;-118.0;602.6333333333474;0.0;0.0;0.0;191.0;74.13782169560567;5454.2573142614;-0.0;0.0
106500;147.0;-118.0;600.6666666666807;0.0;0.0;0.0;191.0;74.13782169560567;5459.199835707774;-0.0;0.0
106560;147.0;-118.0;598.700000000014;0.0;0.0;0.0;191.0;74.13782169560567;5464.142357154147;-0.0;0.0
106620;147.0;-118.0;596.7333333333473;0.0;0.0;0.0;191.0;74.13782169560567;5469.084878600521;-0.0;0.0
106680;147.0;-118.0;594.7666666666806;0.0;0.0;0.0;191.0;74.13782169560567;5474.027400046894;-0.0;0.0
106740;147.0;-118.0;592.8000000000139;0.0;0.0;0.0;191.0;74.13782169560567;5478.969921493268;-0.0;0.0
106800;147.0;-118.0;590.8333333333472;0.0;0.0;0.0;191.0;74.13782169560567;5483.912442939642;-0.0;0.0
106860;147.0;-67.0;588.8666666666805;0.0;0.0;0.0;140.0;74.13782169560567;5488.854964386015;-0.0;0.0
106920;147.0;-67.0;587.7500000000139;0.0;0.0;0.0;140.0;74.13782169560567;5493.797485832389;-0.0;0.0
106980;147.0;-67.0;586.6333333333472;0.0;0.0;0.0;140.0;74.13782169560567;5498.740007278762;-0.0;0.0
107040;147.0;-67.0;585.5166666666805;0.0;0.0;0.0;140.0;74.13782169560567;5503.682528725136;-0.0;0.0
107100;482.0;58.0;584.4000000000138;0.0;0.0;0.0;140.0;284.2247085577367;5508.625050171509;-0.0;0.0
107160;482.0;58.0;585.3666666666805;0.0;0.0;0.0;140.0;284.2247085577367;5527.573364075359;-0.0;0.0
107220;482.0;58.0;586.3333333333472;0.0;0.0;0.0;140.0;284.2247085577367;5546.521677979208;-0.0;0.0
107280;482.0;58.0;587.3000000000139;0.0;0.0;0.0;140.0;284.2247085577367;5565.469991883057;-0.0;0.0
107340;482.0;58.0;588.2666666666806;0.0;0.0;0.0;140.0;284.2247085577367;5584.418305786907;-0.0;0.0
107400;482.0;58.0;589.2333333333473;0.0;0.0;0.0;140.0;284.2247085577367;5603.366619690756;-0.0;0.0
107460;482.0;58.0;590.200000000014;0.0;0.0;0.0;140.0;284.2247085577367;5622.3149335946055;-0.0;0.0
107520;482.0;58.0;591.1666666666807;0.0;0.0;0.0;140.0;284.2247085577367;5641.263247498455;-0.0;0.0
107580;482.0;58.0;592.1333333333474;0.0;0.0;0.0;140.0;284.2247085577367;5660.211561402304;-0.0;0.0
107640;482.0;58.0;593.1000000000141;0.0;0.0;0.0;140.0;284.2247085577367;5679.1598753061535;-0.0;0.0
107700;482.0;58.0;594.0666666666808;0.0;0.0;0.0;140.0;284.2247085577367;5698.108189210003;-0.0;0.0
107760;482.0;58.0;595.0333333333475;0.0;0.0;0.0;140.0;284.2247085577367;5717.056503113852;-0.0;0.0
107820;482.0;58.0;596.0000000000142;0.0;0.0;0.0;140.0;284.2247085577367;5736.0048170177015;-0.0;0.0
107880;482.0;58.0;596.9666666666809;0.0;0.0;0.0;140.0;284.2247085577367;5754.953130921551;-0.0;0.0
107940;482.0;58.0;597.9333333333476;0.0;0.0;0.0;140.0;284.2247085577367;5773.9014448254;-0.0;0.0
108000;298.0;-22.0;598.9000000000143;0.0;0.0;0.0;140.0;180.21916109655126;5792.8497587292495;-0.0;0.0
108060;298.0;-22.0;598.5333333333476;0.0;0.0;0.0;140.0;180.21916109655126;5804.86436946902;-0.0;0.0
108120;298.0;-22.0;598.166666666681;0.0;0.0;0.0;140.0;180.21916109655126;5816.87898020879;-0.0;0.0
108180;298.0;-22.0;597.8000000000143;0.0;0.0;0.0;140.0;180.21916109655126;5828.893590948561;-0.0;0.0
108240;298.0;-74.0;597.4333333333476;0.0;0.0;0.0;192.0;180.21916109655126;5840.908201688331;-0.0;0.0
108300;298.0;-74.0;596.2000000000143;0.0;0.0;0.0;192.0;180.21916109655126;5852.922812428102;-0.0;0.0
108360;298.0;-74.0;594.9666666666809;0.0;0.0;0.0;192.0;180.21916109655126;5864.937423167872;-0.0;0.0
108420;298.0;-74.0;593.7333333333476;0.0;0.0;0.0;192.0;180.21916109655126;5876.9520339076425;-0.0;0.0
108480;298.0;-74.0;592.5000000000142;0.0;0.0;0.0;192.0;180.21916109655126;5888.966644647413;-0.0;0.0
108540;298.0;-74.0;591.2666666666809;0.0;0.0;0.0;192.0;180.21916109655126;5900.981255387183;-0.0;0.0
108600;314.0;-107.0;590.0333333333475;0.0;0.0;0.0;192.0;229.42050435976566;5912.995866126954;-0.0;0.0
108660;314.0;-107.0;588.2500000000142;0.0;0.0;0.0;192.0;229.42050435976566;5853.290566417605;-0.0;0.0
108720;314.0;-107.0;586.4666666666809;0.0;0.0;0.0;192.0;229.42050435976566;5793.585266708256;-0.0;0.0
108780;314.0;-107.0;584.6833333333476;0.0;0.0;0.0;192.0;229.42050435976566;5733.879966998908;-0.0;0.0
108840;314.0;-107.0;582.9000000000143;0.0;0.0;0.0;192.0;229.42050435976566;5674.174667289559;-0.0;0.0
108900;557.0;26.0;581.116666666681;0.0;0.0;0.0;192.0;339.47174646095107;5614.46936758021;-0.0;0.0
108960;557.0;26.0;581.5500000000143;0.0;0.0;0.0;192.0;339.47174646095107;5562.100817344273;-0.0;0.0
109020;557.0;26.0;581.9833333333476;0.0;0.0;0.0;192.0;339.47174646095107;5509.732267108337;-0.0;0.0
109080;557.0;78.0;582.4166666666808;0.0;0.0;0.0;140.0;339.47174646095107;5457.3637168724;-0.0;0.0
109140;557.0;78.0;583.7166666666808;0.0;0.0;0.0;140.0;339.47174646095107;5404.995166636463;-0.0;0.0
109200;557.0;78.0;585.0166666666807;0.0;0.0;0.0;140.0;339.47174646095107;5352.6266164005265;-0.0;0.0
109260;557.0;78.0;586.3166666666807;0.0;0.0;0.0;140.0;339.47174646095107;5300.25806616459;-0.0;0.0
109320;557.0;78.0;587.6166666666807;0.0;0.0;0.0;140.0;339.47174646095107;5247.889515928653;-0.0;0.0
109380;557.0;78.0;588.9166666666806;0.0;0.0;0.0;140.0;339.47174646095107;5195.520965692716;-0.0;0.0
109440;557.0;27.0;590.2166666666806;0.0;0.0;0.0;191.0;339.47174646095107;5143.15241545678;-0.0;0.0
109500;557.0;27.0;590.6666666666806;0.0;0.0;0.0;191.0;339.47174646095107;5090.783865220843;-0.0;0.0
109560;557.0;27.0;591.1166666666807;0.0;0.0;0.0;191.0;339.47174646095107;5038.415314984906;-0.0;0.0
109620;557.0;27.0;591.5666666666807;0.0;0.0;0.0;191.0;339.47174646095107;4986.0467647489695;-0.0;0.0
109680;557.0;27.0;592.0166666666807;0.0;0.0;0.0;191.0;339.47174646095107;4933.678214513033;-0.0;0.0
109740;557.0;27.0;592.4666666666808;0.0;0.0;0.0;191.0;339.47174646095107;4881.309664277096;-0.0;0.0
109800;396.0;-46.0;592.9166666666808;0.0;0.0;0.0;191.0;251.7325357629969;4828.941114041159;-0.0;0.0
109860;396.0;-46.0;592.1500000000142;0.0;0.0;0.0;191.0;251.7325357629969;4770.723283092026;-0.0;0.0
109920;396.0;-46.0;591.3833333333475;0.0;0.0;0.0;191.0;251.7325357629969;4712.505452142892;-0.0;0.0
109980;396.0;-46.0;590.6166666666809;0.0;0.0;0.0;191.0;251.7325357629969;4654.287621193758;-0.0;0.0
110040;396.0;-46.0;589.8500000000142;0.0;0.0;0.0;191.0;251.7325357629969;4596.0697902446245;-0.0;0.0
110100;396.0;-46.0;589.0833333333476;0.0;0.0;0.0;191.0;251.7325357629969;4537.851959295491;-0.0;0.0
110160;374.0;-68.0;588.3166666666809;0.0;0.0;0.0;191.0;251.7325357629969;4479.634128346357;-0.0;0.0
110220;374.0;-17.0;587.1833333333476;0.0;0.0;0.0;140.0;251.7325357629969;4421.416297397223;-0.0;0.0
110280;374.0;-17.0;586.9000000000143;0.0;0.0;0.0;140.0;251.7325357629969;4363.19846644809;-0.0;0.0
110340;374.0;-17.0;586.616666666681;0.0;0.0;0.0;140.0;251.7325357629969;4304.980635498956;-0.0;0.0
110400;374.0;-17.0;586.3333333333477;0.0;0.0;0.0;140.0;251.7325357629969;4246.762804549822;-0.0;0.0
110460;374.0;-17.0;586.0500000000144;0.0;0.0;0.0;140.0;251.7325357629969;4188.5449736006885;-0.0;0.0
110520;374.0;-17.0;585.7666666666811;0.0;0.0;0.0;140.0;251.7325357629969;4130.327142651555;-0.0;0.0
110580;374.0;-17.0;585.4833333333478;0.0;0.0;0.0;140.0;251.7325357629969;4072.109311702421;-0.0;0.0
110640;374.0;-17.0;585.2000000000145;0.0;0.0;0.0;140.0;251.7325357629969;4013.8914807532874;-0.0;0.0
110700;504.0;31.0;584.9166666666812;0.0;0.0;0.0;140.0;333.3308277398927;3955.6736498041537;-0.0;0.0
110760;504.0;31.0;585.4333333333478;0.0;0.0;0.0;140.0;333.3308277398927;3902.895704986813;-0.0;0.0
110820;504.0;31.0;585.9500000000145;0.0;0.0;0.0;140.0;333.3308277398927;3850.1177601694726;-0.0;0.0
110880;504.0;31.0;586.4666666666811;0.0;0.0;0.0;140.0;333.3308277398927;3797.339815352132;-0.0;0.0
110940;504.0;31.0;586.9833333333478;0.0;0.0;0.0;140.0;333.3308277398927;3744.5618705347915;-0.0;0.0
111000;504.0;31.0;587.5000000000144;0.0;0.0;0.0;140.0;333.3308277398927;3691.783925717451;-0.0;0.0
111060;504.0;31.0;588.0166666666811;0.0;0.0;0.0;140.0;333.3308277398927;3639.0059809001104;-0.0;0.0
111120;504.0;31.0;588.5333333333477;0.0;0.0;0.0;140.0;333.3308277398927;3586.22803608277;-0.0;0.0
111180;504.0;31.0;589.0500000000144;0.0;0.0;0.0;140.0;333.3308277398927;3533.4500912654294;-0.0;0.0
111240;504.0;31.0;589.566666666681;0.0;0.0;0.0;140.0;333.3308277398927;3480.672146448089;-0.0;0.0
111300;504.0;31.0;590.0833333333477;0.0;0.0;0.0;140.0;333.3308277398927;3427.8942016307483;-0.0;0.0
111360;505.0;-20.0;590.6000000000143;0.0;0.0;0.0;192.0;333.3308277398927;3375.1162568134077;-0.0;0.0
111420;505.0;-20.0;590.266666666681;0.0;0.0;0.0;192.0;333.3308277398927;3322.338311996067;-0.0;0.0
111480;505.0;-20.0;589.9333333333476;0.0;0.0;0.0;192.0;333.3308277398927;3269.5603671787267;-0.0;0.0
111540;505.0;-20.0;589.6000000000142;0.0;0.0;0.0;192.0;333.3308277398927;3216.782422361386;-0.0;0.0
111600;-105.0;-347.0;589.2666666666809;0.0;0.0;0.0;192.0;49.20134326321462;3164.0044775440456;-0.0;0.0
111660;-105.0;-347.0;583.4833333333476;0.0;0.0;0.0;192.0;49.20134326321462;3092.2845670949264;-0.0;0.0
111720;-105.0;-347.0;577.7000000000143;0.0;0.0;0.0;192.0;49.20134326321462;3020.564656645807;-0.0;0.0
111780;-105.0;-347.0;571.916666666681;0.0;0.0;0.0;192.0;49.20134326321462;2948.844746196688;-0.0;0.0
111840;-105.0;-347.0;566.1333333333477;0.0;0.0;0.0;192.0;49.20134326321462;2877.124835747569;-0.0;0.0
111900;-105.0;-347.0;560.3500000000143;0.0;0.0;0.0;192.0;49.20134326321462;2805.4049252984496;-0.0;0.0
111960;-105.0;-347.0;554.566666666681;0.0;0.0;0.0;192.0;49.20134326321462;2733.6850148493304;-0.0;0.0
112020;-105.0;-347.0;548.7833333333477;0.0;0.0;0.0;192.0;49.20134326321462;2661.965104400211;-0.0;0.0
112080;-105.0;-347.0;543.0000000000144;0.0;0.0;0.0;192.0;49.20134326321462;2590.245193951092;-0.0;0.0
112140;-105.0;-347.0;537.2166666666811;0.0;0.0;0.0;192.0;49.20134326321462;2518.525283501973;-0.0;0.0
112200;-105.0;-607.0;531.4333333333478;0.0;0.0;0.0;452.0;49.20134326321462;2446.8053730528536;-0.0;0.0
112260;-105.0;-509.0;521.3166666666812;0.0;0.0;0.0;354.0;49.20134326321462;2375.0854626037344;-0.0;0.0
112320;-105.0;-509.0;512.8333333333478;0.0;0.0;0.0;354.0;49.20134326321462;2303.365552154615;-0.0;0.0
112380;-105.0;-509.0;504.35000000001446;0.0;0.0;0.0;354.0;49.20134326321462;2231.645641705496;-0.0;0.0
112440;-105.0;-509.0;495.8666666666811;0.0;0.0;0.0;354.0;49.20134326321462;2159.925731256377;-0.0;0.0
112500;-287.0;-691.0;487.38333333334776;0.0;0.0;0.0;354.0;49.20134326321462;2088.2058208072576;-0.0;0.0
112560;-287.0;-691.0;475.8666666666811;0.0;0.0;0.0;354.0;49.20134326321462;2016.4859103581384;-0.0;0.0
112620;-287.0;-691.0;464.35000000001446;0.0;0.0;0.0;354.0;49.20134326321462;1944.7659999090195;-0.0;0.0
112680;-287.0;-691.0;452.8333333333478;0.0;0.0;0.0;354.0;49.20134326321462;1873.0460894599005;-0.0;0.0
112740;-287.0;-691.0;441.31666666668116;0.0;0.0;0.0;354.0;49.20134326321462;1801.3261790107815;-0.0;0.0
112800;-287.0;-742.0;429.8000000000145;0.0;0.0;0.0;405.0;49.20134326321462;1729.6062685616625;-0.0;0.0
112860;-287.0;-742.0;417.43333333334783;0.0;0.0;0.0;405.0;49.20134326321462;1657.8863581125436;-0.0;0.0
112920;-287.0;-742.0;405.06666666668116;0.0;0.0;0.0;405.0;49.20134326321462;1586.1664476634246;-0.0;0.0
112980;-287.0;-742.0;392.7000000000145;0.0;0.0;0.0;405.0;49.20134326321462;1514.4465372143056;-0.0;0.0
113040;-287.0;-742.0;380.3333333333478;0.0;0.0;0.0;405.0;49.20134326321462;1442.7266267651867;-0.0;0.0
113100;-287.0;-2742.0;367.96666666668114;0.0;0.0;0.0;2405.0;49.20134326321462;1371.0067163160677;-0.0;0.0
113160;-287.0;-742.0;322.26666666668115;0.0;0.0;0.0;405.0;49.20134326321462;1299.2868058669487;-0.0;0.0
113220;-287.0;-742.0;309.9000000000145;0.0;0.0;0.0;405.0;49.20134326321462;1227.5668954178298;-0.0;0.0
113280;-287.0;-742.0;297.5333333333478;0.0;0.0;0.0;405.0;49.20134326321462;1155.8469849687108;-0.0;0.0
