time;Load-House-0: W-power.real.c.ELECTRICITY;Load-House-0: W-power.plan.real.c.ELECTRICITY;Load-House-1: W-power.real.c.ELECTRICITY;Load-House-1: W-power.plan.real.c.ELECTRICITY
310080;136.0;181.59791666666666;213.0;273.54583333333335
310140;136.0;181.59791666666666;213.0;273.54583333333335
310200;136.0;181.59791666666666;213.0;273.54583333333335
310260;136.0;181.59791666666666;213.0;273.54583333333335
310320;136.0;181.59791666666666;213.0;273.54583333333335
310380;136.0;181.59791666666666;213.0;273.54583333333335
310440;136.0;181.59791666666666;213.0;273.54583333333335
310500;136.0;164.29583333333335;213.0;310.97291666666666
310560;200.0;164.29583333333335;213.0;310.97291666666666
310620;200.0;164.29583333333335;213.0;310.97291666666666
310680;200.0;164.29583333333335;213.0;310.97291666666666
310740;200.0;164.29583333333335;213.0;310.97291666666666
310800;200.0;164.29583333333335;213.0;310.97291666666666
310860;200.0;164.29583333333335;213.0;310.97291666666666
310920;200.0;164.29583333333335;213.0;310.97291666666666
310980;200.0;164.29583333333335;213.0;310.97291666666666
311040;200.0;164.29583333333335;213.0;310.97291666666666
311100;250.0;164.29583333333335;218.0;310.97291666666666
311160;250.0;164.29583333333335;218.0;310.97291666666666
311220;250.0;164.29583333333335;282.0;310.97291666666666
311280;250.0;164.29583333333335;282.0;310.97291666666666
311340;186.0;164.29583333333335;282.0;310.97291666666666
311400;186.0;175.02708333333334;282.0;385.20208333333335
311460;186.0;175.02708333333334;349.0;385.20208333333335
311520;186.0;175.02708333333334;349.0;385.20208333333335
311580;186.0;175.02708333333334;349.0;385.20208333333335
311640;186.0;175.02708333333334;516.0;385.20208333333335
311700;186.0;175.02708333333334;435.0;385.20208333333335
311760;186.0;175.02708333333334;435.0;385.20208333333335
311820;186.0;175.02708333333334;435.0;385.20208333333335
311880;136.0;175.02708333333334;435.0;385.20208333333335
311940;136.0;175.02708333333334;371.0;385.20208333333335
312000;136.0;175.02708333333334;371.0;385.20208333333335
312060;136.0;175.02708333333334;371.0;385.20208333333335
312120;136.0;175.02708333333334;371.0;385.20208333333335
312180;136.0;175.02708333333334;371.0;385.20208333333335
312240;136.0;175.02708333333334;371.0;385.20208333333335
312300;136.0;177.01666666666665;371.0;395.79791666666665
312360;136.0;177.01666666666665;371.0;395.79791666666665
312420;136.0;177.01666666666665;371.0;395.79791666666665
312480;136.0;177.01666666666665;371.0;395.79791666666665
312540;136.0;177.01666666666665;304.0;395.79791666666665
312600;136.0;177.01666666666665;304.0;395.79791666666665
312660;136.0;177.01666666666665;304.0;395.79791666666665
312720;136.0;177.01666666666665;304.0;395.79791666666665
312780;136.0;177.01666666666665;304.0;395.79791666666665
312840;136.0;177.01666666666665;304.0;395.79791666666665
312900;136.0;177.01666666666665;304.0;395.79791666666665
312960;136.0;177.01666666666665;304.0;395.79791666666665
313020;136.0;177.01666666666665;304.0;395.79791666666665
313080;136.0;177.01666666666665;304.0;395.79791666666665
313140;136.0;177.01666666666665;304.0;395.79791666666665
313200;136.0;190.51458333333335;304.0;665.4729166666666
313260;136.0;190.51458333333335;304.0;665.4729166666666
313320;136.0;190.51458333333335;304.0;665.4729166666666
313380;136.0;190.51458333333335;304.0;665.4729166666666
313440;136.0;190.51458333333335;304.0;665.4729166666666
313500;136.0;190.51458333333335;304.0;665.4729166666666
313560;136.0;190.51458333333335;304.0;665.4729166666666
313620;136.0;190.51458333333335;304.0;665.4729166666666
313680;136.0;190.51458333333335;304.0;665.4729166666666
313740;200.0;190.51458333333335;304.0;665.4729166666666
313800;200.0;190.51458333333335;304.0;665.4729166666666
313860;200.0;190.51458333333335;304.0;665.4729166666666
313920;200.0;190.51458333333335;304.0;665.4729166666666
313980;382.0;190.51458333333335;304.0;665.4729166666666
314040;293.0;190.51458333333335;304.0;665.4729166666666
314100;293.0;213.95416666666665;304.0;675.9770833333334
314160;343.0;213.95416666666665;304.0;675.9770833333334
314220;343.0;213.95416666666665;304.0;675.9770833333334
314280;343.0;213.95416666666665;304.0;675.9770833333334
314340;343.0;213.95416666666665;368.0;675.9770833333334
314400;343.0;213.95416666666665;368.0;675.9770833333334
314460;343.0;213.95416666666665;368.0;675.9770833333334
314520;279.0;213.95416666666665;368.0;675.9770833333334
314580;279.0;213.95416666666665;368.0;675.9770833333334
314640;279.0;213.95416666666665;368.0;675.9770833333334
314700;279.0;213.95416666666665;368.0;675.9770833333334
314760;279.0;213.95416666666665;368.0;675.9770833333334
314820;279.0;213.95416666666665;368.0;675.9770833333334
314880;279.0;213.95416666666665;368.0;675.9770833333334
314940;229.0;213.95416666666665;368.0;675.9770833333334
315000;229.0;252.92916666666667;368.0;597.1979166666667
315060;229.0;252.92916666666667;304.0;597.1979166666667
315120;229.0;252.92916666666667;304.0;597.1979166666667
315180;229.0;252.92916666666667;371.0;597.1979166666667
315240;229.0;252.92916666666667;371.0;597.1979166666667
315300;229.0;252.92916666666667;371.0;597.1979166666667
315360;229.0;252.92916666666667;371.0;597.1979166666667
315420;229.0;252.92916666666667;371.0;597.1979166666667
315480;229.0;252.92916666666667;371.0;597.1979166666667
315540;229.0;252.92916666666667;371.0;597.1979166666667
315600;229.0;252.92916666666667;371.0;597.1979166666667
315660;229.0;252.92916666666667;371.0;597.1979166666667
315720;229.0;252.92916666666667;371.0;597.1979166666667
315780;229.0;252.92916666666667;371.0;597.1979166666667
315840;229.0;252.92916666666667;371.0;597.1979166666667
315900;229.0;334.39374999999995;371.0;587.5604166666667
315960;229.0;334.39374999999995;371.0;587.5604166666667
316020;229.0;334.39374999999995;371.0;587.5604166666667
316080;229.0;334.39374999999995;371.0;587.5604166666667
316140;229.0;334.39374999999995;371.0;587.5604166666667
316200;229.0;334.39374999999995;371.0;587.5604166666667
316260;229.0;334.39374999999995;304.0;587.5604166666667
316320;229.0;334.39374999999995;304.0;587.5604166666667
316380;229.0;334.39374999999995;304.0;587.5604166666667
316440;229.0;334.39374999999995;304.0;587.5604166666667
316500;229.0;334.39374999999995;304.0;587.5604166666667
316560;229.0;334.39374999999995;304.0;587.5604166666667
316620;229.0;334.39374999999995;304.0;587.5604166666667
316680;229.0;334.39374999999995;304.0;587.5604166666667
316740;229.0;334.39374999999995;304.0;587.5604166666667
316800;229.0;261.07916666666665;304.0;455.5270833333334
316860;229.0;261.07916666666665;304.0;455.5270833333334
316920;293.0;261.07916666666665;304.0;455.5270833333334
316980;293.0;261.07916666666665;304.0;455.5270833333334
317040;293.0;261.07916666666665;304.0;455.5270833333334
317100;293.0;261.07916666666665;304.0;455.5270833333334
317160;293.0;261.07916666666665;304.0;455.5270833333334
317220;343.0;261.07916666666665;304.0;455.5270833333334
317280;343.0;261.07916666666665;304.0;455.5270833333334
317340;343.0;261.07916666666665;304.0;455.5270833333334
317400;343.0;261.07916666666665;304.0;455.5270833333334
317460;343.0;261.07916666666665;368.0;455.5270833333334
317520;343.0;261.07916666666665;368.0;455.5270833333334
317580;343.0;261.07916666666665;368.0;455.5270833333334
317640;343.0;261.07916666666665;368.0;455.5270833333334
317700;279.0;297.90000000000003;368.0;609.0583333333333
317760;279.0;297.90000000000003;368.0;609.0583333333333
317820;279.0;297.90000000000003;368.0;609.0583333333333
317880;279.0;297.90000000000003;368.0;609.0583333333333
317940;279.0;297.90000000000003;368.0;609.0583333333333
318000;229.0;297.90000000000003;368.0;609.0583333333333
318060;229.0;297.90000000000003;368.0;609.0583333333333
318120;229.0;297.90000000000003;368.0;609.0583333333333
318180;229.0;297.90000000000003;304.0;609.0583333333333
318240;229.0;297.90000000000003;304.0;609.0583333333333
318300;229.0;297.90000000000003;304.0;609.0583333333333
318360;229.0;297.90000000000003;304.0;609.0583333333333
318420;229.0;297.90000000000003;304.0;609.0583333333333
318480;229.0;297.90000000000003;304.0;609.0583333333333
318540;229.0;297.90000000000003;304.0;609.0583333333333
318600;229.0;317.65208333333334;304.0;595.5541666666667
318660;229.0;317.65208333333334;304.0;595.5541666666667
318720;229.0;317.65208333333334;304.0;595.5541666666667
318780;229.0;317.65208333333334;304.0;595.5541666666667
318840;229.0;317.65208333333334;304.0;595.5541666666667
318900;229.0;317.65208333333334;371.0;595.5541666666667
318960;229.0;317.65208333333334;371.0;595.5541666666667
319020;229.0;317.65208333333334;371.0;595.5541666666667
319080;234.0;317.65208333333334;371.0;595.5541666666667
319140;234.0;317.65208333333334;371.0;595.5541666666667
319200;234.0;317.65208333333334;371.0;595.5541666666667
319260;234.0;317.65208333333334;371.0;595.5541666666667
319320;234.0;317.65208333333334;371.0;595.5541666666667
319380;338.0;317.65208333333334;371.0;595.5541666666667
319440;338.0;317.65208333333334;371.0;595.5541666666667
319500;338.0;414.3083333333334;371.0;473.9375
319560;338.0;414.3083333333334;522.0;473.9375
319620;338.0;414.3083333333334;449.0;473.9375
319680;338.0;414.3083333333334;449.0;473.9375
319740;338.0;414.3083333333334;449.0;473.9375
319800;338.0;414.3083333333334;449.0;473.9375
319860;338.0;414.3083333333334;449.0;473.9375
319920;519.0;414.3083333333334;449.0;473.9375
319980;440.0;414.3083333333334;382.0;473.9375
320040;440.0;414.3083333333334;382.0;473.9375
320100;504.0;414.3083333333334;382.0;473.9375
320160;504.0;414.3083333333334;382.0;473.9375
320220;504.0;414.3083333333334;382.0;473.9375
320280;554.0;414.3083333333334;382.0;473.9375
320340;554.0;414.3083333333334;382.0;473.9375
320400;554.0;451.2416666666667;382.0;628.2729166666666
320460;554.0;451.2416666666667;382.0;628.2729166666666
320520;554.0;451.2416666666667;382.0;628.2729166666666
320580;554.0;451.2416666666667;446.0;628.2729166666666
320640;554.0;451.2416666666667;446.0;628.2729166666666
320700;554.0;451.2416666666667;446.0;628.2729166666666
320760;554.0;451.2416666666667;446.0;628.2729166666666
320820;554.0;451.2416666666667;446.0;628.2729166666666
320880;490.0;451.2416666666667;446.0;628.2729166666666
320940;490.0;451.2416666666667;555.0;628.2729166666666
321000;490.0;451.2416666666667;555.0;628.2729166666666
321060;440.0;451.2416666666667;555.0;628.2729166666666
321120;440.0;451.2416666666667;555.0;628.2729166666666
321180;440.0;451.2416666666667;555.0;628.2729166666666
321240;440.0;451.2416666666667;555.0;628.2729166666666
321300;440.0;461.32291666666663;491.0;532.3895833333333
321360;440.0;461.32291666666663;491.0;532.3895833333333
321420;440.0;461.32291666666663;491.0;532.3895833333333
321480;440.0;461.32291666666663;491.0;532.3895833333333
321540;440.0;461.32291666666663;491.0;532.3895833333333
321600;440.0;461.32291666666663;491.0;532.3895833333333
321660;440.0;461.32291666666663;491.0;532.3895833333333
321720;440.0;461.32291666666663;491.0;532.3895833333333
321780;440.0;461.32291666666663;491.0;532.3895833333333
321840;440.0;461.32291666666663;491.0;532.3895833333333
321900;440.0;461.32291666666663;491.0;532.3895833333333
321960;440.0;461.32291666666663;491.0;532.3895833333333
322020;440.0;461.32291666666663;491.0;532.3895833333333
322080;440.0;461.32291666666663;491.0;532.3895833333333
322140;440.0;461.32291666666663;491.0;532.3895833333333
322200;440.0;481.54375000000005;491.0;529.8333333333333
322260;440.0;481.54375000000005;491.0;529.8333333333333
322320;440.0;481.54375000000005;491.0;529.8333333333333
322380;440.0;481.54375000000005;491.0;529.8333333333333
322440;440.0;481.54375000000005;491.0;529.8333333333333
322500;440.0;481.54375000000005;491.0;529.8333333333333
322560;440.0;481.54375000000005;491.0;529.8333333333333
322620;440.0;481.54375000000005;558.0;529.8333333333333
322680;440.0;481.54375000000005;558.0;529.8333333333333
322740;440.0;481.54375000000005;558.0;529.8333333333333
322800;440.0;481.54375000000005;583.0;529.8333333333333
322860;440.0;481.54375000000005;583.0;529.8333333333333
322920;440.0;481.54375000000005;583.0;529.8333333333333
322980;440.0;481.54375000000005;583.0;529.8333333333333
323040;440.0;481.54375000000005;583.0;529.8333333333333
323100;440.0;612.3125;583.0;547.5312500000001
323160;440.0;612.3125;583.0;547.5312500000001
323220;440.0;612.3125;583.0;547.5312500000001
323280;504.0;612.3125;583.0;547.5312500000001
323340;554.0;612.3125;583.0;547.5312500000001
323400;554.0;612.3125;583.0;547.5312500000001
323460;554.0;612.3125;583.0;547.5312500000001
323520;554.0;612.3125;583.0;547.5312500000001
323580;554.0;612.3125;583.0;547.5312500000001
323640;554.0;612.3125;583.0;547.5312500000001
323700;554.0;612.3125;580.0;547.5312500000001
323760;554.0;612.3125;580.0;547.5312500000001
323820;554.0;612.3125;580.0;547.5312500000001
323880;554.0;612.3125;580.0;547.5312500000001
323940;554.0;612.3125;580.0;547.5312500000001
324000;554.0;680.1958333333332;580.0;516.60625
324060;490.0;680.1958333333332;580.0;516.60625
324120;440.0;680.1958333333332;580.0;516.60625
324180;440.0;680.1958333333332;580.0;516.60625
324240;440.0;680.1958333333332;580.0;516.60625
324300;440.0;680.1958333333332;580.0;516.60625
324360;440.0;680.1958333333332;580.0;516.60625
324420;440.0;680.1958333333332;516.0;516.60625
324480;440.0;680.1958333333332;516.0;516.60625
324540;440.0;680.1958333333332;516.0;516.60625
324600;440.0;680.1958333333332;516.0;516.60625
324660;440.0;680.1958333333332;516.0;516.60625
324720;440.0;680.1958333333332;516.0;516.60625
324780;440.0;680.1958333333332;516.0;516.60625
324840;440.0;680.1958333333332;516.0;516.60625
324900;440.0;566.2458333333333;516.0;541.79375
324960;440.0;566.2458333333333;516.0;541.79375
325020;440.0;566.2458333333333;516.0;541.79375
325080;440.0;566.2458333333333;516.0;541.79375
325140;440.0;566.2458333333333;516.0;541.79375
325200;440.0;566.2458333333333;516.0;541.79375
325260;440.0;566.2458333333333;516.0;541.79375
325320;440.0;566.2458333333333;516.0;541.79375
325380;440.0;566.2458333333333;491.0;541.79375
325440;440.0;566.2458333333333;491.0;541.79375
325500;465.0;566.2458333333333;491.0;541.79375
325560;465.0;566.2458333333333;491.0;541.79375
325620;465.0;566.2458333333333;491.0;541.79375
325680;465.0;566.2458333333333;491.0;541.79375
325740;465.0;566.2458333333333;491.0;541.79375
325800;465.0;459.7145833333334;491.0;574.8645833333333
325860;465.0;459.7145833333334;491.0;574.8645833333333
325920;465.0;459.7145833333334;491.0;574.8645833333333
325980;465.0;459.7145833333334;491.0;574.8645833333333
326040;465.0;459.7145833333334;491.0;574.8645833333333
326100;465.0;459.7145833333334;491.0;574.8645833333333
326160;465.0;459.7145833333334;491.0;574.8645833333333
326220;465.0;459.7145833333334;491.0;574.8645833333333
326280;465.0;459.7145833333334;491.0;574.8645833333333
326340;465.0;459.7145833333334;558.0;574.8645833333333
326400;515.0;459.7145833333334;558.0;574.8645833333333
326460;579.0;459.7145833333334;558.0;574.8645833333333
326520;579.0;459.7145833333334;558.0;574.8645833333333
326580;579.0;459.7145833333334;458.0;574.8645833333333
326640;579.0;459.7145833333334;458.0;574.8645833333333
326700;579.0;782.7395833333333;458.0;524.5125
326760;579.0;782.7395833333333;458.0;524.5125
326820;579.0;782.7395833333333;522.0;524.5125
326880;579.0;782.7395833333333;522.0;524.5125
326940;579.0;782.7395833333333;522.0;524.5125
327000;579.0;782.7395833333333;522.0;524.5125
327060;579.0;782.7395833333333;522.0;524.5125
327120;579.0;782.7395833333333;522.0;524.5125
327180;529.0;782.7395833333333;522.0;524.5125
327240;465.0;782.7395833333333;522.0;524.5125
327300;465.0;782.7395833333333;522.0;524.5125
327360;465.0;782.7395833333333;522.0;524.5125
327420;465.0;782.7395833333333;364.0;524.5125
327480;465.0;782.7395833333333;364.0;524.5125
327540;465.0;782.7395833333333;300.0;524.5125
327600;465.0;659.375;300.0;418.3791666666667
327660;465.0;659.375;300.0;418.3791666666667
327720;440.0;659.375;300.0;418.3791666666667
327780;440.0;659.375;300.0;418.3791666666667
327840;440.0;659.375;300.0;418.3791666666667
327900;440.0;659.375;300.0;418.3791666666667
327960;440.0;659.375;300.0;418.3791666666667
328020;440.0;659.375;300.0;418.3791666666667
328080;440.0;659.375;300.0;418.3791666666667
328140;440.0;659.375;300.0;418.3791666666667
328200;440.0;659.375;300.0;418.3791666666667
328260;440.0;659.375;300.0;418.3791666666667
328320;440.0;659.375;300.0;418.3791666666667
328380;440.0;659.375;300.0;418.3791666666667
328440;440.0;659.375;300.0;418.3791666666667
328500;440.0;477.6479166666666;300.0;389.97916666666663
328560;440.0;477.6479166666666;300.0;389.97916666666663
328620;440.0;477.6479166666666;300.0;389.97916666666663
328680;440.0;477.6479166666666;300.0;389.97916666666663
328740;440.0;477.6479166666666;300.0;389.97916666666663
328800;440.0;477.6479166666666;300.0;389.97916666666663
328860;440.0;477.6479166666666;300.0;389.97916666666663
328920;440.0;477.6479166666666;300.0;389.97916666666663
328980;440.0;477.6479166666666;300.0;389.97916666666663
329040;440.0;477.6479166666666;300.0;389.97916666666663
329100;440.0;477.6479166666666;300.0;389.97916666666663
329160;440.0;477.6479166666666;300.0;389.97916666666663
329220;440.0;477.6479166666666;300.0;389.97916666666663
329280;440.0;477.6479166666666;300.0;389.97916666666663
329340;440.0;477.6479166666666;300.0;389.97916666666663
329400;440.0;413.08958333333334;300.0;386.23958333333337
329460;490.0;413.08958333333334;300.0;386.23958333333337
329520;490.0;413.08958333333334;300.0;386.23958333333337
329580;490.0;413.08958333333334;300.0;386.23958333333337
329640;554.0;413.08958333333334;300.0;386.23958333333337
329700;554.0;413.08958333333334;300.0;386.23958333333337
329760;554.0;413.08958333333334;300.0;386.23958333333337
329820;554.0;413.08958333333334;300.0;386.23958333333337
329880;554.0;413.08958333333334;300.0;386.23958333333337
329940;554.0;413.08958333333334;364.0;386.23958333333337
330000;554.0;413.08958333333334;364.0;386.23958333333337
330060;554.0;413.08958333333334;431.0;386.23958333333337
330120;554.0;413.08958333333334;431.0;386.23958333333337
330180;554.0;413.08958333333334;431.0;386.23958333333337
330240;504.0;413.08958333333334;431.0;386.23958333333337
330300;504.0;431.67083333333335;431.0;359.7395833333333
330360;504.0;431.67083333333335;431.0;359.7395833333333
330420;440.0;431.67083333333335;431.0;359.7395833333333
330480;440.0;431.67083333333335;431.0;359.7395833333333
330540;440.0;431.67083333333335;431.0;359.7395833333333
330600;440.0;431.67083333333335;431.0;359.7395833333333
330660;440.0;431.67083333333335;367.0;359.7395833333333
330720;440.0;431.67083333333335;367.0;359.7395833333333
330780;440.0;431.67083333333335;367.0;359.7395833333333
330840;440.0;431.67083333333335;385.0;359.7395833333333
330900;440.0;431.67083333333335;385.0;359.7395833333333
330960;440.0;431.67083333333335;385.0;359.7395833333333
331020;440.0;431.67083333333335;385.0;359.7395833333333
331080;440.0;431.67083333333335;385.0;359.7395833333333
331140;440.0;431.67083333333335;318.0;359.7395833333333
331200;440.0;429.5875;318.0;392.125
331260;440.0;429.5875;318.0;392.125
331320;440.0;429.5875;318.0;392.125
331380;440.0;429.5875;318.0;392.125
331440;440.0;429.5875;318.0;392.125
331500;440.0;429.5875;318.0;392.125
331560;440.0;429.5875;318.0;392.125
331620;440.0;429.5875;318.0;392.125
331680;440.0;429.5875;318.0;392.125
331740;440.0;429.5875;318.0;392.125
331800;440.0;429.5875;318.0;392.125
331860;440.0;429.5875;318.0;392.125
331920;440.0;429.5875;318.0;392.125
331980;440.0;429.5875;318.0;392.125
332040;440.0;429.5875;318.0;392.125
332100;440.0;470.40833333333336;318.0;430.3708333333333
332160;440.0;470.40833333333336;318.0;430.3708333333333
332220;440.0;470.40833333333336;318.0;430.3708333333333
332280;440.0;470.40833333333336;318.0;430.3708333333333
332340;440.0;470.40833333333336;318.0;430.3708333333333
332400;440.0;470.40833333333336;318.0;430.3708333333333
332460;440.0;470.40833333333336;318.0;430.3708333333333
332520;490.0;470.40833333333336;318.0;430.3708333333333
332580;490.0;470.40833333333336;318.0;430.3708333333333
332640;490.0;470.40833333333336;318.0;430.3708333333333
332700;490.0;470.40833333333336;318.0;430.3708333333333
332760;490.0;470.40833333333336;318.0;430.3708333333333
332820;554.0;470.40833333333336;318.0;430.3708333333333
332880;554.0;470.40833333333336;318.0;430.3708333333333
332940;554.0;470.40833333333336;318.0;430.3708333333333
333000;554.0;444.6041666666667;318.0;407.73125000000005
333060;554.0;444.6041666666667;382.0;407.73125000000005
333120;554.0;444.6041666666667;382.0;407.73125000000005
333180;554.0;444.6041666666667;382.0;407.73125000000005
333240;554.0;444.6041666666667;382.0;407.73125000000005
333300;504.0;444.6041666666667;382.0;407.73125000000005
333360;504.0;444.6041666666667;382.0;407.73125000000005
333420;504.0;444.6041666666667;382.0;407.73125000000005
333480;504.0;444.6041666666667;382.0;407.73125000000005
333540;504.0;444.6041666666667;382.0;407.73125000000005
333600;440.0;444.6041666666667;382.0;407.73125000000005
333660;440.0;444.6041666666667;382.0;407.73125000000005
333720;440.0;444.6041666666667;382.0;407.73125000000005
333780;440.0;444.6041666666667;385.0;407.73125000000005
333840;440.0;444.6041666666667;385.0;407.73125000000005
333900;440.0;517.375;385.0;663.3354166666667
333960;440.0;517.375;385.0;663.3354166666667
334020;440.0;517.375;404.0;663.3354166666667
334080;440.0;517.375;404.0;663.3354166666667
334140;440.0;517.375;404.0;663.3354166666667
334200;440.0;517.375;404.0;663.3354166666667
334260;440.0;517.375;404.0;663.3354166666667
334320;440.0;517.375;404.0;663.3354166666667
334380;440.0;517.375;404.0;663.3354166666667
334440;440.0;517.375;404.0;663.3354166666667
334500;440.0;517.375;404.0;663.3354166666667
334560;440.0;517.375;404.0;663.3354166666667
334620;440.0;517.375;404.0;663.3354166666667
334680;440.0;517.375;404.0;663.3354166666667
334740;440.0;517.375;404.0;663.3354166666667
334800;440.0;476.0083333333334;404.0;605.3479166666666
334860;440.0;476.0083333333334;337.0;605.3479166666666
334920;440.0;476.0083333333334;337.0;605.3479166666666
334980;440.0;476.0083333333334;337.0;605.3479166666666
335040;440.0;476.0083333333334;337.0;605.3479166666666
335100;440.0;476.0083333333334;337.0;605.3479166666666
335160;440.0;476.0083333333334;337.0;605.3479166666666
335220;440.0;476.0083333333334;337.0;605.3479166666666
335280;440.0;476.0083333333334;337.0;605.3479166666666
335340;440.0;476.0083333333334;337.0;605.3479166666666
335400;440.0;476.0083333333334;337.0;605.3479166666666
335460;440.0;476.0083333333334;337.0;605.3479166666666
335520;440.0;476.0083333333334;337.0;605.3479166666666
335580;490.0;476.0083333333334;337.0;605.3479166666666
335640;490.0;476.0083333333334;337.0;605.3479166666666
335700;490.0;455.15;337.0;437.60416666666663
335760;490.0;455.15;337.0;437.60416666666663
335820;490.0;455.15;337.0;437.60416666666663
335880;490.0;455.15;337.0;437.60416666666663
335940;490.0;455.15;337.0;437.60416666666663
336000;554.0;455.15;337.0;437.60416666666663
336060;554.0;455.15;337.0;437.60416666666663
336120;554.0;455.15;337.0;437.60416666666663
336180;554.0;455.15;401.0;437.60416666666663
336240;554.0;455.15;401.0;437.60416666666663
336300;554.0;455.15;401.0;437.60416666666663
336360;504.0;455.15;401.0;437.60416666666663
336420;504.0;455.15;401.0;437.60416666666663
336480;504.0;455.15;401.0;437.60416666666663
336540;504.0;455.15;401.0;437.60416666666663
336600;504.0;476.57500000000005;401.0;388.1583333333333
336660;504.0;476.57500000000005;401.0;388.1583333333333
336720;504.0;476.57500000000005;401.0;388.1583333333333
336780;440.0;476.57500000000005;401.0;388.1583333333333
336840;440.0;476.57500000000005;401.0;388.1583333333333
336900;440.0;476.57500000000005;337.0;388.1583333333333
336960;440.0;476.57500000000005;337.0;388.1583333333333
337020;440.0;476.57500000000005;337.0;388.1583333333333
337080;440.0;476.57500000000005;337.0;388.1583333333333
337140;440.0;476.57500000000005;337.0;388.1583333333333
337200;440.0;476.57500000000005;337.0;388.1583333333333
337260;440.0;476.57500000000005;318.0;388.1583333333333
337320;440.0;476.57500000000005;318.0;388.1583333333333
337380;440.0;476.57500000000005;318.0;388.1583333333333
337440;440.0;476.57500000000005;318.0;388.1583333333333
337500;440.0;475.47916666666663;385.0;368.08124999999995
337560;440.0;475.47916666666663;385.0;368.08124999999995
337620;440.0;475.47916666666663;385.0;368.08124999999995
337680;440.0;475.47916666666663;385.0;368.08124999999995
337740;440.0;475.47916666666663;385.0;368.08124999999995
337800;440.0;475.47916666666663;385.0;368.08124999999995
337860;440.0;475.47916666666663;385.0;368.08124999999995
337920;440.0;475.47916666666663;385.0;368.08124999999995
337980;440.0;475.47916666666663;385.0;368.08124999999995
338040;440.0;475.47916666666663;385.0;368.08124999999995
338100;440.0;475.47916666666663;385.0;368.08124999999995
338160;440.0;475.47916666666663;385.0;368.08124999999995
338220;440.0;475.47916666666663;385.0;368.08124999999995
338280;440.0;475.47916666666663;385.0;368.08124999999995
338340;440.0;475.47916666666663;385.0;368.08124999999995
338400;440.0;464.84999999999997;385.0;389.80625
338460;440.0;464.84999999999997;385.0;389.80625
338520;440.0;464.84999999999997;385.0;389.80625
338580;440.0;464.84999999999997;318.0;389.80625
338640;490.0;464.84999999999997;318.0;389.80625
338700;490.0;464.84999999999997;318.0;389.80625
338760;490.0;464.84999999999997;318.0;389.80625
338820;490.0;464.84999999999997;318.0;389.80625
338880;490.0;464.84999999999997;318.0;389.80625
338940;490.0;464.84999999999997;318.0;389.80625
339000;490.0;464.84999999999997;318.0;389.80625
339060;490.0;464.84999999999997;318.0;389.80625
339120;490.0;464.84999999999997;318.0;389.80625
339180;554.0;464.84999999999997;318.0;389.80625
339240;554.0;464.84999999999997;318.0;389.80625
339300;554.0;463.38750000000005;382.0;372.3979166666667
339360;554.0;463.38750000000005;382.0;372.3979166666667
339420;504.0;463.38750000000005;382.0;372.3979166666667
339480;504.0;463.38750000000005;382.0;372.3979166666667
339540;504.0;463.38750000000005;382.0;372.3979166666667
339600;504.0;463.38750000000005;382.0;372.3979166666667
339660;504.0;463.38750000000005;382.0;372.3979166666667
339720;504.0;463.38750000000005;382.0;372.3979166666667
339780;504.0;463.38750000000005;382.0;372.3979166666667
339840;504.0;463.38750000000005;382.0;372.3979166666667
339900;504.0;463.38750000000005;382.0;372.3979166666667
339960;440.0;463.38750000000005;382.0;372.3979166666667
340020;440.0;463.38750000000005;318.0;372.3979166666667
340080;440.0;463.38750000000005;318.0;372.3979166666667
340140;440.0;463.38750000000005;318.0;372.3979166666667
340200;440.0;478.8041666666667;318.0;375.11458333333337
340260;440.0;478.8041666666667;318.0;375.11458333333337
340320;440.0;478.8041666666667;318.0;375.11458333333337
340380;440.0;478.8041666666667;318.0;375.11458333333337
340440;440.0;478.8041666666667;318.0;375.11458333333337
340500;440.0;478.8041666666667;318.0;375.11458333333337
340560;440.0;478.8041666666667;318.0;375.11458333333337
340620;440.0;478.8041666666667;318.0;375.11458333333337
340680;440.0;478.8041666666667;318.0;375.11458333333337
340740;440.0;478.8041666666667;318.0;375.11458333333337
340800;440.0;478.8041666666667;227.0;375.11458333333337
340860;440.0;478.8041666666667;227.0;375.11458333333337
340920;440.0;478.8041666666667;227.0;375.11458333333337
340980;440.0;478.8041666666667;227.0;375.11458333333337
341040;440.0;478.8041666666667;208.0;375.11458333333337
341100;440.0;460.02083333333337;208.0;360.2791666666667
341160;440.0;460.02083333333337;208.0;360.2791666666667
341220;440.0;460.02083333333337;275.0;360.2791666666667
341280;440.0;460.02083333333337;275.0;360.2791666666667
341340;440.0;460.02083333333337;275.0;360.2791666666667
341400;338.0;460.02083333333337;275.0;360.2791666666667
341460;338.0;460.02083333333337;275.0;360.2791666666667
341520;338.0;460.02083333333337;275.0;360.2791666666667
341580;338.0;460.02083333333337;275.0;360.2791666666667
341640;338.0;460.02083333333337;275.0;360.2791666666667
341700;388.0;460.02083333333337;275.0;360.2791666666667
341760;388.0;460.02083333333337;275.0;360.2791666666667
341820;388.0;460.02083333333337;275.0;360.2791666666667
341880;388.0;460.02083333333337;275.0;360.2791666666667
341940;388.0;460.02083333333337;275.0;360.2791666666667
342000;388.0;369.26458333333335;275.0;271.3208333333334
342060;388.0;369.26458333333335;275.0;271.3208333333334
342120;388.0;369.26458333333335;275.0;271.3208333333334
