time;ElectricVehicle-House-0: W-power.real.c.ELECTRICITY;ElectricVehicle-House-0: Wh-energy.soc;Load-House-0: W-power.real.c.ELECTRICITY;Load-House-0: W-power.plan.real.c.ELECTRICITY
141300;0.0;0.0;200.0;163.9375
141300;50000.0;0.0;200.0;163.9375
141360;0.0;50000.0;136.0;163.9375
141420;0.0;0.0;136.0;163.9375
141420;50000.0;0.0;136.0;163.9375
141480;0.0;50000.0;136.0;163.9375
141540;0.0;0.0;136.0;163.9375
141540;50000.0;0.0;136.0;163.9375
141600;0.0;50000.0;136.0;163.9375
141660;0.0;0.0;136.0;174.52083333333331
141660;50000.0;0.0;136.0;174.52083333333331
141720;0.0;50000.0;136.0;174.52083333333331
141780;0.0;0.0;136.0;174.52083333333331
141780;50000.0;0.0;136.0;174.52083333333331
141840;0.0;50000.0;136.0;174.52083333333331
141900;0.0;0.0;136.0;174.52083333333331
141900;50000.0;0.0;136.0;174.52083333333331
141960;0.0;50000.0;136.0;174.52083333333331
142020;0.0;0.0;136.0;174.52083333333331
142020;50000.0;0.0;136.0;174.52083333333331
142080;0.0;50000.0;136.0;174.52083333333331
142140;0.0;0.0;136.0;174.52083333333331
142140;50000.0;0.0;136.0;174.52083333333331
142200;0.0;50000.0;136.0;174.52083333333331
142260;0.0;0.0;136.0;163.075
142260;50000.0;0.0;136.0;163.075
142320;0.0;50000.0;136.0;163.075
142380;0.0;0.0;136.0;163.075
142380;50000.0;0.0;136.0;163.075
142440;0.0;50000.0;136.0;163.075
142500;0.0;0.0;136.0;163.075
142500;50000.0;0.0;186.0;163.075
142560;0.0;50000.0;186.0;163.075
142620;0.0;0.0;186.0;163.075
142620;50000.0;0.0;186.0;163.075
142680;0.0;50000.0;186.0;163.075
142740;0.0;0.0;186.0;163.075
142740;50000.0;0.0;186.0;163.075
142800;0.0;50000.0;186.0;163.075
142860;0.0;0.0;186.0;151.60416666666669
142860;50000.0;0.0;186.0;151.60416666666669
142920;0.0;50000.0;186.0;151.60416666666669
142980;0.0;0.0;250.0;151.60416666666669
142980;50000.0;0.0;250.0;151.60416666666669
143040;0.0;50000.0;200.0;151.60416666666669
143100;0.0;0.0;200.0;151.60416666666669
143100;50000.0;0.0;200.0;151.60416666666669
143160;0.0;50000.0;200.0;151.60416666666669
143220;0.0;0.0;200.0;151.60416666666669
143220;50000.0;0.0;200.0;151.60416666666669
143280;0.0;50000.0;200.0;151.60416666666669
143340;0.0;0.0;200.0;151.60416666666669
143340;50000.0;0.0;200.0;151.60416666666669
143400;0.0;50000.0;200.0;151.60416666666669
143460;0.0;0.0;200.0;175.21666666666664
143460;50000.0;0.0;136.0;175.21666666666664
143520;0.0;50000.0;136.0;175.21666666666664
143580;0.0;0.0;136.0;175.21666666666664
143580;50000.0;0.0;136.0;175.21666666666664
143640;0.0;50000.0;136.0;175.21666666666664
143700;0.0;0.0;136.0;175.21666666666664
143700;50000.0;0.0;136.0;175.21666666666664
143760;0.0;50000.0;136.0;175.21666666666664
143820;0.0;0.0;136.0;175.21666666666664
143820;50000.0;0.0;136.0;175.21666666666664
143880;0.0;50000.0;136.0;175.21666666666664
143940;0.0;0.0;136.0;175.21666666666664
143940;50000.0;0.0;136.0;175.21666666666664
144000;0.0;50000.0;136.0;175.21666666666664
144060;0.0;0.0;136.0;166.68333333333334
144060;50000.0;0.0;136.0;166.68333333333334
144120;0.0;50000.0;136.0;166.68333333333334
144180;0.0;0.0;136.0;166.68333333333334
144180;50000.0;0.0;136.0;166.68333333333334
144240;0.0;50000.0;136.0;166.68333333333334
144300;0.0;0.0;136.0;166.68333333333334
144300;50000.0;0.0;136.0;166.68333333333334
144360;0.0;50000.0;136.0;166.68333333333334
144420;0.0;0.0;136.0;166.68333333333334
144420;50000.0;0.0;136.0;166.68333333333334
144480;0.0;50000.0;136.0;166.68333333333334
144540;0.0;0.0;136.0;166.68333333333334
144540;50000.0;0.0;186.0;166.68333333333334
144600;0.0;50000.0;186.0;166.68333333333334
144660;0.0;0.0;186.0;155.72500000000002
144660;50000.0;0.0;186.0;155.72500000000002
144720;0.0;50000.0;186.0;155.72500000000002
144780;0.0;0.0;186.0;155.72500000000002
144780;50000.0;0.0;186.0;155.72500000000002
144840;0.0;50000.0;186.0;155.72500000000002
144900;0.0;0.0;186.0;155.72500000000002
144900;50000.0;0.0;186.0;155.72500000000002
144960;0.0;50000.0;186.0;155.72500000000002
145020;0.0;0.0;186.0;155.72500000000002
145020;50000.0;0.0;186.0;155.72500000000002
145080;0.0;50000.0;200.0;155.72500000000002
145140;0.0;0.0;200.0;155.72500000000002
145140;50000.0;0.0;200.0;155.72500000000002
145200;0.0;50000.0;200.0;155.72500000000002
145260;0.0;0.0;200.0;162.08333333333331
145260;50000.0;0.0;200.0;162.08333333333331
145320;0.0;50000.0;200.0;162.08333333333331
145380;0.0;0.0;200.0;162.08333333333331
145380;50000.0;0.0;200.0;162.08333333333331
145440;0.0;50000.0;200.0;162.08333333333331
145500;0.0;0.0;200.0;162.08333333333331
145500;50000.0;0.0;200.0;162.08333333333331
145560;0.0;50000.0;200.0;162.08333333333331
145620;0.0;0.0;136.0;162.08333333333331
145620;50000.0;0.0;136.0;162.08333333333331
145680;0.0;50000.0;136.0;162.08333333333331
145740;0.0;0.0;136.0;162.08333333333331
145740;50000.0;0.0;136.0;162.08333333333331
145800;0.0;50000.0;136.0;162.08333333333331
145860;0.0;0.0;136.0;177.52083333333337
145860;50000.0;0.0;136.0;177.52083333333337
145920;0.0;50000.0;136.0;177.52083333333337
145980;0.0;0.0;136.0;177.52083333333337
145980;50000.0;0.0;136.0;177.52083333333337
146040;0.0;50000.0;136.0;177.52083333333337
146100;0.0;0.0;136.0;177.52083333333337
146100;50000.0;0.0;136.0;177.52083333333337
146160;0.0;50000.0;136.0;177.52083333333337
146220;0.0;0.0;136.0;177.52083333333337
146220;50000.0;0.0;136.0;177.52083333333337
146280;0.0;50000.0;136.0;177.52083333333337
146340;0.0;0.0;136.0;177.52083333333337
146340;50000.0;0.0;136.0;177.52083333333337
146400;0.0;50000.0;136.0;177.52083333333337
146460;0.0;0.0;136.0;161.55833333333334
146460;50000.0;0.0;136.0;161.55833333333334
146520;0.0;50000.0;136.0;161.55833333333334
146580;0.0;0.0;136.0;161.55833333333334
146580;50000.0;0.0;186.0;161.55833333333334
146640;0.0;50000.0;186.0;161.55833333333334
146700;0.0;0.0;186.0;161.55833333333334
146700;50000.0;0.0;186.0;161.55833333333334
146760;0.0;50000.0;186.0;161.55833333333334
146820;0.0;0.0;186.0;161.55833333333334
146820;50000.0;0.0;186.0;161.55833333333334
146880;0.0;50000.0;186.0;161.55833333333334
146940;0.0;0.0;186.0;161.55833333333334
146940;50000.0;0.0;186.0;161.55833333333334
147000;0.0;50000.0;186.0;161.55833333333334
147060;0.0;0.0;186.0;151.1625
147060;50000.0;0.0;186.0;151.1625
147120;0.0;50000.0;136.0;151.1625
147180;0.0;0.0;136.0;151.1625
147180;36251.0;0.0;200.0;151.1625
147240;0.0;36251.0;200.0;151.1625
147300;0.0;0.0;200.0;151.1625
147300;36251.0;0.0;200.0;151.1625
147360;0.0;36251.0;200.0;151.1625
147420;0.0;0.0;200.0;151.1625
147420;36251.0;0.0;200.0;151.1625
147480;0.0;36251.0;200.0;151.1625
147540;0.0;0.0;200.0;151.1625
147540;36251.0;879.3035491006635;200.0;151.1625
147600;879.3035491006635;36251.0;200.0;151.1625
147660;879.3035491006635;879.3035491006635;200.0;179.37916666666666
147660;36265.65505915168;879.3035491006635;200.0;179.37916666666666
147720;879.3035491006635;36280.31011830336;136.0;179.37916666666666
147780;879.3035491006635;879.3035491006635;136.0;179.37916666666666
147780;36294.96517745504;879.3035491006635;136.0;179.37916666666666
147840;879.3035491006635;36309.620236606715;136.0;179.37916666666666
147900;879.3035491006635;879.3035491006635;136.0;179.37916666666666
147900;36324.275295758394;879.3035491006635;136.0;179.37916666666666
147960;879.3035491006635;36338.93035491007;136.0;179.37916666666666
148020;879.3035491006635;879.3035491006635;136.0;179.37916666666666
148020;36353.58541406175;879.3035491006635;136.0;179.37916666666666
148080;879.3035491006635;36368.24047321343;136.0;179.37916666666666
148140;879.3035491006635;879.3035491006635;136.0;179.37916666666666
148140;36382.89553236511;879.3035491006635;136.0;179.37916666666666
148200;879.3035491006635;36397.55059151679;136.0;179.37916666666666
148260;879.3035491006635;879.3035491006635;136.0;163.3375
148260;36412.20565066847;879.3035491006635;136.0;163.3375
148320;879.3035491006635;36426.86070982015;136.0;163.3375
148380;879.3035491006635;879.3035491006635;136.0;163.3375
148380;36441.515768971825;879.3035491006635;136.0;163.3375
148440;879.3035491006635;36456.170828123504;136.0;163.3375
148500;879.3035491006635;879.3035491006635;136.0;163.3375
148500;36470.82588727518;879.3035491006635;136.0;163.3375
148560;879.3035491006635;36485.48094642686;136.0;163.3375
148620;879.3035491006635;879.3035491006635;136.0;163.3375
148620;36500.13600557854;879.3035491006635;186.0;163.3375
148680;879.3035491006635;36514.79106473022;186.0;163.3375
148740;879.3035491006635;879.3035491006635;186.0;163.3375
148740;36529.4461238819;879.3035491006635;186.0;163.3375
148800;879.3035491006635;36544.10118303358;186.0;163.3375
148860;879.3035491006635;879.3035491006635;186.0;156.34583333333333
148860;36558.756242185256;879.3035491006635;186.0;156.34583333333333
148920;879.3035491006635;36573.411301336935;186.0;156.34583333333333
148980;879.3035491006635;879.3035491006635;186.0;156.34583333333333
148980;36588.066360488614;879.3035491006635;186.0;156.34583333333333
149040;879.3035491006635;36602.72141964029;186.0;156.34583333333333
149100;879.3035491006635;879.3035491006635;186.0;156.34583333333333
149100;36617.37647879197;879.3035491006635;186.0;156.34583333333333
149160;879.3035491006635;36632.03153794365;136.0;156.34583333333333
149220;879.3035491006635;879.3035491006635;136.0;156.34583333333333
149220;36646.68659709533;879.3035491006635;136.0;156.34583333333333
149280;879.3035491006635;36661.34165624701;136.0;156.34583333333333
149340;879.3035491006635;879.3035491006635;200.0;156.34583333333333
149340;36675.99671539869;879.3035491006635;200.0;156.34583333333333
149400;879.3035491006635;36690.651774550366;200.0;156.34583333333333
149460;879.3035491006635;879.3035491006635;200.0;162.625
149460;36705.306833702045;879.3035491006635;200.0;162.625
149520;879.3035491006635;36719.961892853724;200.0;162.625
149580;879.3035491006635;879.3035491006635;200.0;162.625
149580;36734.6169520054;879.3035491006635;200.0;162.625
149640;879.3035491006635;36749.27201115708;200.0;162.625
149700;879.3035491006635;879.3035491006635;200.0;162.625
149700;36763.92707030876;879.3035491006635;200.0;162.625
149760;879.3035491006635;36778.58212946044;200.0;162.625
149820;879.3035491006635;879.3035491006635;200.0;162.625
149820;36793.23718861212;879.3035491006635;136.0;162.625
149880;879.3035491006635;36807.8922477638;136.0;162.625
149940;879.3035491006635;879.3035491006635;136.0;162.625
149940;36822.547306915476;879.3035491006635;136.0;162.625
150000;879.3035491006635;36837.202366067155;136.0;162.625
150060;879.3035491006635;879.3035491006635;136.0;176.5625
150060;36851.857425218834;879.3035491006635;136.0;176.5625
150120;879.3035491006635;36866.51248437051;136.0;176.5625
150180;879.3035491006635;879.3035491006635;136.0;176.5625
150180;36881.16754352219;879.3035491006635;136.0;176.5625
150240;879.3035491006635;36895.82260267387;136.0;176.5625
150300;879.3035491006635;879.3035491006635;136.0;176.5625
150300;36910.47766182555;879.3035491006635;136.0;176.5625
150360;879.3035491006635;36925.13272097723;136.0;176.5625
150420;879.3035491006635;879.3035491006635;136.0;176.5625
150420;36939.78778012891;879.3035491006635;136.0;176.5625
150480;879.3035491006635;36954.442839280586;136.0;176.5625
150540;879.3035491006635;879.3035491006635;136.0;176.5625
150540;36969.097898432265;879.3035491006635;136.0;176.5625
150600;879.3035491006635;36983.75295758394;136.0;176.5625
150660;879.3035491006635;879.3035491006635;136.0;159.19583333333333
150660;36998.40801673562;879.3035491006635;186.0;159.19583333333333
150720;879.3035491006635;37013.0630758873;186.0;159.19583333333333
150780;879.3035491006635;879.3035491006635;186.0;159.19583333333333
150780;37027.71813503898;879.3035491006635;186.0;159.19583333333333
150840;879.3035491006635;37042.37319419066;186.0;159.19583333333333
150900;879.3035491006635;879.3035491006635;186.0;159.19583333333333
150900;37057.02825334234;879.3035491006635;186.0;159.19583333333333
150960;879.3035491006635;37071.68331249402;186.0;159.19583333333333
151020;879.3035491006635;879.3035491006635;186.0;159.19583333333333
151020;37086.338371645696;879.3035491006635;186.0;159.19583333333333
151080;879.3035491006635;37100.993430797374;186.0;159.19583333333333
151140;879.3035491006635;879.3035491006635;186.0;159.19583333333333
151140;37115.64848994905;879.3035491006635;186.0;159.19583333333333
151200;879.3035491006635;37130.30354910073;136.0;159.19583333333333
151260;879.3035491006635;879.3035491006635;136.0;151.67083333333335
151260;37144.95860825241;879.3035491006635;136.0;151.67083333333335
151320;879.3035491006635;37159.61366740409;136.0;151.67083333333335
151380;879.3035491006635;879.3035491006635;136.0;151.67083333333335
151380;37174.26872655577;879.3035491006635;136.0;151.67083333333335
151440;879.3035491006635;37188.92378570745;200.0;151.67083333333335
151500;879.3035491006635;879.3035491006635;200.0;151.67083333333335
151500;37203.57884485913;879.3035491006635;200.0;151.67083333333335
151560;879.3035491006635;37218.233904010805;200.0;151.67083333333335
151620;879.3035491006635;879.3035491006635;200.0;151.67083333333335
151620;37232.888963162484;879.3035491006635;200.0;151.67083333333335
151680;879.3035491006635;37247.54402231416;200.0;151.67083333333335
151740;879.3035491006635;879.3035491006635;200.0;151.67083333333335
151740;37262.19908146584;879.3035491006635;200.0;151.67083333333335
151800;879.3035491006635;37276.85414061752;200.0;151.67083333333335
151860;879.3035491006635;879.3035491006635;200.0;183.72083333333336
151860;37291.5091997692;879.3035491006635;200.0;183.72083333333336
151920;879.3035491006635;37306.16425892088;200.0;183.72083333333336
151980;879.3035491006635;879.3035491006635;136.0;183.72083333333336
151980;37320.81931807256;879.3035491006635;136.0;183.72083333333336
152040;879.3035491006635;37335.47437722424;136.0;183.72083333333336
152100;879.3035491006635;879.3035491006635;136.0;183.72083333333336
152100;37350.129436375915;879.3035491006635;136.0;183.72083333333336
152160;879.3035491006635;37364.784495527594;136.0;183.72083333333336
152220;879.3035491006635;879.3035491006635;136.0;183.72083333333336
152220;37379.43955467927;879.3035491006635;136.0;183.72083333333336
152280;879.3035491006635;37394.09461383095;136.0;183.72083333333336
152340;879.3035491006635;879.3035491006635;136.0;183.72083333333336
152340;37408.74967298263;879.3035491006635;136.0;183.72083333333336
152400;879.3035491006635;37423.40473213431;136.0;183.72083333333336
152460;879.3035491006635;879.3035491006635;136.0;160.54166666666669
152460;37438.05979128599;879.3035491006635;136.0;160.54166666666669
152520;879.3035491006635;37452.71485043767;136.0;160.54166666666669
152580;879.3035491006635;879.3035491006635;136.0;160.54166666666669
152580;37467.369909589346;879.3035491006635;136.0;160.54166666666669
152640;879.3035491006635;37482.024968741025;136.0;160.54166666666669
152700;879.3035491006635;879.3035491006635;136.0;160.54166666666669
152700;37496.680027892704;879.3035491006635;186.0;160.54166666666669
152760;879.3035491006635;37511.33508704438;186.0;160.54166666666669
152820;879.3035491006635;879.3035491006635;186.0;160.54166666666669
152820;37525.99014619606;879.3035491006635;186.0;160.54166666666669
152880;879.3035491006635;37540.64520534774;186.0;160.54166666666669
152940;879.3035491006635;879.3035491006635;186.0;160.54166666666669
152940;37555.30026449942;879.3035491006635;186.0;160.54166666666669
153000;879.3035491006635;37569.9553236511;186.0;160.54166666666669
153060;879.3035491006635;879.3035491006635;186.0;157.20416666666668
153060;37584.61038280278;879.3035491006635;186.0;157.20416666666668
153120;879.3035491006635;37599.265441954456;186.0;157.20416666666668
153180;879.3035491006635;879.3035491006635;186.0;157.20416666666668
153180;37613.920501106135;879.3035491006635;186.0;157.20416666666668
153240;879.3035491006635;37628.575560257814;136.0;157.20416666666668
153300;879.3035491006635;879.3035491006635;136.0;157.20416666666668
153300;37643.23061940949;879.3035491006635;136.0;157.20416666666668
153360;879.3035491006635;37657.88567856117;136.0;157.20416666666668
153420;879.3035491006635;879.3035491006635;136.0;157.20416666666668
153420;37672.54073771285;879.3035491006635;136.0;157.20416666666668
153480;879.3035491006635;37687.19579686453;136.0;157.20416666666668
153540;879.3035491006635;879.3035491006635;136.0;157.20416666666668
153540;37701.85085601621;879.3035491006635;200.0;157.20416666666668
153600;879.3035491006635;37716.50591516789;200.0;157.20416666666668
153660;879.3035491006635;879.3035491006635;200.0;164.2833333333333
153660;37731.160974319566;879.3035491006635;200.0;164.2833333333333
153720;879.3035491006635;37745.816033471245;200.0;164.2833333333333
153780;879.3035491006635;879.3035491006635;200.0;164.2833333333333
153780;37760.47109262292;879.3035491006635;200.0;164.2833333333333
153840;879.3035491006635;37775.1261517746;200.0;164.2833333333333
153900;879.3035491006635;879.3035491006635;200.0;164.2833333333333
153900;37789.78121092628;879.3035491006635;200.0;164.2833333333333
153960;879.3035491006635;37804.43627007796;200.0;164.2833333333333
154020;879.3035491006635;879.3035491006635;200.0;164.2833333333333
154020;37819.09132922964;879.3035491006635;200.0;164.2833333333333
154080;879.3035491006635;37833.74638838132;136.0;164.2833333333333
154140;879.3035491006635;879.3035491006635;136.0;164.2833333333333
154140;37848.401447533;879.3035491006635;136.0;164.2833333333333
154200;879.3035491006635;37863.056506684676;136.0;164.2833333333333
154260;879.3035491006635;879.3035491006635;136.0;174.28333333333333
154260;37877.711565836355;879.3035491006635;136.0;174.28333333333333
154320;879.3035491006635;37892.36662498803;136.0;174.28333333333333
154380;879.3035491006635;879.3035491006635;136.0;174.28333333333333
154380;37907.02168413971;879.3035491006635;136.0;174.28333333333333
154440;879.3035491006635;37921.67674329139;136.0;174.28333333333333
154500;879.3035491006635;879.3035491006635;136.0;174.28333333333333
154500;37936.33180244307;879.3035491006635;136.0;174.28333333333333
154560;879.3035491006635;37950.98686159475;136.0;174.28333333333333
154620;879.3035491006635;879.3035491006635;136.0;174.28333333333333
154620;37965.64192074643;879.3035491006635;136.0;174.28333333333333
154680;879.3035491006635;37980.29697989811;136.0;174.28333333333333
154740;879.3035491006635;879.3035491006635;136.0;174.28333333333333
154740;37994.952039049786;879.3035491006635;186.0;174.28333333333333
154800;879.3035491006635;38009.607098201464;186.0;174.28333333333333
154860;879.3035491006635;879.3035491006635;186.0;158.25833333333335
154860;38024.26215735314;879.3035491006635;186.0;158.25833333333335
154920;879.3035491006635;38038.91721650482;186.0;158.25833333333335
154980;879.3035491006635;879.3035491006635;186.0;158.25833333333335
154980;38053.5722756565;879.3035491006635;186.0;158.25833333333335
155040;879.3035491006635;38068.22733480818;186.0;158.25833333333335
155100;879.3035491006635;879.3035491006635;186.0;158.25833333333335
155100;38082.88239395986;879.3035491006635;186.0;158.25833333333335
155160;879.3035491006635;38097.53745311154;186.0;158.25833333333335
155220;879.3035491006635;879.3035491006635;186.0;158.25833333333335
155220;38112.19251226322;879.3035491006635;186.0;158.25833333333335
155280;879.3035491006635;38126.847571414895;136.0;158.25833333333335
155340;879.3035491006635;879.3035491006635;136.0;158.25833333333335
155340;38141.502630566574;879.3035491006635;136.0;158.25833333333335
155400;879.3035491006635;38156.15768971825;136.0;158.25833333333335
155460;879.3035491006635;879.3035491006635;136.0;218.52083333333337
155460;38170.81274886993;879.3035491006635;136.0;218.52083333333337
155520;879.3035491006635;38185.46780802161;136.0;218.52083333333337
155580;879.3035491006635;879.3035491006635;136.0;218.52083333333337
155580;38200.12286717329;879.3035491006635;136.0;218.52083333333337
155640;879.3035491006635;38214.77792632497;136.0;218.52083333333337
155700;879.3035491006635;879.3035491006635;200.0;218.52083333333337
155700;38229.43298547665;879.3035491006635;200.0;218.52083333333337
155760;879.3035491006635;38244.088044628326;200.0;218.52083333333337
155820;879.3035491006635;879.3035491006635;200.0;218.52083333333337
155820;38258.743103780005;879.3035491006635;469.0;218.52083333333337
155880;879.3035491006635;38273.398162931684;380.0;218.52083333333337
155940;879.3035491006635;879.3035491006635;544.0;218.52083333333337
155940;38288.05322208336;879.3035491006635;473.0;218.52083333333337
156000;879.3035491006635;38302.70828123504;473.0;218.52083333333337
156060;879.3035491006635;879.3035491006635;473.0;535.375
156060;38317.36334038672;879.3035491006635;473.0;535.375
156120;879.3035491006635;38332.0183995384;473.0;535.375
156180;879.3035491006635;879.3035491006635;473.0;535.375
156180;38346.67345869008;879.3035491006635;409.0;535.375
156240;879.3035491006635;38361.32851784176;409.0;535.375
156300;879.3035491006635;879.3035491006635;409.0;535.375
156300;38375.983576993436;879.3035491006635;409.0;535.375
156360;879.3035491006635;38390.638636145115;409.0;535.375
156420;879.3035491006635;879.3035491006635;409.0;535.375
156420;38405.293695296794;879.3035491006635;409.0;535.375
156480;879.3035491006635;38419.94875444847;409.0;535.375
156540;879.3035491006635;879.3035491006635;409.0;535.375
156540;38434.60381360015;879.3035491006635;409.0;535.375
156600;879.3035491006635;38449.25887275183;409.0;535.375
156660;879.3035491006635;879.3035491006635;409.0;456.9791666666667
156660;38463.91393190351;879.3035491006635;608.0;456.9791666666667
156720;879.3035491006635;38478.56899105519;519.0;456.9791666666667
156780;879.3035491006635;879.3035491006635;519.0;456.9791666666667
156780;38493.22405020687;879.3035491006635;569.0;456.9791666666667
156840;879.3035491006635;38507.879109358546;569.0;456.9791666666667
156900;879.3035491006635;879.3035491006635;569.0;456.9791666666667
156900;38522.534168510225;879.3035491006635;569.0;456.9791666666667
156960;879.3035491006635;38537.189227661904;569.0;456.9791666666667
157020;879.3035491006635;879.3035491006635;569.0;456.9791666666667
157020;38551.84428681358;879.3035491006635;569.0;456.9791666666667
157080;879.3035491006635;38566.49934596526;569.0;456.9791666666667
157140;879.3035491006635;879.3035491006635;569.0;456.9791666666667
157140;38581.15440511694;879.3035491006635;569.0;456.9791666666667
157200;879.3035491006635;38595.80946426862;569.0;456.9791666666667
157260;879.3035491006635;879.3035491006635;569.0;444.4916666666667
157260;38610.4645234203;879.3035491006635;569.0;444.4916666666667
157320;879.3035491006635;38625.11958257198;519.0;444.4916666666667
157380;879.3035491006635;879.3035491006635;519.0;444.4916666666667
157380;38639.774641723656;879.3035491006635;519.0;444.4916666666667
157440;879.3035491006635;38654.429700875335;519.0;444.4916666666667
157500;879.3035491006635;879.3035491006635;519.0;444.4916666666667
157500;38669.08476002701;879.3035491006635;519.0;444.4916666666667
157560;879.3035491006635;38683.73981917869;409.0;444.4916666666667
157620;879.3035491006635;879.3035491006635;316.0;444.4916666666667
157620;38698.39487833037;879.3035491006635;316.0;444.4916666666667
157680;879.3035491006635;38713.04993748205;316.0;444.4916666666667
157740;879.3035491006635;879.3035491006635;316.0;444.4916666666667
157740;38727.70499663373;879.3035491006635;316.0;444.4916666666667
157800;879.3035491006635;38742.36005578541;380.0;444.4916666666667
157860;879.3035491006635;879.3035491006635;380.0;360.0229166666667
157860;38757.01511493709;879.3035491006635;380.0;360.0229166666667
157920;879.3035491006635;38771.670174088766;380.0;360.0229166666667
157980;879.3035491006635;879.3035491006635;380.0;360.0229166666667
157980;38786.325233240445;879.3035491006635;380.0;360.0229166666667
158040;879.3035491006635;38800.98029239212;380.0;360.0229166666667
158100;879.3035491006635;879.3035491006635;380.0;360.0229166666667
158100;38815.6353515438;879.3035491006635;380.0;360.0229166666667
158160;879.3035491006635;38830.29041069548;380.0;360.0229166666667
158220;879.3035491006635;879.3035491006635;380.0;360.0229166666667
158220;38844.94546984716;879.3035491006635;380.0;360.0229166666667
158280;879.3035491006635;38859.60052899884;380.0;360.0229166666667
158340;879.3035491006635;879.3035491006635;316.0;360.0229166666667
158340;38874.25558815052;879.3035491006635;316.0;360.0229166666667
158400;879.3035491006635;38888.9106473022;316.0;360.0229166666667
158460;879.3035491006635;879.3035491006635;316.0;222.03541666666666
158460;38903.565706453875;879.3035491006635;316.0;222.03541666666666
158520;879.3035491006635;38918.220765605554;316.0;222.03541666666666
158580;879.3035491006635;879.3035491006635;316.0;222.03541666666666
158580;38932.87582475723;879.3035491006635;316.0;222.03541666666666
158640;879.3035491006635;38947.53088390891;316.0;222.03541666666666
158700;879.3035491006635;879.3035491006635;316.0;222.03541666666666
158700;38962.18594306059;879.3035491006635;316.0;222.03541666666666
158760;879.3035491006635;38976.84100221227;136.0;222.03541666666666
158820;879.3035491006635;879.3035491006635;136.0;222.03541666666666
158820;38991.49606136395;879.3035491006635;186.0;222.03541666666666
158880;879.3035491006635;39006.15112051563;186.0;222.03541666666666
158940;879.3035491006635;879.3035491006635;186.0;222.03541666666666
158940;39020.80617966731;879.3035491006635;186.0;222.03541666666666
159000;879.3035491006635;39035.461238818985;186.0;222.03541666666666
159060;879.3035491006635;879.3035491006635;186.0;161.22708333333335
159060;39050.116297970664;879.3035491006635;186.0;161.22708333333335
159120;879.3035491006635;39064.77135712234;186.0;161.22708333333335
159180;879.3035491006635;879.3035491006635;186.0;161.22708333333335
159180;39079.42641627402;879.3035491006635;186.0;161.22708333333335
159240;879.3035491006635;39094.0814754257;186.0;161.22708333333335
159300;879.3035491006635;879.3035491006635;186.0;161.22708333333335
159300;39108.73653457738;879.3035491006635;186.0;161.22708333333335
159360;879.3035491006635;39123.39159372906;136.0;161.22708333333335
159420;879.3035491006635;879.3035491006635;136.0;161.22708333333335
159420;39138.04665288074;879.3035491006635;136.0;161.22708333333335
159480;879.3035491006635;39152.701712032416;136.0;161.22708333333335
159540;879.3035491006635;879.3035491006635;136.0;161.22708333333335
159540;39167.356771184095;879.3035491006635;136.0;161.22708333333335
159600;879.3035491006635;39182.011830335774;136.0;161.22708333333335
159660;879.3035491006635;879.3035491006635;136.0;157.53333333333333
159660;39196.66688948745;879.3035491006635;136.0;157.53333333333333
159720;879.3035491006635;39211.32194863913;136.0;157.53333333333333
159780;879.3035491006635;879.3035491006635;136.0;157.53333333333333
159780;39225.97700779081;879.3035491006635;136.0;157.53333333333333
159840;879.3035491006635;39240.63206694249;136.0;157.53333333333333
159900;879.3035491006635;879.3035491006635;136.0;157.53333333333333
159900;39255.28712609417;879.3035491006635;200.0;157.53333333333333
159960;879.3035491006635;39269.94218524585;200.0;157.53333333333333
160020;879.3035491006635;879.3035491006635;200.0;157.53333333333333
160020;39284.597244397526;879.3035491006635;200.0;157.53333333333333
160080;879.3035491006635;39299.252303549205;200.0;157.53333333333333
160140;879.3035491006635;879.3035491006635;200.0;157.53333333333333
160140;39313.907362700884;879.3035491006635;200.0;157.53333333333333
160200;879.3035491006635;39328.56242185256;200.0;157.53333333333333
160260;879.3035491006635;879.3035491006635;200.0;183.87083333333334
160260;39343.21748100424;879.3035491006635;200.0;183.87083333333334
160320;879.3035491006635;39357.87254015592;200.0;183.87083333333334
160380;879.3035491006635;879.3035491006635;200.0;183.87083333333334
160380;39372.5275993076;879.3035491006635;200.0;183.87083333333334
160440;879.3035491006635;39387.18265845928;136.0;183.87083333333334
160500;879.3035491006635;879.3035491006635;136.0;183.87083333333334
160500;39401.83771761096;879.3035491006635;136.0;183.87083333333334
160560;879.3035491006635;39416.492776762636;136.0;183.87083333333334
160620;879.3035491006635;879.3035491006635;136.0;183.87083333333334
160620;39431.147835914315;879.3035491006635;136.0;183.87083333333334
160680;879.3035491006635;39445.802895065994;136.0;183.87083333333334
160740;879.3035491006635;879.3035491006635;136.0;183.87083333333334
160740;39460.45795421767;879.3035491006635;136.0;183.87083333333334
160800;879.3035491006635;39475.11301336935;136.0;183.87083333333334
160860;879.3035491006635;879.3035491006635;136.0;160.10416666666666
160860;39489.76807252103;879.3035491006635;186.0;160.10416666666666
160920;879.3035491006635;39504.42313167271;186.0;160.10416666666666
160980;879.3035491006635;879.3035491006635;186.0;160.10416666666666
160980;39519.07819082439;879.3035491006635;186.0;160.10416666666666
161040;879.3035491006635;39533.73324997607;186.0;160.10416666666666
161100;879.3035491006635;879.3035491006635;186.0;160.10416666666666
