time;SmartMeter-House-1: W-power.real.c.ELECTRICITY;Load-House-1: W-power.real.c.ELECTRICITY;WashingMachine-House-1: W-power.real.c.ELECTRICITY;Dishwasher-House-1: W-power.real.c.ELECTRICITY;ElectricVehicle-House-1: W-power.real.c.ELECTRICITY;ElectricVehicle-House-1: Wh-energy.soc;Heatpump-House-1: W-power.real.c.ELECTRICITY;Heatpump-House-1: Wh-energy.soc;DomesticHotWaterControllerBoiler-House-1: W-power.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-1: Wh-energy.soc
198060;-11636.0;281.0;0.0;-11999;0.0;50000.0;82.35506561151462;30628.280645940173;0.0;0.0
198120;363.0;281.0;0.0;0;0.0;50000.0;82.35506561151462;30558.770983647606;0.0;0.0
198180;-11636.0;281.0;0.0;-11999;0.0;50000.0;82.35506561151462;30489.26132135504;0.0;0.0
198240;4002.0;446.0;0.0;0;0.0;50000.0;82.35506561151462;30419.751659062473;3474.5;0.0
198300;-8070.0;373.0;0.0;-11999;0.0;50000.0;82.35506561151462;30350.241996769906;3474.5;0.0
198360;3929.0;373.0;0.0;0;0.0;50000.0;82.35506561151462;30280.73233447734;3474.5;0.0
198420;-8070.0;373.0;0.0;-11999;0.0;50000.0;82.35506561151462;30211.222672184773;3474.5;0.0
198480;3929.0;373.0;0.0;0;0.0;50000.0;82.35506561151462;30141.713009892206;3474.5;0.0
198540;-8070.0;373.0;0.0;-11999;0.0;50000.0;82.35506561151462;30072.20334759964;3474.5;0.0
198600;3929.0;373.0;0.0;0;0.0;50000.0;82.35506561151462;30002.693685307073;3474.5;0.0
198660;-8070.0;373.0;0.0;-11999;0.0;50000.0;82.35506561151462;29933.184023014506;3474.5;0.0
198720;3929.0;373.0;0.0;0;0.0;50000.0;82.35506561151462;29863.67436072194;3474.5;0.0
198780;-8052.0;391.0;0.0;-11999;0.0;50000.0;82.35506561151462;29794.164698429373;3474.5;0.0
198840;3856.0;300.0;0.0;0;0.0;50000.0;82.35506561151462;29724.655036136806;3474.5;0.0
198900;-11635.0;364.0;0.0;-11999;0.0;50000.0;0.0;29655.14537384424;0.0;0.0
198960;364.0;364.0;0.0;0;0.0;50000.0;0.0;29580.14537384424;0.0;0.0
199020;-11635.0;364.0;0.0;-11999;0.0;50000.0;0.0;29505.14537384424;0.0;0.0
199080;364.0;364.0;0.0;0;0.0;50000.0;0.0;29430.14537384424;0.0;0.0
199140;-11635.0;364.0;0.0;-11999;0.0;50000.0;0.0;29355.14537384424;0.0;0.0
199200;364.0;364.0;0.0;0;0.0;50000.0;0.0;29280.14537384424;0.0;0.0
199260;-11635.0;364.0;0.0;-11999;0.0;50000.0;0.0;29205.14537384424;0.0;0.0
199320;382.0;382.0;0.0;0;0.0;50000.0;0.0;29130.14537384424;0.0;0.0
199380;-11617.0;382.0;0.0;-11999;0.0;50000.0;0.0;29055.14537384424;0.0;0.0
199440;382.0;382.0;0.0;0;0.0;50000.0;0.0;28980.14537384424;0.0;0.0
199500;-11617.0;382.0;0.0;-11999;0.0;50000.0;0.0;28905.14537384424;0.0;0.0
199560;382.0;382.0;0.0;0;0.0;50000.0;0.0;28830.14537384424;0.0;0.0
199620;-11681.0;318.0;0.0;-11999;0.0;50000.0;0.0;28755.14537384424;0.0;0.0
199680;318.0;318.0;0.0;0;0.0;50000.0;0.0;28680.14537384424;0.0;0.0
199740;-11681.0;318.0;0.0;-11999;0.0;50000.0;0.0;28605.14537384424;0.0;0.0
199800;318.0;318.0;0.0;0;0.0;50000.0;0.0;28530.14537384424;0.0;0.0
199860;-11614.0;385.0;0.0;-11999;0.0;50000.0;0.0;28455.14537384424;0.0;0.0
199920;385.0;385.0;0.0;0;0.0;50000.0;0.0;28380.14537384424;0.0;0.0
199980;-11614.0;385.0;0.0;-11999;0.0;50000.0;0.0;28305.14537384424;0.0;0.0
200040;385.0;385.0;0.0;0;0.0;50000.0;0.0;28230.14537384424;0.0;0.0
200100;-11614.0;385.0;0.0;-11999;0.0;50000.0;0.0;28155.14537384424;0.0;0.0
200160;385.0;385.0;0.0;0;0.0;50000.0;0.0;28080.14537384424;0.0;0.0
200220;-11614.0;385.0;0.0;-11999;0.0;50000.0;0.0;28005.14537384424;0.0;0.0
200280;385.0;385.0;0.0;0;0.0;50000.0;0.0;27930.14537384424;0.0;0.0
200340;-11614.0;385.0;0.0;-11999;0.0;50000.0;0.0;27855.14537384424;0.0;0.0
200400;385.0;385.0;0.0;0;0.0;50000.0;0.0;27780.14537384424;0.0;0.0
200460;-10167.0;385.0;0.0;-11999;0.0;50000.0;0.0;27705.14537384424;1447.75;0.0
200520;385.0;385.0;0.0;0;0.0;50000.0;0.0;27630.14537384424;0.0;0.0
200580;-11614.0;385.0;0.0;-11999;0.0;50000.0;0.0;27555.14537384424;0.0;0.0
200640;385.0;385.0;0.0;0;0.0;50000.0;0.0;27480.14537384424;0.0;0.0
200700;-11186.0;385.0;0.0;-11999;0.0;50000.0;428.5952340931587;27405.14537384424;0.0;0.0
200760;813.0;385.0;0.0;0;0.0;50000.0;428.5952340931587;27358.71838945045;0.0;0.0
200820;-11186.0;385.0;0.0;-11999;0.0;50000.0;428.5952340931587;27312.291405056658;0.0;0.0
200880;813.0;385.0;0.0;0;0.0;50000.0;428.5952340931587;27265.864420662867;0.0;0.0
200940;-11253.0;318.0;0.0;-11999;0.0;50000.0;428.5952340931587;27219.437436269076;0.0;0.0
201000;746.0;318.0;0.0;0;0.0;50000.0;428.5952340931587;27173.010451875285;0.0;0.0
201060;-11253.0;318.0;0.0;-11999;0.0;50000.0;428.5952340931587;27126.583467481494;0.0;0.0
201120;746.0;318.0;0.0;0;0.0;50000.0;428.5952340931587;27080.156483087703;0.0;0.0
201180;-11253.0;318.0;0.0;-11999;0.0;50000.0;428.5952340931587;27033.729498693912;0.0;0.0
201240;746.0;318.0;0.0;0;0.0;50000.0;428.5952340931587;26987.30251430012;0.0;0.0
201300;-11253.0;318.0;0.0;-11999;0.0;50000.0;428.5952340931587;26940.87552990633;0.0;0.0
201360;746.0;318.0;0.0;0;0.0;50000.0;428.5952340931587;26894.44854551254;0.0;0.0
201420;-11271.0;300.0;0.0;-11999;0.0;50000.0;428.5952340931587;26848.02156111875;0.0;0.0
201480;728.0;300.0;0.0;0;0.0;50000.0;428.5952340931587;26801.594576724958;0.0;0.0
201540;-11363.0;208.0;0.0;-11999;0.0;50000.0;428.5952340931587;26755.167592331167;0.0;0.0
201600;752.0;208.0;0.0;0;0.0;50000.0;544.5233590931591;26708.740607937376;0.0;0.0
201660;-11247.0;208.0;0.0;-11999;0.0;50000.0;544.5233590931591;26670.042165210252;0.0;0.0
201720;752.0;208.0;0.0;0;0.0;50000.0;544.5233590931591;26631.34372248313;0.0;0.0
201780;-11247.0;208.0;0.0;-11999;0.0;50000.0;544.5233590931591;26592.645279756005;0.0;0.0
201840;752.0;208.0;0.0;0;0.0;50000.0;544.5233590931591;26553.94683702888;0.0;0.0
201900;-11247.0;208.0;0.0;-11999;0.0;50000.0;544.5233590931591;26515.248394301758;0.0;0.0
201960;752.0;208.0;0.0;0;0.0;50000.0;544.5233590931591;26476.549951574634;0.0;0.0
202020;-11183.0;272.0;0.0;-11999;0.0;50000.0;544.5233590931591;26437.85150884751;0.0;0.0
202080;816.0;272.0;0.0;0;0.0;50000.0;544.5233590931591;26399.153066120387;0.0;0.0
202140;-11337.0;199.0;0.0;-11999;0.0;50000.0;463.2836884411283;26360.454623393263;0.0;0.0
202200;662.0;199.0;0.0;0;0.0;50000.0;463.2836884411283;26391.340202622672;0.0;0.0
202260;-11337.0;199.0;0.0;-11999;0.0;50000.0;463.2836884411283;26422.22578185208;0.0;0.0
202320;662.0;199.0;0.0;0;0.0;50000.0;463.2836884411283;26453.11136108149;0.0;0.0
202380;-11337.0;199.0;0.0;-11999;0.0;50000.0;463.2836884411283;26483.9969403109;0.0;0.0
202440;662.0;199.0;0.0;0;0.0;50000.0;463.2836884411283;26514.882519540308;0.0;0.0
202500;-11140.0;199.0;0.0;-11999;0.0;50000.0;660.2317777722476;26545.768098769717;0.0;0.0
202560;859.0;199.0;0.0;0;0.0;50000.0;660.2317777722476;26589.7835506212;0.0;0.0
202620;-11140.0;199.0;0.0;-11999;0.0;50000.0;660.2317777722476;26633.799002472682;0.0;0.0
202680;859.0;199.0;0.0;0;0.0;50000.0;660.2317777722476;26677.814454324165;0.0;0.0
202740;-11204.0;135.0;0.0;-11999;0.0;50000.0;660.2317777722476;26721.829906175648;0.0;0.0
202800;795.0;135.0;0.0;0;0.0;50000.0;660.2317777722476;26765.84535802713;0.0;0.0
202860;-11204.0;135.0;0.0;-11999;0.0;50000.0;660.2317777722476;26809.860809878614;0.0;0.0
202920;795.0;135.0;0.0;0;0.0;50000.0;660.2317777722476;26853.876261730096;0.0;0.0
202980;-11204.0;135.0;0.0;-11999;0.0;50000.0;660.2317777722476;26897.89171358158;0.0;0.0
203040;795.0;135.0;0.0;0;0.0;50000.0;660.2317777722476;26941.907165433062;0.0;0.0
203100;-11204.0;135.0;0.0;-11999;0.0;50000.0;660.2317777722476;26985.922617284545;0.0;0.0
203160;783.0;135.0;0.0;0;0.0;50000.0;660.2317777722476;27029.938069136027;0.0;0.0
203220;-11216.0;135.0;0.0;-11999;0.0;50000.0;660.2317777722476;27073.95352098751;0.0;0.0
203280;783.0;135.0;0.0;0;0.0;50000.0;660.2317777722476;27117.968972838993;0.0;0.0
203340;-11216.0;135.0;0.0;-11999;0.0;50000.0;660.2317777722476;27161.984424690476;0.0;0.0
203400;1007.0;135.0;0.0;0;0.0;50000.0;884.6841080807278;27205.99987654196;0.0;0.0
203460;-10993.0;135.0;0.0;-11999;0.0;50000.0;884.6841080807278;27264.978817080675;0.0;0.0
203520;1005.0;135.0;0.0;0;0.0;50000.0;884.6841080807278;27323.95775761939;0.0;0.0
203580;-10928.0;202.0;0.0;-11999;0.0;50000.0;884.6841080807278;27382.936698158108;0.0;0.0
203640;1069.0;202.0;0.0;0;0.0;50000.0;884.6841080807278;27441.915638696824;0.0;0.0
203700;-10931.0;202.0;0.0;-11999;0.0;50000.0;884.6841080807278;27500.89457923554;0.0;0.0
203760;1067.0;202.0;0.0;0;0.0;50000.0;884.6841080807278;27559.873519774257;0.0;0.0
203820;-10934.0;202.0;0.0;-11999;0.0;50000.0;884.6841080807278;27618.852460312974;0.0;0.0
203880;1064.0;202.0;0.0;0;0.0;50000.0;884.6841080807278;27677.83140085169;0.0;0.0
203940;-10936.0;202.0;0.0;-11999;0.0;50000.0;884.6841080807278;27736.810341390406;0.0;0.0
204000;1062.0;202.0;0.0;0;0.0;50000.0;884.6841080807278;27795.789281929123;0.0;0.0
204060;-10938.0;202.0;0.0;-11999;0.0;50000.0;884.6841080807278;27854.76822246784;0.0;0.0
204120;1060.0;202.0;0.0;0;0.0;50000.0;884.6841080807278;27913.747163006556;0.0;0.0
204180;-10940.0;202.0;0.0;-11999;0.0;50000.0;884.6841080807278;27972.726103545272;0.0;0.0
204240;1058.0;202.0;0.0;0;0.0;50000.0;884.6841080807278;28031.70504408399;0.0;0.0
204300;-10701.0;202.0;0.0;-11999;0.0;50000.0;1125.0;28090.683984622705;0.0;0.0
204360;1297.0;202.0;0.0;0;0.0;50000.0;1125.0;28165.683984622705;0.0;0.0
204420;-10704.0;202.0;0.0;-11999;0.0;50000.0;1125.0;28240.683984622705;0.0;0.0
204480;1294.0;202.0;0.0;0;0.0;50000.0;1125.0;28315.683984622705;0.0;0.0
204540;-10706.0;202.0;0.0;-11999;0.0;50000.0;1125.0;28390.683984622705;0.0;0.0
204600;1292.0;202.0;0.0;0;0.0;50000.0;1125.0;28465.683984622705;0.0;0.0
204660;-10775.0;135.0;0.0;-11999;0.0;50000.0;1125.0;28540.683984622705;0.0;0.0
204720;1223.0;135.0;0.0;0;0.0;50000.0;1125.0;28615.683984622705;0.0;0.0
204780;-10777.0;135.0;0.0;-11999;0.0;50000.0;1125.0;28690.683984622705;0.0;0.0
204840;1221.0;135.0;0.0;0;0.0;50000.0;1125.0;28765.683984622705;0.0;0.0
204900;-10779.0;135.0;0.0;-11999;0.0;50000.0;1125.0;28840.683984622705;0.0;0.0
204960;1219.0;135.0;0.0;0;0.0;50000.0;1125.0;28915.683984622705;0.0;0.0
205020;-10781.0;135.0;0.0;-11999;0.0;50000.0;1125.0;28990.683984622705;0.0;0.0
205080;1217.0;135.0;0.0;0;0.0;50000.0;1125.0;29065.683984622705;0.0;0.0
205140;-10719.0;199.0;0.0;-11999;0.0;50000.0;1125.0;29140.683984622705;0.0;0.0
205200;1279.0;199.0;0.0;0;0.0;50000.0;1125.0;29215.683984622705;0.0;0.0
205260;-10721.0;199.0;0.0;-11999;0.0;50000.0;1125.0;29290.683984622705;0.0;0.0
205320;1277.0;199.0;0.0;0;0.0;50000.0;1125.0;29365.683984622705;0.0;0.0
205380;-10723.0;199.0;0.0;-11999;0.0;50000.0;1125.0;29440.683984622705;0.0;0.0
205440;1275.0;199.0;0.0;0;0.0;50000.0;1125.0;29515.683984622705;0.0;0.0
205500;-10725.0;199.0;0.0;-11999;0.0;50000.0;1125.0;29590.683984622705;0.0;0.0
205560;1273.0;199.0;0.0;0;0.0;50000.0;1125.0;29665.683984622705;0.0;0.0
205620;-10727.0;199.0;0.0;-11999;0.0;50000.0;1125.0;29740.683984622705;0.0;0.0
205680;1271.0;199.0;0.0;0;0.0;50000.0;1125.0;29815.683984622705;0.0;0.0
205740;-10729.0;199.0;0.0;-11999;0.0;50000.0;1125.0;29890.683984622705;0.0;0.0
205800;1269.0;199.0;0.0;0;0.0;50000.0;1125.0;29965.683984622705;0.0;0.0
205860;-10795.0;135.0;0.0;-11999;0.0;50000.0;1125.0;30040.683984622705;0.0;0.0
205920;1203.0;135.0;0.0;0;0.0;50000.0;1125.0;30115.683984622705;0.0;0.0
205980;-10797.0;135.0;0.0;-11999;0.0;50000.0;1125.0;30190.683984622705;0.0;0.0
206040;1201.0;135.0;0.0;0;0.0;50000.0;1125.0;30265.683984622705;0.0;0.0
206100;-10799.0;135.0;0.0;-11999;0.0;50000.0;1125.0;30340.683984622705;0.0;0.0
206160;1198.0;135.0;0.0;0;0.0;50000.0;1125.0;30415.683984622705;0.0;0.0
206220;-10802.0;135.0;0.0;-11999;0.0;50000.0;1125.0;30490.683984622705;0.0;0.0
206280;1196.0;135.0;0.0;0;0.0;50000.0;1125.0;30565.683984622705;0.0;0.0
206340;-10804.0;135.0;0.0;-11999;0.0;50000.0;1125.0;30640.683984622705;0.0;0.0
206400;1194.0;135.0;0.0;0;0.0;50000.0;1125.0;30715.683984622705;0.0;0.0
206460;-10806.0;135.0;0.0;-11999;0.0;50000.0;1125.0;30790.683984622705;0.0;0.0
206520;1192.0;135.0;0.0;0;0.0;50000.0;1125.0;30865.683984622705;0.0;0.0
206580;-10808.0;135.0;0.0;-11999;0.0;50000.0;1125.0;30940.683984622705;0.0;0.0
206640;1190.0;135.0;0.0;0;0.0;50000.0;1125.0;31015.683984622705;0.0;0.0
206700;-10810.0;135.0;0.0;-11999;0.0;50000.0;1125.0;31090.683984622705;0.0;0.0
206760;1188.0;135.0;0.0;0;0.0;50000.0;1125.0;31165.683984622705;0.0;0.0
206820;-10812.0;135.0;0.0;-11999;0.0;50000.0;1125.0;31240.683984622705;0.0;0.0
206880;1186.0;135.0;0.0;0;0.0;50000.0;1125.0;31315.683984622705;0.0;0.0
206940;-10814.0;135.0;0.0;-11999;0.0;50000.0;1125.0;31390.683984622705;0.0;0.0
207000;1184.0;135.0;0.0;0;0.0;50000.0;1125.0;31465.683984622705;0.0;0.0
207060;-10818.0;135.0;0.0;-11999;0.0;50000.0;1125.0;31540.683984622705;0.0;0.0
207120;1179.0;135.0;0.0;0;0.0;50000.0;1125.0;31615.683984622705;0.0;0.0
207180;-10823.0;135.0;0.0;-11999;0.0;50000.0;1125.0;31690.683984622705;0.0;0.0
207240;1174.0;135.0;0.0;0;0.0;50000.0;1125.0;31765.683984622705;0.0;0.0
207300;-10761.0;202.0;0.0;-11999;0.0;50000.0;1125.0;31840.683984622705;0.0;0.0
207360;1236.0;202.0;0.0;0;0.0;50000.0;1125.0;31915.683984622705;0.0;0.0
207420;-10766.0;202.0;0.0;-11999;0.0;50000.0;1125.0;31990.683984622705;0.0;0.0
207480;1231.0;202.0;0.0;0;0.0;50000.0;1125.0;32065.683984622705;0.0;0.0
207540;-10771.0;202.0;0.0;-11999;0.0;50000.0;1125.0;32140.683984622705;0.0;0.0
207600;1225.0;202.0;0.0;0;0.0;50000.0;1125.0;32215.683984622705;0.0;0.0
207660;-10776.0;202.0;0.0;-11999;0.0;50000.0;1125.0;32290.683984622705;0.0;0.0
207720;1220.0;202.0;0.0;0;0.0;50000.0;1125.0;32365.683984622705;0.0;0.0
207780;-10781.0;202.0;0.0;-11999;0.0;50000.0;1125.0;32440.683984622705;0.0;0.0
207840;1215.0;202.0;0.0;0;0.0;50000.0;1125.0;32515.683984622705;0.0;0.0
207900;-10786.0;202.0;0.0;-11999;0.0;50000.0;1125.0;32590.683984622705;0.0;0.0
207960;1210.0;202.0;0.0;0;0.0;50000.0;1125.0;32665.683984622705;0.0;0.0
208020;-10791.0;202.0;0.0;-11999;0.0;50000.0;1125.0;32740.683984622705;0.0;0.0
208080;1205.0;202.0;0.0;0;0.0;50000.0;1125.0;32815.68398462271;0.0;0.0
208140;-10797.0;202.0;0.0;-11999;0.0;50000.0;1125.0;32890.68398462271;0.0;0.0
208200;1200.0;202.0;0.0;0;0.0;50000.0;1125.0;32965.68398462271;0.0;0.0
208260;-10738.0;266.0;0.0;-11999;0.0;50000.0;1125.0;33040.68398462271;0.0;0.0
208320;1259.0;266.0;0.0;0;0.0;50000.0;1125.0;33115.68398462271;0.0;0.0
208380;-10810.0;199.0;0.0;-11999;0.0;50000.0;1125.0;33190.68398462271;0.0;0.0
208440;1187.0;199.0;0.0;0;0.0;50000.0;1125.0;33265.68398462271;0.0;0.0
208500;-10815.0;199.0;0.0;-11999;0.0;50000.0;1125.0;33340.68398462271;0.0;0.0
208560;1182.0;199.0;0.0;0;0.0;50000.0;1125.0;33415.68398462271;0.0;0.0
208620;-10820.0;199.0;0.0;-11999;0.0;50000.0;1125.0;33490.68398462271;0.0;0.0
208680;1176.0;199.0;0.0;0;0.0;50000.0;1125.0;33565.68398462271;0.0;0.0
208740;-10825.0;199.0;0.0;-11999;0.0;50000.0;1125.0;33640.68398462271;0.0;0.0
208800;1171.0;199.0;0.0;0;0.0;50000.0;1125.0;33715.68398462271;0.0;0.0
208860;-10830.0;199.0;0.0;-11999;0.0;50000.0;1125.0;33790.68398462271;0.0;0.0
208920;1166.0;199.0;0.0;0;0.0;50000.0;1125.0;33865.68398462271;0.0;0.0
208980;-10899.0;135.0;0.0;-11999;0.0;50000.0;1125.0;33940.68398462271;0.0;0.0
209040;1097.0;135.0;0.0;0;0.0;50000.0;1125.0;34015.68398462271;0.0;0.0
209100;-10905.0;135.0;0.0;-11999;0.0;50000.0;1125.0;34090.68398462271;0.0;0.0
209160;1092.0;135.0;0.0;0;0.0;50000.0;1125.0;34165.68398462271;0.0;0.0
209220;-10910.0;135.0;0.0;-11999;0.0;50000.0;1125.0;34240.68398462271;0.0;0.0
209280;1087.0;135.0;0.0;0;0.0;50000.0;1125.0;34315.68398462271;0.0;0.0
209340;-10915.0;135.0;0.0;-11999;0.0;50000.0;1125.0;34390.68398462271;0.0;0.0
209400;1082.0;135.0;0.0;0;0.0;50000.0;1125.0;34465.68398462271;0.0;0.0
209460;-10920.0;135.0;0.0;-11999;0.0;50000.0;1125.0;34540.68398462271;0.0;0.0
209520;1076.0;135.0;0.0;0;0.0;50000.0;1125.0;34615.68398462271;0.0;0.0
209580;-10925.0;135.0;0.0;-11999;0.0;50000.0;1125.0;34690.68398462271;0.0;0.0
209640;1071.0;135.0;0.0;0;0.0;50000.0;1125.0;34765.68398462271;0.0;0.0
209700;-10930.0;135.0;0.0;-11999;0.0;50000.0;1125.0;34840.68398462271;0.0;0.0
209760;1066.0;135.0;0.0;0;0.0;50000.0;1125.0;34915.68398462271;0.0;0.0
209820;-10935.0;135.0;0.0;-11999;0.0;50000.0;1125.0;34990.68398462271;0.0;0.0
209880;1061.0;135.0;0.0;0;0.0;50000.0;1125.0;35065.68398462271;0.0;0.0
209940;-10941.0;135.0;0.0;-11999;0.0;50000.0;1125.0;35140.68398462271;0.0;0.0
210000;1056.0;135.0;0.0;0;0.0;50000.0;1125.0;35215.68398462271;0.0;0.0
210060;-10946.0;135.0;0.0;-11999;0.0;50000.0;1125.0;35290.68398462271;0.0;0.0
210120;1051.0;135.0;0.0;0;0.0;50000.0;1125.0;35365.68398462271;0.0;0.0
210180;-10951.0;135.0;0.0;-11999;0.0;50000.0;1125.0;35440.68398462271;0.0;0.0
210240;1046.0;135.0;0.0;0;0.0;50000.0;1125.0;35515.68398462271;0.0;0.0
210300;-10956.0;135.0;0.0;-11999;0.0;50000.0;1125.0;35590.68398462271;0.0;0.0
210360;1040.0;135.0;0.0;0;0.0;50000.0;1125.0;35665.68398462271;0.0;0.0
210420;-10961.0;135.0;0.0;-11999;0.0;50000.0;1125.0;35740.68398462271;0.0;0.0
210480;1035.0;135.0;0.0;0;0.0;50000.0;1125.0;35815.68398462271;0.0;0.0
210540;-10966.0;135.0;0.0;-11999;0.0;50000.0;1125.0;35890.68398462271;0.0;0.0
210600;1004.0;135.0;0.0;0;0.0;50000.0;1099.3273529086975;35965.68398462271;0.0;0.0
210660;-11000.0;135.0;0.0;-11999;0.0;50000.0;1099.3273529086975;36038.97247481662;0.0;0.0
210720;994.0;135.0;0.0;0;0.0;50000.0;1099.3273529086975;36112.26096501053;0.0;0.0
210780;-11010.0;135.0;0.0;-11999;0.0;50000.0;1099.3273529086975;36185.54945520444;0.0;0.0
210840;983.0;135.0;0.0;0;0.0;50000.0;1099.3273529086975;36258.83794539835;0.0;0.0
210900;-11021.0;135.0;0.0;-11999;0.0;50000.0;1099.3273529086975;36332.12643559226;0.0;0.0
210960;973.0;135.0;0.0;0;0.0;50000.0;1099.3273529086975;36405.41492578617;0.0;0.0
211020;-10964.0;202.0;0.0;-11999;0.0;50000.0;1099.3273529086975;36478.70341598008;0.0;0.0
211080;1029.0;202.0;0.0;0;0.0;50000.0;1099.3273529086975;36551.99190617399;0.0;0.0
211140;-10975.0;202.0;0.0;-11999;0.0;50000.0;1099.3273529086975;36625.2803963679;0.0;0.0
211200;1019.0;202.0;0.0;0;0.0;50000.0;1099.3273529086975;36698.568886561814;0.0;0.0
211260;-10985.0;202.0;0.0;-11999;0.0;50000.0;1099.3273529086975;36771.857376755725;0.0;0.0
211320;1008.0;202.0;0.0;0;0.0;50000.0;1099.3273529086975;36845.145866949635;0.0;0.0
211380;-10932.0;266.0;0.0;-11999;0.0;50000.0;1099.3273529086975;36918.434357143546;0.0;0.0
211440;1062.0;266.0;0.0;0;0.0;50000.0;1099.3273529086975;36991.722847337456;0.0;0.0
211500;-12041.0;266.0;0.0;-11999;0.0;50000.0;0.0;37065.01133753137;0.0;0.0
211560;-47.0;266.0;0.0;0;0.0;50000.0;0.0;37065.01133753137;0.0;0.0
211620;-12051.0;266.0;0.0;-11999;0.0;50000.0;0.0;37065.01133753137;0.0;0.0
211680;-58.0;266.0;0.0;0;0.0;50000.0;0.0;37065.01133753137;0.0;0.0
211740;-12062.0;266.0;0.0;-11999;0.0;50000.0;0.0;37065.01133753137;0.0;0.0
211800;-68.0;266.0;0.0;0;0.0;50000.0;0.0;37065.01133753137;0.0;0.0
211860;-12073.0;266.0;0.0;-11999;0.0;50000.0;0.0;37065.01133753137;0.0;0.0
211920;-79.0;266.0;0.0;0;0.0;50000.0;0.0;37065.01133753137;0.0;0.0
211980;-12083.0;266.0;0.0;-11999;0.0;50000.0;0.0;37065.01133753137;0.0;0.0
212040;-90.0;266.0;0.0;0;0.0;50000.0;0.0;37065.01133753137;0.0;0.0
212100;-12225.0;135.0;0.0;-11999;0.0;50000.0;0.0;37065.01133753137;0.0;0.0
212160;-231.0;135.0;0.0;0;0.0;50000.0;0.0;37065.01133753137;0.0;0.0
212220;-12236.0;135.0;0.0;-11999;0.0;50000.0;0.0;37065.01133753137;0.0;0.0
212280;-242.0;135.0;0.0;0;0.0;50000.0;0.0;37065.01133753137;0.0;0.0
212340;-12246.0;135.0;0.0;-11999;0.0;50000.0;0.0;37065.01133753137;0.0;0.0
212400;98.0;135.0;0.0;0;0.0;50000.0;351.1983469753647;37065.01133753137;0.0;0.0
212460;-11907.0;135.0;0.0;-11999;0.0;50000.0;351.1983469753647;37088.42456066306;0.0;0.0
212520;87.0;135.0;0.0;0;0.0;50000.0;351.1983469753647;37111.83778379475;0.0;0.0
212580;-11918.0;135.0;0.0;-11999;0.0;50000.0;351.1983469753647;37135.25100692644;0.0;0.0
212640;76.0;135.0;0.0;0;0.0;50000.0;351.1983469753647;37158.66423005813;0.0;0.0
212700;-11929.0;135.0;0.0;-11999;0.0;50000.0;351.1983469753647;37182.07745318982;0.0;0.0
212760;65.0;135.0;0.0;0;0.0;50000.0;351.1983469753647;37205.49067632151;0.0;0.0
212820;-11940.0;135.0;0.0;-11999;0.0;50000.0;351.1983469753647;37228.9038994532;0.0;0.0
212880;54.0;135.0;0.0;0;0.0;50000.0;351.1983469753647;37252.31712258489;0.0;0.0
212940;-11951.0;135.0;0.0;-11999;0.0;50000.0;351.1983469753647;37275.73034571658;0.0;0.0
213000;43.0;135.0;0.0;0;0.0;50000.0;351.1983469753647;37299.143568848274;0.0;0.0
213060;-11962.0;135.0;0.0;-11999;0.0;50000.0;351.1983469753647;37322.556791979965;0.0;0.0
213120;32.0;135.0;0.0;0;0.0;50000.0;351.1983469753647;37345.970015111656;0.0;0.0
213180;-11973.0;135.0;0.0;-11999;0.0;50000.0;351.1983469753647;37369.38323824335;0.0;0.0
213240;20.0;135.0;0.0;0;0.0;50000.0;351.1983469753647;37392.79646137504;0.0;0.0
213300;-11843.0;135.0;0.0;-11999;0.0;50000.0;492.62420284203125;37416.20968450673;0.0;0.0
213360;150.0;135.0;0.0;0;0.0;50000.0;492.62420284203125;37449.05129802953;0.0;0.0
213420;-11855.0;135.0;0.0;-11999;0.0;50000.0;492.62420284203125;37481.892911552335;0.0;0.0
213480;138.0;135.0;0.0;0;0.0;50000.0;492.62420284203125;37514.73452507514;0.0;0.0
213540;-11867.0;135.0;0.0;-11999;0.0;50000.0;492.62420284203125;37547.57613859794;0.0;0.0
213600;126.0;135.0;0.0;0;0.0;50000.0;492.62420284203125;37580.417752120746;0.0;0.0
213660;-11879.0;135.0;0.0;-11999;0.0;50000.0;492.62420284203125;37613.25936564355;0.0;0.0
213720;114.0;135.0;0.0;0;0.0;50000.0;492.62420284203125;37646.10097916635;0.0;0.0
213780;-11891.0;135.0;0.0;-11999;0.0;50000.0;492.62420284203125;37678.942592689156;0.0;0.0
213840;102.0;135.0;0.0;0;0.0;50000.0;492.62420284203125;37711.78420621196;0.0;0.0
213900;-11903.0;135.0;0.0;-11999;0.0;50000.0;492.62420284203125;37744.62581973476;0.0;0.0
213960;89.0;135.0;0.0;0;0.0;50000.0;492.62420284203125;37777.46743325757;0.0;0.0
214020;-11916.0;135.0;0.0;-11999;0.0;50000.0;492.62420284203125;37810.30904678037;0.0;0.0
214080;77.0;135.0;0.0;0;0.0;50000.0;492.62420284203125;37843.150660303174;0.0;0.0
214140;-11929.0;135.0;0.0;-11999;0.0;50000.0;492.62420284203125;37875.99227382598;0.0;0.0
214200;-428.0;135.0;0.0;0;0.0;50000.0;0.0;37908.83388734878;0.0;0.0
214260;-12430.0;135.0;0.0;-11999;0.0;50000.0;0.0;37908.83388734878;0.0;0.0
