time;SmartMeter-House-8: W-power.real.c.ELECTRICITY;Load-House-8: W-power.real.c.ELECTRICITY;WashingMachine-House-8: W-power.real.c.ELECTRICITY;Dishwasher-House-8: W-power.real.c.ELECTRICITY;Battery-House-8: W-power.real.c.ELECTRICITY;Battery-House-8: Wh-energy.soc;Heatpump-House-8: W-power.real.c.ELECTRICITY;Heatpump-House-8: Wh-energy.soc;DomesticHotWaterControllerBoiler-House-8: W-power.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-8: Wh-energy.soc
333600;-480.0;575.0;0.0;0.0;-1381.0;5000;325.0945882187775;32824.57270190786;0.0;0.0
333660;-480.0;575.0;0.0;0.0;-1381.0;-1;325.0945882187775;32771.24567445578;0.0;0.0
333720;-480.0;2523.0;0.0;0.0;-3329.0;5000;325.0945882187775;32717.918647003695;0.0;0.0
333780;-480.0;2523.0;0.0;0.0;-3329.0;-1;325.0945882187775;32664.591619551615;0.0;0.0
333840;-480.0;523.0;0.0;0.0;-1329.0;5000;325.0945882187775;32611.264592099535;0.0;0.0
333900;-1268.0;523.0;0.0;0.0;-2117.0;-1;325.0945882187775;32557.937564647455;0.0;0.0
333960;-1268.0;523.0;0.0;0.0;-2117.0;5000;325.0945882187775;32504.610537195374;0.0;0.0
334020;-1268.0;523.0;0.0;0.0;-2117.0;-1;325.0945882187775;32451.283509743294;0.0;0.0
334080;-1268.0;523.0;0.0;0.0;-2117.0;5000;325.0945882187775;32397.956482291214;0.0;0.0
334140;-1268.0;523.0;0.0;0.0;-2117.0;-1;325.0945882187775;32344.629454839134;0.0;0.0
334200;-1268.0;523.0;0.0;0.0;-2117.0;5000;325.0945882187775;32291.302427387054;0.0;0.0
334260;-1268.0;523.0;0.0;0.0;-2117.0;-1;325.0945882187775;32237.975399934974;0.0;0.0
334320;-1268.0;523.0;0.0;0.0;-2117.0;5000;325.0945882187775;32184.648372482894;0.0;0.0
334380;-1268.0;523.0;0.0;0.0;-2117.0;-1;325.0945882187775;32131.321345030814;0.0;0.0
334440;-1268.0;523.0;0.0;0.0;-2117.0;5000;325.0945882187775;32077.994317578734;0.0;0.0
334500;-1268.0;523.0;0.0;0.0;-2117.0;-1;325.0945882187775;32024.667290126654;0.0;0.0
334560;-1268.0;574.0;0.0;0.0;-2168.0;5000;325.0945882187775;31971.340262674574;0.0;0.0
334620;-1268.0;574.0;0.0;0.0;-2168.0;-1;325.0945882187775;31918.013235222494;0.0;0.0
334680;-1268.0;574.0;0.0;0.0;-2168.0;5000;325.0945882187775;31864.686207770414;0.0;0.0
334740;-1268.0;574.0;0.0;0.0;-2168.0;-1;325.0945882187775;31811.359180318334;0.0;0.0
334800;-1860.0;574.0;0.0;0.0;-2760.0;5000;325.0945882187775;31758.032152866253;0.0;0.0
334860;-1860.0;574.0;0.0;0.0;-2760.0;-1;325.0945882187775;31704.705125414173;0.0;0.0
334920;-1860.0;574.0;0.0;0.0;-2760.0;5000;325.0945882187775;31651.378097962093;0.0;0.0
334980;-1295.0;574.0;0.0;0.0;-3700.0;-1;325.0945882187775;31598.051070510013;1505.5;0.0
335040;-1860.0;574.0;0.0;0.0;-2760.0;5000;325.0945882187775;31544.724043057933;0.0;0.0
335100;-1860.0;574.0;0.0;0.0;-2760.0;-1;325.0945882187775;31491.397015605853;0.0;0.0
335160;-1860.0;574.0;0.0;0.0;-2760.0;5000;325.0945882187775;31438.069988153773;0.0;0.0
335220;-1860.0;574.0;0.0;0.0;-2760.0;-1;325.0945882187775;31384.742960701693;0.0;0.0
335280;-1860.0;574.0;0.0;0.0;-2760.0;5000;325.0945882187775;31331.415933249613;0.0;0.0
335340;-1860.0;523.0;0.0;0.0;-2709.0;-1;325.0945882187775;31278.088905797533;0.0;0.0
335400;-361.0;523.0;0.0;0.0;-3700.0;5000;325.0945882187775;31224.761878345453;2490.0;0.0
335460;-1860.0;523.0;0.0;0.0;-2709.0;-1;325.0945882187775;31171.434850893373;0.0;0.0
335520;-1860.0;523.0;0.0;0.0;-2709.0;5000;325.0945882187775;31118.107823441293;0.0;0.0
335580;-1860.0;523.0;0.0;0.0;-2709.0;-1;325.0945882187775;31064.780795989212;0.0;0.0
335640;-1860.0;523.0;0.0;0.0;-2709.0;5000;325.0945882187775;31011.453768537132;0.0;0.0
335700;-516.0;523.0;0.0;0.0;-1365.0;-1;325.0945882187775;30958.126741085052;0.0;0.0
335760;-516.0;523.0;0.0;0.0;-1365.0;5000;325.0945882187775;30904.799713632972;0.0;0.0
335820;-516.0;523.0;0.0;0.0;-1365.0;-1;325.0945882187775;30851.472686180892;0.0;0.0
335880;-373.0;523.0;0.0;0.0;-1222.0;5000;325.0945882187775;30798.145658728812;0.0;0.0
335940;-373.0;523.0;0.0;0.0;-1222.0;-1;325.0945882187775;30744.818631276732;0.0;0.0
336000;-373.0;575.0;0.0;0.0;-1274.0;5000;325.0945882187775;30691.491603824652;0.0;0.0
336060;-373.0;575.0;0.0;0.0;-1274.0;-1;325.0945882187775;30638.164576372572;0.0;0.0
336120;-373.0;575.0;0.0;0.0;-1274.0;5000;325.0945882187775;30584.837548920492;0.0;0.0
336180;-373.0;575.0;0.0;0.0;-1274.0;-1;325.0945882187775;30531.51052146841;0.0;0.0
336240;-373.0;575.0;0.0;0.0;-1274.0;5000;325.0945882187775;30478.18349401633;0.0;0.0
336300;-373.0;575.0;0.0;0.0;-1274.0;-1;325.0945882187775;30424.85646656425;0.0;0.0
336360;-373.0;575.0;0.0;0.0;-1274.0;5000;325.0945882187775;30371.52943911217;0.0;0.0
336420;-373.0;575.0;0.0;0.0;-1274.0;-1;325.0945882187775;30318.20241166009;0.0;0.0
336480;-373.0;575.0;0.0;0.0;-1274.0;5000;325.0945882187775;30264.87538420801;0.0;0.0
336540;-373.0;575.0;0.0;0.0;-1274.0;-1;325.0945882187775;30211.54835675593;0.0;0.0
336600;-230.0;575.0;0.0;0.0;-1131.0;5000;325.0945882187775;30158.22132930385;0.0;0.0
336660;-230.0;575.0;0.0;0.0;-1131.0;-1;325.0945882187775;30104.89430185177;0.0;0.0
336720;-230.0;575.0;0.0;0.0;-1131.0;5000;325.0945882187775;30051.56727439969;0.0;0.0
336780;-230.0;575.0;0.0;0.0;-1131.0;-1;325.0945882187775;29998.24024694761;0.0;0.0
336840;-230.0;523.0;0.0;0.0;-1079.0;5000;325.0945882187775;29944.91321949553;0.0;0.0
336900;-230.0;523.0;0.0;0.0;-1079.0;-1;325.0945882187775;29891.58619204345;0.0;0.0
336960;-230.0;523.0;0.0;0.0;-1079.0;5000;325.0945882187775;29838.25916459137;0.0;0.0
337020;-230.0;523.0;0.0;0.0;-1079.0;-1;325.0945882187775;29784.93213713929;0.0;0.0
337080;-230.0;523.0;0.0;0.0;-1079.0;5000;325.0945882187775;29731.60510968721;0.0;0.0
337140;-230.0;523.0;0.0;0.0;-1079.0;-1;325.0945882187775;29678.27808223513;0.0;0.0
337200;-230.0;523.0;0.0;0.0;-1079.0;5000;325.0945882187775;29624.95105478305;0.0;0.0
337260;-230.0;523.0;0.0;0.0;-1079.0;-1;325.0945882187775;29571.62402733097;0.0;0.0
337320;-230.0;523.0;0.0;0.0;-1079.0;5000;325.0945882187775;29518.29699987889;0.0;0.0
337380;-230.0;523.0;0.0;0.0;-1079.0;-1;325.0945882187775;29464.96997242681;0.0;0.0
337440;-230.0;523.0;0.0;0.0;-1079.0;5000;325.0945882187775;29411.64294497473;0.0;0.0
337500;641.0;523.0;0.0;0.0;-207.0;-1;325.0945882187775;29358.31591752265;0.0;0.0
337560;641.0;523.0;0.0;0.0;-207.0;5000;325.0945882187775;29304.98889007057;0.0;0.0
337620;641.0;523.0;0.0;0.0;-207.0;-1;325.0945882187775;29251.66186261849;0.0;0.0
337680;641.0;523.0;0.0;0.0;-207.0;5000;325.0945882187775;29198.33483516641;0.0;0.0
337740;641.0;523.0;0.0;0.0;-207.0;-1;325.0945882187775;29145.00780771433;0.0;0.0
337800;641.0;523.0;0.0;0.0;-207.0;5000;325.0945882187775;29091.68078026225;0.0;0.0
337860;641.0;523.0;0.0;0.0;-207.0;-1;325.0945882187775;29038.35375281017;0.0;0.0
337920;641.0;574.0;0.0;0.0;-258.0;5000;325.0945882187775;28985.02672535809;0.0;0.0
337980;641.0;574.0;0.0;0.0;-258.0;-1;325.0945882187775;28931.69969790601;0.0;0.0
338040;641.0;574.0;0.0;0.0;-258.0;5000;325.0945882187775;28878.37267045393;0.0;0.0
338100;641.0;574.0;0.0;0.0;-258.0;-1;325.0945882187775;28825.04564300185;0.0;0.0
338160;641.0;574.0;0.0;0.0;-258.0;5000;325.0945882187775;28771.71861554977;0.0;0.0
338220;641.0;574.0;0.0;0.0;-258.0;-1;325.0945882187775;28718.39158809769;0.0;0.0
338280;641.0;574.0;0.0;0.0;-258.0;5000;325.0945882187775;28665.06456064561;0.0;0.0
338340;641.0;574.0;0.0;0.0;-258.0;-1;325.0945882187775;28611.73753319353;0.0;0.0
338400;594.0;574.0;0.0;0.0;-305.0;5000;325.0945882187775;28558.41050574145;0.0;0.0
338460;594.0;574.0;0.0;0.0;-305.0;-1;325.0945882187775;28505.08347828937;0.0;0.0
338520;594.0;574.0;0.0;0.0;-305.0;5000;325.0945882187775;28451.75645083729;0.0;0.0
338580;594.0;574.0;0.0;0.0;-305.0;-1;325.0945882187775;28398.42942338521;0.0;0.0
338640;594.0;574.0;0.0;0.0;-305.0;5000;325.0945882187775;28345.10239593313;0.0;0.0
338700;594.0;523.0;0.0;0.0;-254.0;-1;325.0945882187775;28291.77536848105;0.0;0.0
338760;594.0;523.0;0.0;0.0;-254.0;5000;325.0945882187775;28238.44834102897;0.0;0.0
338820;594.0;523.0;0.0;0.0;-254.0;-1;325.0945882187775;28185.12131357689;0.0;0.0
338880;594.0;523.0;0.0;0.0;-254.0;5000;325.0945882187775;28131.79428612481;0.0;0.0
338940;594.0;376.0;0.0;0.0;-107.0;-1;325.0945882187775;28078.46725867273;0.0;0.0
339000;594.0;376.0;0.0;0.0;-107.0;5000;325.0945882187775;28025.14023122065;0.0;0.0
339060;594.0;376.0;0.0;0.0;-107.0;-1;325.0945882187775;27971.81320376857;0.0;0.0
339120;594.0;428.0;0.0;0.0;-159.0;5000;325.0945882187775;27918.486176316488;0.0;0.0
339180;594.0;428.0;0.0;0.0;-159.0;-1;325.0945882187775;27865.159148864408;0.0;0.0
339240;594.0;428.0;0.0;0.0;-159.0;5000;325.0945882187775;27811.832121412328;0.0;0.0
339300;815.0;428.0;0.0;0.0;62.0;-1;325.0945882187775;27758.505093960248;0.0;0.0
339360;815.0;428.0;0.0;0.0;62.0;5000;325.0945882187775;27705.178066508168;0.0;0.0
339420;815.0;428.0;0.0;0.0;62.0;-1;325.0945882187775;27651.851039056088;0.0;0.0
339480;815.0;428.0;0.0;0.0;62.0;5000;325.0945882187775;27598.524011604008;0.0;0.0
339540;815.0;428.0;0.0;0.0;62.0;-1;325.0945882187775;27545.196984151928;0.0;0.0
339600;815.0;428.0;0.0;0.0;62.0;5000;325.0945882187775;27491.869956699848;0.0;0.0
339660;815.0;428.0;0.0;0.0;62.0;-1;325.0945882187775;27438.542929247767;0.0;0.0
339720;815.0;428.0;0.0;0.0;62.0;5000;325.0945882187775;27385.215901795687;0.0;0.0
339780;815.0;428.0;0.0;0.0;62.0;-1;325.0945882187775;27331.888874343607;0.0;0.0
339840;815.0;428.0;0.0;0.0;62.0;5000;325.0945882187775;27278.561846891527;0.0;0.0
339900;707.0;192.0;0.0;0.0;515.0;-1;0.0;27225.234819439447;0.0;0.0
339960;707.0;140.0;0.0;0.0;567.0;5000;0.0;27225.234819439447;0.0;0.0
340020;707.0;140.0;0.0;0.0;567.0;-1;0.0;27225.234819439447;0.0;0.0
340080;707.0;140.0;0.0;0.0;567.0;5000;0.0;27225.234819439447;0.0;0.0
340140;707.0;140.0;0.0;0.0;567.0;-1;0.0;27225.234819439447;0.0;0.0
340200;-341.0;140.0;0.0;0.0;-481.0;5000;0.0;27225.234819439447;0.0;0.0
340260;-341.0;140.0;0.0;0.0;-481.0;-1;0.0;27225.234819439447;0.0;0.0
340320;-341.0;140.0;0.0;0.0;-481.0;5000;0.0;27225.234819439447;0.0;0.0
340380;-341.0;140.0;0.0;0.0;-481.0;-1;0.0;27225.234819439447;0.0;0.0
340440;-341.0;140.0;0.0;0.0;-481.0;5000;0.0;27225.234819439447;0.0;0.0
340500;-341.0;140.0;0.0;0.0;-481.0;-1;0.0;27225.234819439447;0.0;0.0
340560;-341.0;140.0;0.0;0.0;-481.0;5000;0.0;27225.234819439447;0.0;0.0
340620;-341.0;140.0;0.0;0.0;-481.0;-1;0.0;27225.234819439447;0.0;0.0
340680;-341.0;140.0;0.0;0.0;-481.0;5000;0.0;27225.234819439447;0.0;0.0
340740;-341.0;140.0;0.0;0.0;-481.0;-1;0.0;27225.234819439447;0.0;0.0
340800;-341.0;140.0;0.0;0.0;-481.0;5000;0.0;27225.234819439447;0.0;0.0
340860;-341.0;140.0;0.0;0.0;-481.0;-1;0.0;27225.234819439447;0.0;0.0
340920;-341.0;140.0;0.0;0.0;-481.0;5000;0.0;27225.234819439447;0.0;0.0
340980;-341.0;140.0;0.0;0.0;-481.0;-1;0.0;27225.234819439447;0.0;0.0
341040;-341.0;140.0;0.0;0.0;-481.0;5000;0.0;27225.234819439447;0.0;0.0
341100;130.0;140.0;0.0;0.0;-10.0;-1;0.0;27225.234819439447;0.0;0.0
341160;130.0;140.0;0.0;0.0;-10.0;5000;0.0;27225.234819439447;0.0;0.0
341220;130.0;140.0;0.0;0.0;-10.0;-1;0.0;27225.234819439447;0.0;0.0
341280;130.0;191.0;0.0;0.0;-61.0;5000;0.0;27225.234819439447;0.0;0.0
341340;130.0;191.0;0.0;0.0;-61.0;-1;0.0;27225.234819439447;0.0;0.0
341400;130.0;191.0;0.0;0.0;-61.0;5000;0.0;27225.234819439447;0.0;0.0
341460;130.0;191.0;0.0;0.0;-61.0;-1;0.0;27225.234819439447;0.0;0.0
341520;130.0;191.0;0.0;0.0;-61.0;5000;0.0;27225.234819439447;0.0;0.0
341580;130.0;191.0;0.0;0.0;-61.0;-1;0.0;27225.234819439447;0.0;0.0
341640;130.0;191.0;0.0;0.0;-61.0;5000;0.0;27225.234819439447;0.0;0.0
341700;130.0;191.0;0.0;0.0;-61.0;-1;0.0;27225.234819439447;0.0;0.0
341760;130.0;191.0;0.0;0.0;-61.0;5000;0.0;27225.234819439447;0.0;0.0
341820;130.0;191.0;0.0;0.0;-61.0;-1;0.0;27225.234819439447;0.0;0.0
341880;130.0;191.0;0.0;0.0;-61.0;5000;0.0;27225.234819439447;0.0;0.0
341940;130.0;191.0;0.0;0.0;-61.0;-1;0.0;27225.234819439447;0.0;0.0
342000;631.0;191.0;0.0;0.0;440.0;5000;0.0;27225.234819439447;0.0;0.0
342060;631.0;140.0;0.0;0.0;491.0;-1;0.0;27225.234819439447;0.0;0.0
342120;631.0;140.0;0.0;0.0;491.0;5000;0.0;27225.234819439447;0.0;0.0
342180;631.0;140.0;0.0;0.0;491.0;-1;0.0;27225.234819439447;0.0;0.0
342240;1017.0;192.0;0.0;0.0;825.0;5000;0.0;27225.234819439447;0.0;0.0
342300;1017.0;192.0;0.0;0.0;825.0;-1;0.0;27225.234819439447;0.0;0.0
342360;1017.0;192.0;0.0;0.0;825.0;5000;0.0;27225.234819439447;0.0;0.0
342420;1017.0;192.0;0.0;0.0;825.0;-1;0.0;27225.234819439447;0.0;0.0
342480;1017.0;192.0;0.0;0.0;825.0;5000;0.0;27225.234819439447;0.0;0.0
342540;1017.0;192.0;0.0;0.0;825.0;-1;0.0;27225.234819439447;0.0;0.0
342600;1017.0;192.0;0.0;0.0;825.0;5000;0.0;27225.234819439447;0.0;0.0
342660;1017.0;192.0;0.0;0.0;825.0;-1;0.0;27225.234819439447;0.0;0.0
342720;1017.0;192.0;0.0;0.0;825.0;5000;0.0;27225.234819439447;0.0;0.0
342780;1017.0;192.0;0.0;0.0;825.0;-1;0.0;27225.234819439447;0.0;0.0
342840;1017.0;192.0;0.0;0.0;825.0;5000;0.0;27225.234819439447;0.0;0.0
342900;985.0;192.0;0.0;0.0;793.0;-1;0.0;27225.234819439447;0.0;0.0
342960;985.0;192.0;0.0;0.0;793.0;5000;0.0;27225.234819439447;0.0;0.0
343020;985.0;192.0;0.0;0.0;793.0;-1;0.0;27225.234819439447;0.0;0.0
343080;985.0;140.0;0.0;0.0;845.0;5000;0.0;27225.234819439447;0.0;0.0
343140;985.0;140.0;0.0;0.0;845.0;-1;0.0;27225.234819439447;0.0;0.0
343200;985.0;140.0;0.0;0.0;845.0;5000;0.0;27225.234819439447;0.0;0.0
343260;985.0;140.0;0.0;0.0;845.0;-1;0.0;27225.234819439447;0.0;0.0
343320;985.0;140.0;0.0;0.0;845.0;5000;0.0;27225.234819439447;0.0;0.0
343380;985.0;140.0;0.0;0.0;845.0;-1;0.0;27225.234819439447;0.0;0.0
343440;985.0;140.0;0.0;0.0;845.0;5000;0.0;27225.234819439447;0.0;0.0
343500;985.0;140.0;0.0;0.0;845.0;-1;0.0;27225.234819439447;0.0;0.0
343560;985.0;140.0;0.0;0.0;845.0;5000;0.0;27225.234819439447;0.0;0.0
343620;985.0;140.0;0.0;0.0;845.0;-1;0.0;27225.234819439447;0.0;0.0
343680;985.0;140.0;0.0;0.0;845.0;5000;0.0;27225.234819439447;0.0;0.0
343740;985.0;140.0;0.0;0.0;845.0;-1;0.0;27225.234819439447;0.0;0.0
343800;1247.0;140.0;0.0;0.0;1107.0;5000;0.0;27225.234819439447;0.0;0.0
343860;1247.0;140.0;0.0;0.0;1107.0;-1;0.0;27225.234819439447;0.0;0.0
343920;1247.0;140.0;0.0;0.0;1107.0;5000;0.0;27225.234819439447;0.0;0.0
343980;1247.0;140.0;0.0;0.0;1107.0;-1;0.0;27225.234819439447;0.0;0.0
344040;1247.0;140.0;0.0;0.0;1107.0;5000;0.0;27225.234819439447;0.0;0.0
344100;1247.0;140.0;0.0;0.0;1107.0;-1;0.0;27225.234819439447;0.0;0.0
344160;1247.0;140.0;0.0;0.0;1107.0;5000;0.0;27225.234819439447;0.0;0.0
344220;1247.0;140.0;0.0;0.0;1107.0;-1;0.0;27225.234819439447;0.0;0.0
344280;1247.0;140.0;0.0;0.0;1107.0;5000;0.0;27225.234819439447;0.0;0.0
344340;1247.0;140.0;0.0;0.0;1107.0;-1;0.0;27225.234819439447;0.0;0.0
344400;1247.0;140.0;0.0;0.0;1107.0;5000;0.0;27225.234819439447;0.0;0.0
344460;1247.0;140.0;0.0;0.0;1107.0;-1;0.0;27225.234819439447;0.0;0.0
344520;1247.0;140.0;0.0;0.0;1107.0;5000;0.0;27225.234819439447;0.0;0.0
344580;1247.0;140.0;0.0;0.0;1107.0;-1;0.0;27225.234819439447;0.0;0.0
344640;1247.0;191.0;0.0;0.0;1056.0;5000;0.0;27225.234819439447;0.0;0.0
344700;1399.0;191.0;0.0;0.0;1208.0;-1;0.0;27225.234819439447;0.0;0.0
344760;1399.0;191.0;0.0;0.0;1208.0;5000;0.0;27225.234819439447;0.0;0.0
344820;1399.0;191.0;0.0;0.0;1208.0;-1;0.0;27225.234819439447;0.0;0.0
344880;1399.0;191.0;0.0;0.0;1208.0;5000;0.0;27225.234819439447;0.0;0.0
344940;1399.0;191.0;0.0;0.0;1208.0;-1;0.0;27225.234819439447;0.0;0.0
345000;1399.0;191.0;0.0;0.0;1208.0;5000;0.0;27225.234819439447;0.0;0.0
345060;1399.0;191.0;0.0;0.0;1208.0;-1;0.0;27225.234819439447;0.0;0.0
345120;1399.0;191.0;0.0;0.0;1208.0;5000;0.0;27225.234819439447;0.0;0.0
345180;1399.0;191.0;0.0;0.0;1208.0;-1;0.0;27225.234819439447;0.0;0.0
345240;1399.0;191.0;0.0;0.0;1208.0;5000;0.0;27225.234819439447;0.0;0.0
345300;1399.0;191.0;0.0;0.0;1208.0;-1;0.0;27225.234819439447;0.0;0.0
345360;1399.0;243.0;0.0;0.0;1156.0;5000;0.0;27225.234819439447;0.0;0.0
345420;1399.0;192.0;0.0;0.0;1207.0;-1;0.0;27225.234819439447;0.0;0.0
345480;1399.0;192.0;0.0;0.0;1207.0;5000;0.0;27225.234819439447;0.0;0.0
345540;1399.0;192.0;0.0;0.0;1207.0;-1;0.0;27225.234819439447;0.0;0.0
345600;927.0;192.0;0.0;0.0;735.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
345660;927.0;192.0;0.0;0.0;735.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
345720;927.0;192.0;0.0;0.0;735.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
345780;927.0;192.0;0.0;0.0;735.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
345840;927.0;192.0;0.0;0.0;735.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
345900;927.0;192.0;0.0;0.0;735.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
345960;927.0;192.0;0.0;0.0;735.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
346020;927.0;192.0;0.0;0.0;735.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
346080;927.0;192.0;0.0;0.0;735.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
346140;927.0;192.0;0.0;0.0;735.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
346200;927.0;140.0;0.0;0.0;787.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
346260;927.0;140.0;0.0;0.0;787.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
346320;927.0;140.0;0.0;0.0;787.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
346380;927.0;140.0;0.0;0.0;787.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
346440;927.0;140.0;0.0;0.0;787.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
346500;904.0;140.0;0.0;0.0;764.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
346560;904.0;140.0;0.0;0.0;764.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
346620;904.0;140.0;0.0;0.0;764.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
346680;904.0;140.0;0.0;0.0;764.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
346740;904.0;140.0;0.0;0.0;764.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
346800;904.0;140.0;0.0;0.0;764.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
346860;904.0;140.0;0.0;0.0;764.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
346920;904.0;140.0;0.0;0.0;764.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
346980;904.0;140.0;0.0;0.0;764.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
347040;904.0;140.0;0.0;0.0;764.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
347100;904.0;140.0;0.0;0.0;764.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
347160;904.0;140.0;0.0;0.0;764.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
347220;904.0;140.0;0.0;0.0;764.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
347280;904.0;140.0;0.0;0.0;764.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
347340;904.0;140.0;0.0;0.0;764.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
347400;-863.0;140.0;0.0;0.0;-1004.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
347460;-863.0;140.0;0.0;0.0;-1004.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
347520;-863.0;140.0;0.0;0.0;-1004.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
347580;-863.0;140.0;0.0;0.0;-1004.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
347640;-863.0;140.0;0.0;0.0;-1004.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
347700;-863.0;140.0;0.0;0.0;-1004.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
347760;-863.0;140.0;0.0;0.0;-1004.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
347820;-863.0;140.0;0.0;0.0;-1004.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
347880;-863.0;140.0;0.0;0.0;-1004.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
347940;-863.0;140.0;0.0;0.0;-1004.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
348000;-863.0;191.0;0.0;0.0;-1055.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
348060;-863.0;191.0;0.0;0.0;-1055.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
348120;-863.0;191.0;0.0;0.0;-1055.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
348180;-863.0;191.0;0.0;0.0;-1055.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
348240;-863.0;191.0;0.0;0.0;-1055.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
348300;299.0;191.0;0.0;0.0;108.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
348360;299.0;191.0;0.0;0.0;108.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
348420;299.0;191.0;0.0;0.0;108.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
348480;299.0;243.0;0.0;0.0;56.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
348540;299.0;243.0;0.0;0.0;56.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
348600;299.0;243.0;0.0;0.0;56.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
348660;299.0;243.0;0.0;0.0;56.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
348720;299.0;243.0;0.0;0.0;56.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
348780;299.0;192.0;0.0;0.0;107.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
348840;299.0;192.0;0.0;0.0;107.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
348900;299.0;192.0;0.0;0.0;107.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
348960;299.0;192.0;0.0;0.0;107.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
349020;299.0;192.0;0.0;0.0;107.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
349080;299.0;192.0;0.0;0.0;107.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
349140;299.0;192.0;0.0;0.0;107.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
349200;526.0;192.0;0.0;0.0;334.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
349260;526.0;192.0;0.0;0.0;334.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
349320;526.0;140.0;0.0;0.0;386.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
349380;526.0;140.0;0.0;0.0;386.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
349440;526.0;140.0;0.0;0.0;386.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
349500;526.0;140.0;0.0;0.0;386.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
349560;526.0;140.0;0.0;0.0;386.0;5000;3.4180356439178675e-13;27225.234819439447;0.0;0.0
349620;526.0;140.0;0.0;0.0;386.0;-1;3.4180356439178675e-13;27225.234819439447;0.0;0.0
