time;SmartMeter-House-1: W-power.real.c.ELECTRICITY;Load-House-1: W-power.real.c.ELECTRICITY;WashingMachine-House-1: W-power.real.c.ELECTRICITY;Dishwasher-House-1: W-power.real.c.ELECTRICITY;ElectricVehicle-House-1: W-power.real.c.ELECTRICITY;ElectricVehicle-House-1: Wh-energy.soc;Heatpump-House-1: W-power.real.c.ELECTRICITY;Heatpump-House-1: Wh-energy.soc;DomesticHotWaterControllerBoiler-House-1: W-power.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-1: Wh-energy.soc
312720;1237.0;304.0;0.0;0.0;50000.0;0.0;1080.9513093582673;12738.136600907392;0.0;0.0
312780;3844.0;304.0;0.0;0.0;0.0;50000.0;1080.9513093582673;12735.200021531276;2605.75;0.0
312840;1239.0;304.0;0.0;0.0;0.0;0.0;1080.9513093582673;12732.263442155161;0.0;0.0
312900;1241.0;304.0;0.0;0.0;50000.0;0.0;1080.9513093582673;12729.326862779046;0.0;0.0
312960;1242.0;304.0;0.0;0.0;0.0;50000.0;1080.9513093582673;12726.39028340293;0.0;0.0
313020;1243.0;304.0;0.0;0.0;0.0;0.0;1080.9513093582673;12723.453704026815;0.0;0.0
313080;1244.0;304.0;0.0;0.0;50000.0;0.0;1080.9513093582673;12720.5171246507;0.0;0.0
313140;1246.0;304.0;0.0;0.0;0.0;50000.0;1080.9513093582673;12717.580545274584;0.0;0.0
313200;1247.0;304.0;0.0;0.0;0.0;0.0;1080.9513093582673;12714.64396589847;0.0;0.0
313260;1248.0;304.0;0.0;0.0;50000.0;0.0;1080.9513093582673;12711.707386522354;0.0;0.0
313320;1249.0;304.0;0.0;0.0;0.0;50000.0;1080.9513093582673;12708.770807146238;0.0;0.0
313380;1251.0;304.0;0.0;0.0;0.0;0.0;1080.9513093582673;12705.834227770123;0.0;0.0
313440;1252.0;304.0;0.0;0.0;50000.0;0.0;1080.9513093582673;12702.897648394008;0.0;0.0
313500;1253.0;304.0;0.0;0.0;0.0;50000.0;1080.9513093582673;12699.961069017892;0.0;0.0
313560;1254.0;304.0;0.0;0.0;0.0;0.0;1080.9513093582673;12697.024489641777;0.0;0.0
313620;1256.0;304.0;0.0;0.0;50000.0;0.0;1080.9513093582673;12694.087910265662;0.0;0.0
313680;1257.0;304.0;0.0;0.0;0.0;50000.0;1080.9513093582673;12691.151330889546;0.0;0.0
313740;1258.0;304.0;0.0;0.0;0.0;0.0;1080.9513093582673;12688.214751513431;0.0;0.0
313800;1259.0;304.0;0.0;0.0;50000.0;0.0;1080.9513093582673;12685.278172137316;0.0;0.0
313860;1261.0;304.0;0.0;0.0;0.0;50000.0;1080.9513093582673;12682.3415927612;0.0;0.0
313920;1262.0;304.0;0.0;0.0;0.0;0.0;1080.9513093582673;12679.405013385085;0.0;0.0
313980;1263.0;304.0;0.0;0.0;50000.0;0.0;1080.9513093582673;12676.46843400897;0.0;0.0
314040;1264.0;304.0;0.0;0.0;0.0;50000.0;1080.9513093582673;12673.531854632854;0.0;0.0
314100;1066.0;304.0;0.0;0.0;0.0;0.0;881.0691500131821;12670.59527525674;0.0;0.0
314160;1067.0;304.0;0.0;0.0;50000.0;0.0;881.0691500131821;12654.333218590951;0.0;0.0
314220;1068.0;304.0;0.0;0.0;0.0;50000.0;881.0691500131821;12638.071161925163;0.0;0.0
314280;1070.0;304.0;0.0;0.0;0.0;0.0;881.0691500131821;12621.809105259375;0.0;0.0
314340;1135.0;368.0;0.0;0.0;50000.0;0.0;881.0691500131821;12605.547048593588;0.0;0.0
314400;1136.0;368.0;0.0;0.0;0.0;50000.0;881.0691500131821;12589.2849919278;0.0;0.0
314460;1137.0;368.0;0.0;0.0;0.0;0.0;881.0691500131821;12573.022935262012;0.0;0.0
314520;1139.0;368.0;0.0;0.0;50000.0;0.0;881.0691500131821;12556.760878596224;0.0;0.0
314580;1140.0;368.0;0.0;0.0;0.0;50000.0;881.0691500131821;12540.498821930436;0.0;0.0
314640;1141.0;368.0;0.0;0.0;0.0;0.0;881.0691500131821;12524.236765264648;0.0;0.0
314700;1142.0;368.0;0.0;0.0;50000.0;0.0;881.0691500131821;12507.97470859886;0.0;0.0
314760;1144.0;368.0;0.0;0.0;0.0;50000.0;881.0691500131821;12491.712651933072;0.0;0.0
314820;1145.0;368.0;0.0;0.0;0.0;0.0;881.0691500131821;12475.450595267284;0.0;0.0
314880;1146.0;368.0;0.0;0.0;50000.0;0.0;881.0691500131821;12459.188538601496;0.0;0.0
314940;1147.0;368.0;0.0;0.0;0.0;50000.0;881.0691500131821;12442.926481935709;0.0;0.0
315000;1115.0;368.0;0.0;0.0;0.0;0.0;847.8345802758782;12426.66442526992;0.0;0.0
315060;1052.0;304.0;0.0;0.0;50000.0;0.0;847.8345802758782;12408.186730621646;0.0;0.0
315120;1053.0;304.0;0.0;0.0;0.0;50000.0;847.8345802758782;12389.709035973372;0.0;0.0
315180;1120.0;371.0;0.0;0.0;0.0;0.0;847.8345802758782;12371.231341325098;0.0;0.0
315240;1121.0;371.0;0.0;0.0;50000.0;0.0;847.8345802758782;12352.753646676823;0.0;0.0
315300;1122.0;371.0;0.0;0.0;0.0;50000.0;847.8345802758782;12334.275952028549;0.0;0.0
315360;1122.0;371.0;0.0;0.0;0.0;0.0;847.8345802758782;12315.798257380275;0.0;0.0
315420;1123.0;371.0;0.0;0.0;50000.0;0.0;847.8345802758782;12297.320562732;0.0;0.0
315480;1123.0;371.0;0.0;0.0;0.0;50000.0;847.8345802758782;12278.842868083726;0.0;0.0
315540;1124.0;371.0;0.0;0.0;0.0;0.0;847.8345802758782;12260.365173435452;0.0;0.0
315600;1125.0;371.0;0.0;0.0;50000.0;0.0;847.8345802758782;12241.887478787177;0.0;0.0
315660;1125.0;371.0;0.0;0.0;0.0;50000.0;847.8345802758782;12223.409784138903;0.0;0.0
315720;1126.0;371.0;0.0;0.0;0.0;0.0;847.8345802758782;12204.932089490629;0.0;0.0
315780;1126.0;371.0;0.0;0.0;50000.0;0.0;847.8345802758782;12186.454394842354;0.0;0.0
315840;1127.0;371.0;0.0;0.0;0.0;50000.0;847.8345802758782;12167.97670019408;0.0;0.0
315900;1361.0;371.0;0.0;0.0;0.0;0.0;1080.9513093582673;12149.499005545806;0.0;0.0
315960;1361.0;371.0;0.0;0.0;50000.0;0.0;1080.9513093582673;12146.56242616969;0.0;0.0
316020;1362.0;371.0;0.0;0.0;0.0;50000.0;1080.9513093582673;12143.625846793575;0.0;0.0
316080;1363.0;371.0;0.0;0.0;0.0;0.0;1080.9513093582673;12140.68926741746;0.0;0.0
316140;1363.0;371.0;0.0;0.0;50000.0;0.0;1080.9513093582673;12137.752688041344;0.0;0.0
316200;1364.0;371.0;0.0;0.0;0.0;50000.0;1080.9513093582673;12134.816108665229;0.0;0.0
316260;1297.0;304.0;0.0;0.0;0.0;0.0;1080.9513093582673;12131.879529289114;0.0;0.0
316320;1298.0;304.0;0.0;0.0;50000.0;0.0;1080.9513093582673;12128.942949912998;0.0;0.0
316380;1299.0;304.0;0.0;0.0;0.0;50000.0;1080.9513093582673;12126.006370536883;0.0;0.0
316440;1299.0;304.0;0.0;0.0;0.0;0.0;1080.9513093582673;12123.069791160768;0.0;0.0
316500;1300.0;304.0;0.0;0.0;50000.0;0.0;1080.9513093582673;12120.133211784652;0.0;0.0
316560;1301.0;304.0;0.0;0.0;0.0;50000.0;1080.9513093582673;12117.196632408537;0.0;0.0
316620;1301.0;304.0;0.0;0.0;0.0;0.0;1080.9513093582673;12114.260053032422;0.0;0.0
316680;1302.0;304.0;0.0;0.0;50000.0;0.0;1080.9513093582673;12111.323473656306;0.0;0.0
316740;1302.0;304.0;0.0;0.0;0.0;50000.0;1080.9513093582673;12108.386894280191;0.0;0.0
316800;1303.0;304.0;0.0;0.0;0.0;0.0;1080.9513093582673;12105.450314904076;0.0;0.0
316860;1304.0;304.0;0.0;0.0;50000.0;0.0;1080.9513093582673;12102.51373552796;0.0;0.0
316920;1304.0;304.0;0.0;0.0;0.0;50000.0;1080.9513093582673;12099.577156151845;0.0;0.0
316980;1305.0;304.0;0.0;0.0;0.0;0.0;1080.9513093582673;12096.64057677573;0.0;0.0
317040;1305.0;304.0;0.0;0.0;50000.0;0.0;1080.9513093582673;12093.703997399614;0.0;0.0
317100;1306.0;304.0;0.0;0.0;0.0;50000.0;1080.9513093582673;12090.767418023499;0.0;0.0
317160;1307.0;304.0;0.0;0.0;0.0;0.0;1080.9513093582673;12087.830838647384;0.0;0.0
